rank, pmcid, score
1, 3567954, 0.7539
2, 2967696, 0.6771371
3, 3075144, 0.6100529
4, 3030803, 0.58720493
5, 3151403, 0.5775081
6, 2390549, 0.57373816
7, 3342549, 0.5451321
8, 3375193, 0.5410508
9, 2245957, 0.5274591
10, 2778448, 0.5104087
11, 2672271, 0.50988877
12, 3504246, 0.50645494
13, 3502786, 0.50538796
14, 3015425, 0.499079
15, 3603620, 0.4961612
16, 1824744, 0.4958808
17, 1523371, 0.4951757
18, 3765128, 0.49443772
19, 2984292, 0.49312994
20, 3579064, 0.49203646
21, 3687241, 0.4904593
22, 2791738, 0.4903207
23, 2672283, 0.48804057
24, 3074312, 0.48650828
25, 3003213, 0.47592476
26, 2946727, 0.47557703
27, 3150839, 0.47501418
28, 2827159, 0.47483256
29, 3548361, 0.4736491
30, 2626575, 0.47227407
31, 3833481, 0.4719359
32, 2572041, 0.47061995
33, 3596056, 0.46809724
34, 2467416, 0.46733466
35, 2783065, 0.46717453
36, 2862150, 0.46698135
37, 3015819, 0.46586475
38, 3445160, 0.46470782
39, 2737789, 0.46415347
40, 3844841, 0.46328154
41, 3445081, 0.4631409
42, 2769306, 0.46132094
43, 2211302, 0.45887938
44, 3665183, 0.45786178
45, 2908657, 0.45294288
46, 2700440, 0.45271534
47, 3760260, 0.45235878
48, 3833587, 0.45089737
49, 3214682, 0.44770938
50, 2856542, 0.44489703
51, 3263064, 0.4439174
52, 3651279, 0.44310513
53, 2868875, 0.442625
54, 3336229, 0.4412713
55, 3424654, 0.4406957
56, 503388, 0.4382229
57, 2630300, 0.43724594
58, 2576181, 0.43576705
59, 2908802, 0.43411663
60, 2881437, 0.43262383
61, 3199939, 0.43253592
62, 3867925, 0.43132886
63, 2827052, 0.43111432
64, 3129533, 0.43015596
65, 3649619, 0.42870116
66, 3618104, 0.42481968
67, 3236166, 0.42468172
68, 3531931, 0.42407244
69, 3521951, 0.42232347
70, 2760693, 0.42156437
71, 3102012, 0.41977552
72, 3097681, 0.4195444
73, 3635634, 0.4191285
74, 3683415, 0.41858006
75, 2802381, 0.41836098
76, 3838821, 0.41806257
77, 2850855, 0.41559765
78, 3427044, 0.4139723
79, 2906497, 0.41387913
80, 3113181, 0.41383135
81, 3014744, 0.41340908
82, 3649157, 0.41180727
83, 3298780, 0.41152677
84, 3236146, 0.410614
85, 3099090, 0.4105053
86, 3350059, 0.40980208
87, 3095901, 0.40950432
88, 3529232, 0.40896332
89, 3354470, 0.40871534
90, 3789362, 0.4077636
91, 3336885, 0.4065786
92, 2740076, 0.4065145
93, 3159367, 0.4064088
94, 2850845, 0.40582335
95, 2613409, 0.40468308
96, 3888007, 0.4046408
97, 3335664, 0.40452844
98, 3123852, 0.4042868
99, 2854053, 0.40377855
100, 523836, 0.40339857
