rank, pmcid, score
1, 3670525, 0.5355938
2, 3529232, 0.4811559
3, 3500067, 0.4741669
4, 3152183, 0.4507358
5, 3150201, 0.44451416
6, 3350198, 0.432737
7, 3503277, 0.42841536
8, 3290187, 0.42352015
9, 3129533, 0.42135468
10, 3354875, 0.4202663
11, 2906497, 0.4195575
12, 2884204, 0.4141195
13, 3625585, 0.41118124
14, 3294399, 0.40928137
15, 3662141, 0.40814498
16, 3861848, 0.40713584
17, 3876013, 0.39865956
18, 3877581, 0.39835826
19, 3229059, 0.39399588
20, 2636104, 0.39297473
21, 2762569, 0.390053
22, 2856385, 0.38592446
23, 3504214, 0.3858379
24, 3521951, 0.38463765
25, 3853387, 0.38408202
26, 3149114, 0.38403276
27, 2851695, 0.38379267
28, 3674913, 0.3829503
29, 3548361, 0.38279176
30, 3043580, 0.3816619
31, 2855071, 0.38036698
32, 3295986, 0.37802908
33, 2827052, 0.37713045
34, 3504266, 0.37652874
35, 3130373, 0.37606448
36, 3833540, 0.37505114
37, 3730476, 0.37376308
38, 3635634, 0.37370473
39, 2916111, 0.3736145
40, 3533459, 0.37254018
41, 3318207, 0.37232703
42, 3506220, 0.36970574
43, 3514397, 0.36901113
44, 2887901, 0.36871538
45, 3445081, 0.36766654
46, 3665879, 0.36736748
47, 2687656, 0.3657775
48, 3335656, 0.36554602
49, 3707327, 0.36391765
50, 2921145, 0.36352712
51, 3312196, 0.36320105
52, 3666332, 0.36264405
53, 3383148, 0.36244312
54, 3403093, 0.36088282
55, 3309321, 0.35978478
56, 1523371, 0.35691202
57, 3523429, 0.355066
58, 3810679, 0.35420692
59, 3829373, 0.35287324
60, 3696247, 0.35278368
61, 3684080, 0.35240564
62, 3248587, 0.35233793
63, 2652467, 0.35168225
64, 3506064, 0.35023487
65, 3336252, 0.3493997
66, 3339131, 0.34913212
67, 3525043, 0.3489729
68, 3603023, 0.34774494
69, 3537269, 0.34659937
70, 2686945, 0.34603533
71, 3760298, 0.34579927
72, 3210844, 0.3454191
73, 2946727, 0.34515902
74, 3833481, 0.34408692
75, 3415045, 0.34274572
76, 2862513, 0.34202304
77, 3806705, 0.34181377
78, 3638554, 0.34177276
79, 3295535, 0.3403114
80, 2802381, 0.33939403
81, 3057256, 0.33927706
82, 3816136, 0.33843437
83, 2809337, 0.33805367
84, 3481422, 0.33789968
85, 3635217, 0.3373278
86, 3505637, 0.33593893
87, 3486983, 0.33547905
88, 2390549, 0.3343709
89, 2840913, 0.3341789
90, 3457043, 0.33253694
91, 3579686, 0.33204517
92, 3000623, 0.33188176
93, 3632158, 0.3317303
94, 3725015, 0.33159295
95, 3375298, 0.3315455
96, 3113181, 0.32991534
97, 3087897, 0.32936555
98, 3407623, 0.3293028
99, 150573, 0.32892975
100, 3492675, 0.32878545
