rank, pmcid, score
1, 2892692, 0.51948106
2, 3172061, 0.492351
3, 2631494, 0.4885086
4, 2769473, 0.4806435
5, 3209594, 0.44402757
6, 3133999, 0.43565685
7, 2914369, 0.4202512
8, 3150839, 0.41261247
9, 2045103, 0.4095409
10, 3789898, 0.40821245
11, 3836946, 0.40752
12, 3277481, 0.40635008
13, 3086328, 0.40456185
14, 3160001, 0.39910752
15, 3833481, 0.39845943
16, 3336249, 0.39688596
17, 3327834, 0.396851
18, 3521621, 0.39565524
19, 1087206, 0.39260486
20, 2941787, 0.39224884
21, 2706419, 0.3917292
22, 3087163, 0.38845122
23, 1373644, 0.38758713
24, 2293961, 0.38682017
25, 3483653, 0.38629866
26, 3670442, 0.3824878
27, 3124316, 0.3815526
28, 3457597, 0.3801649
29, 3152174, 0.37686706
30, 1824728, 0.3766114
31, 3833581, 0.37573382
32, 2915602, 0.37519217
33, 3888922, 0.3747693
34, 3890740, 0.37411574
35, 3298200, 0.37140173
36, 2412892, 0.37081805
37, 3780548, 0.36899027
38, 3808860, 0.36717802
39, 3191848, 0.3649313
40, 3884537, 0.36452317
41, 416478, 0.35687196
42, 3658867, 0.35662195
43, 3174929, 0.3564024
44, 3520695, 0.35573775
45, 3232573, 0.35533437
46, 2726558, 0.35408825
47, 3546438, 0.35289064
48, 2481241, 0.35202274
49, 2740235, 0.35118845
50, 2783048, 0.35102597
51, 3359437, 0.35027653
52, 2803826, 0.34983015
53, 2988180, 0.3475179
54, 3483324, 0.34674335
55, 3119438, 0.3455725
56, 3482077, 0.3446461
57, 2687607, 0.3442913
58, 3296488, 0.34362015
59, 2687928, 0.342177
60, 3619046, 0.34170425
61, 2827171, 0.34165254
62, 3806682, 0.34104148
63, 2293966, 0.3405634
64, 3410081, 0.33950526
65, 3036638, 0.3394941
66, 2582806, 0.33935055
67, 3833587, 0.33900768
68, 3141718, 0.33861595
69, 2933488, 0.33722052
70, 3891393, 0.33661702
71, 2884218, 0.33654106
72, 3413342, 0.33602077
73, 3711906, 0.33581343
74, 3356946, 0.33566186
75, 3350298, 0.33538064
76, 3872697, 0.33525273
77, 3655301, 0.335247
78, 3853387, 0.3348732
79, 2572041, 0.33430806
80, 3011101, 0.3342336
81, 3266527, 0.3339096
82, 3122596, 0.3335309
83, 2740237, 0.33338884
84, 3434906, 0.33338767
85, 3587677, 0.3329773
86, 3015473, 0.33275864
87, 3848892, 0.33179817
88, 3451906, 0.33104414
89, 3065056, 0.33089226
90, 3851743, 0.3300087
91, 2799065, 0.32856622
92, 3572695, 0.32821357
93, 2776374, 0.3280951
94, 3656690, 0.3278418
95, 3555596, 0.32733712
96, 3537269, 0.32708305
97, 150573, 0.32572323
98, 3354864, 0.32570237
99, 3834874, 0.32566935
100, 2906497, 0.32450214
