rank, pmcid, score
1, 2796073, 0.6320824
2, 3738360, 0.6110286
3, 3683415, 0.58696556
4, 2791738, 0.58165234
5, 3184057, 0.5717485
6, 2770548, 0.5440901
7, 2782204, 0.5440514
8, 3751361, 0.5347871
9, 3787618, 0.5197088
10, 3493829, 0.49557874
11, 3603059, 0.4930592
12, 3514368, 0.48035848
13, 2918861, 0.4729104
14, 3560145, 0.46349227
15, 3806705, 0.45637763
16, 3095901, 0.45322064
17, 3401781, 0.44027802
18, 3752489, 0.43707636
19, 3719326, 0.43627
20, 3408995, 0.43269068
21, 3615941, 0.43107983
22, 3446055, 0.42881295
23, 3289784, 0.4249613
24, 3603620, 0.4240471
25, 3502786, 0.4236152
26, 3748427, 0.42358947
27, 2770819, 0.4147695
28, 3603023, 0.41419652
29, 3548361, 0.40516528
30, 2628006, 0.40367952
31, 3533948, 0.3979708
32, 2987954, 0.39757258
33, 2727116, 0.39649358
34, 3818871, 0.39643145
35, 3785158, 0.395894
36, 3430087, 0.39425474
37, 2984325, 0.39250517
38, 1502130, 0.39170727
39, 3306902, 0.38708055
40, 3180750, 0.38516563
41, 2778562, 0.38466254
42, 3365789, 0.38459986
43, 3230027, 0.3820323
44, 3510933, 0.38162816
45, 3407614, 0.3790378
46, 3337801, 0.37586483
47, 2809077, 0.37459284
48, 3279505, 0.37412
49, 3719271, 0.37037537
50, 3876709, 0.36861554
51, 3016819, 0.36658278
52, 2630042, 0.36615238
53, 2847728, 0.36377499
54, 3224772, 0.36274472
55, 2737761, 0.36219215
56, 3525043, 0.36110017
57, 3674939, 0.36040333
58, 3049746, 0.3595456
59, 3811709, 0.35895738
60, 2918849, 0.35839206
61, 61035, 0.35734227
62, 3758842, 0.35662103
63, 3221187, 0.35631156
64, 2992181, 0.3555352
65, 2769306, 0.3555253
66, 3699953, 0.35509938
67, 3354875, 0.3510831
68, 2270822, 0.3508827
69, 3844236, 0.34973207
70, 3671674, 0.3494734
71, 3784135, 0.3489671
72, 3493842, 0.34830716
73, 3565903, 0.34783182
74, 3833481, 0.34647232
75, 3350179, 0.34490833
76, 3747469, 0.34421664
77, 3383148, 0.34325594
78, 2693868, 0.34304562
79, 2535761, 0.3414245
80, 3312196, 0.3406072
81, 1971048, 0.34042397
82, 3356514, 0.3393212
83, 2909206, 0.3382793
84, 3236407, 0.338156
85, 3313757, 0.33562702
86, 3170895, 0.33514094
87, 3336229, 0.33496082
88, 3603087, 0.33348852
89, 3666329, 0.33297423
90, 479701, 0.33259565
91, 3205541, 0.33207443
92, 2596110, 0.3309619
93, 2844848, 0.33022776
94, 3292982, 0.32732332
95, 3841565, 0.32730788
96, 1310906, 0.32699585
97, 2810606, 0.32639658
98, 3853387, 0.32430407
99, 3183525, 0.32372454
100, 3202493, 0.3234042
