rank, pmcid, score
1, 2868875, 0.7561252
2, 3665183, 0.71210957
3, 2791738, 0.6014817
4, 2884204, 0.5976785
5, 2987954, 0.58941317
6, 3159367, 0.58499646
7, 3375193, 0.5812992
8, 2769306, 0.568626
9, 3665239, 0.567177
10, 3833587, 0.5655135
11, 2906497, 0.5638371
12, 2390549, 0.55935377
13, 3833481, 0.55930907
14, 3622346, 0.5568835
15, 3378931, 0.55308175
16, 2783056, 0.55203724
17, 3199939, 0.5472235
18, 3506064, 0.54529256
19, 3129533, 0.54500365
20, 3420375, 0.5448616
21, 3806705, 0.54343694
22, 3580369, 0.5386194
23, 3529232, 0.5382196
24, 3789905, 0.5372142
25, 3784135, 0.53673774
26, 2810606, 0.53645694
27, 3440898, 0.5354688
28, 3248587, 0.5313701
29, 2930659, 0.5310962
30, 2778448, 0.5238892
31, 3665179, 0.52310824
32, 3603620, 0.5224093
33, 3514397, 0.52121943
34, 3662141, 0.5197358
35, 3445081, 0.51754624
36, 3548361, 0.517002
37, 2572041, 0.51682496
38, 2245957, 0.516202
39, 3726238, 0.51594937
40, 2630300, 0.515902
41, 2808565, 0.51520294
42, 2672283, 0.5129717
43, 2651857, 0.5129207
44, 3249600, 0.51194465
45, 3015425, 0.5086355
46, 2626575, 0.50748134
47, 1852908, 0.50598156
48, 1434765, 0.50593376
49, 1824744, 0.5048236
50, 3445160, 0.50323486
51, 61035, 0.50241125
52, 2856542, 0.5007169
53, 3149114, 0.4994282
54, 3599992, 0.4975834
55, 3469364, 0.496223
56, 3458412, 0.49611923
57, 3427044, 0.4959925
58, 1791015, 0.4958783
59, 3649619, 0.4952085
60, 3355033, 0.49455327
61, 3604869, 0.49374187
62, 1523371, 0.492597
63, 3354470, 0.4903785
64, 3125360, 0.48939854
65, 3758842, 0.48737308
66, 2672233, 0.48733813
67, 3383148, 0.48659715
68, 3579466, 0.4864842
69, 3892061, 0.4864568
70, 2802381, 0.48414958
71, 3856285, 0.48382223
72, 3488388, 0.48354483
73, 2737789, 0.48298457
74, 2827076, 0.48269925
75, 3785339, 0.48259073
76, 2721320, 0.48147374
77, 3336229, 0.48114145
78, 3733192, 0.4793415
79, 3350152, 0.47932488
80, 2496696, 0.47896457
81, 2872575, 0.477833
82, 3279691, 0.47677028
83, 3424654, 0.47662497
84, 2847728, 0.47466338
85, 2862150, 0.47293657
86, 2270822, 0.4710985
87, 2769330, 0.4691693
88, 3123279, 0.46857485
89, 2829597, 0.46804187
90, 3151403, 0.46787688
91, 3224531, 0.4671464
92, 3760298, 0.46664912
93, 2790183, 0.46630186
94, 137260, 0.46595433
95, 3162264, 0.46489376
96, 503388, 0.46438286
97, 2726500, 0.46373338
98, 2732791, 0.4625068
99, 3113998, 0.46241212
100, 3445096, 0.4609775
