rank, pmcid, score
1, 3424654, 0.70322776
2, 3622346, 0.69844943
3, 3336229, 0.67685217
4, 3488388, 0.6714135
5, 2828091, 0.6696239
6, 3562643, 0.65658337
7, 2700440, 0.6542309
8, 2868875, 0.65324783
9, 3603620, 0.645532
10, 3849794, 0.64206445
11, 3378931, 0.6379228
12, 3665183, 0.62803847
13, 2987954, 0.615321
14, 3469364, 0.58457196
15, 2783080, 0.5785353
16, 3090107, 0.5682172
17, 2365966, 0.5645644
18, 1791015, 0.5532865
19, 2732080, 0.55323005
20, 3793491, 0.5531897
21, 2776156, 0.55205935
22, 3335656, 0.5477592
23, 2997507, 0.545176
24, 2808565, 0.54274714
25, 3174928, 0.5413984
26, 3350152, 0.54065675
27, 2917397, 0.5365698
28, 2848228, 0.53514546
29, 3833587, 0.5299264
30, 2245957, 0.52817374
31, 2572041, 0.52317286
32, 3838821, 0.51905924
33, 3580369, 0.5184717
34, 2765762, 0.51713246
35, 3114546, 0.5144139
36, 3177926, 0.5117875
37, 2737789, 0.5094223
38, 3658216, 0.5043636
39, 3109347, 0.5032539
40, 3767585, 0.50297326
41, 2390549, 0.50234336
42, 3149114, 0.49869502
43, 3853387, 0.49780774
44, 2613409, 0.4977818
45, 2937292, 0.4934911
46, 3102012, 0.49336606
47, 3829234, 0.49286672
48, 2474644, 0.49238548
49, 3488377, 0.49192777
50, 3113998, 0.491353
51, 3129533, 0.48940998
52, 2790183, 0.48925114
53, 3816164, 0.48910275
54, 3199939, 0.48878986
55, 3249600, 0.48116142
56, 3502875, 0.4810713
57, 3733192, 0.47483712
58, 3123279, 0.47431725
59, 2222163, 0.47283748
60, 3532912, 0.4722113
61, 2778448, 0.46981454
62, 3383148, 0.46902177
63, 2211302, 0.4687427
64, 61035, 0.4683503
65, 3023754, 0.466072
66, 2769306, 0.46568164
67, 3458412, 0.46422893
68, 3214682, 0.46355695
69, 2769330, 0.46288127
70, 2802381, 0.46285638
71, 1824744, 0.46274835
72, 3548361, 0.4621505
73, 3564029, 0.4593919
74, 2783065, 0.4582662
75, 3833481, 0.4580208
76, 3296424, 0.45717376
77, 3375193, 0.45627204
78, 1523371, 0.45454425
79, 3224531, 0.4542956
80, 3785339, 0.45325056
81, 3354470, 0.45127627
82, 2626575, 0.45047107
83, 3510933, 0.4494503
84, 3600286, 0.44855872
85, 2918849, 0.4484035
86, 3342549, 0.4482534
87, 3339740, 0.4477429
88, 3159367, 0.4465934
89, 137260, 0.4458151
90, 2783131, 0.44445667
91, 3298218, 0.44443366
92, 3665239, 0.44371203
93, 2829597, 0.4423363
94, 3833471, 0.44216418
95, 2901606, 0.4412524
96, 3609679, 0.44026893
97, 3221187, 0.43851325
98, 3829227, 0.43789586
99, 3372338, 0.43752888
100, 3445096, 0.43628076
