rank, pmcid, score
1, 3833481, 0.3990224
2, 2868875, 0.39066702
3, 3851743, 0.33741516
4, 2892615, 0.33652794
5, 3506220, 0.33266026
6, 2769306, 0.33255184
7, 3654939, 0.32527438
8, 3445160, 0.3180757
9, 2656305, 0.31424305
10, 3806705, 0.31413397
11, 3000623, 0.31145844
12, 2765762, 0.31105146
13, 2851695, 0.30470088
14, 3129533, 0.30416825
15, 3499780, 0.3007494
16, 2211302, 0.29722986
17, 3309321, 0.2903396
18, 1940253, 0.28976718
19, 3713289, 0.28922135
20, 3877594, 0.28825185
21, 2799065, 0.28549874
22, 3758842, 0.28512022
23, 3861848, 0.28317758
24, 2966747, 0.28292155
25, 2884204, 0.28159243
26, 3829227, 0.28009066
27, 2630300, 0.2778386
28, 3469964, 0.27589613
29, 3445096, 0.27554402
30, 3665200, 0.2732473
31, 2856542, 0.26856622
32, 3205528, 0.26769602
33, 3506064, 0.26684877
34, 2329860, 0.26574767
35, 3372338, 0.26533502
36, 3309573, 0.2648048
37, 3212602, 0.26174566
38, 3224772, 0.26169607
39, 1852908, 0.26085666
40, 503388, 0.25810578
41, 3162835, 0.25714892
42, 3417967, 0.2562248
43, 2390549, 0.2552365
44, 3434906, 0.2552189
45, 1634849, 0.254928
46, 2827052, 0.25437444
47, 2850340, 0.25385407
48, 3451906, 0.25352672
49, 2854053, 0.2520528
50, 3603620, 0.25186542
51, 2930659, 0.25087354
52, 2790183, 0.2502997
53, 3825954, 0.25020504
54, 3548361, 0.24998745
55, 2672283, 0.24944183
56, 2783056, 0.24903679
57, 2780663, 0.24859728
58, 2695211, 0.24744578
59, 2652467, 0.24663638
60, 3141473, 0.2462786
61, 3713356, 0.24502657
62, 2755169, 0.24471574
63, 3880707, 0.2441092
64, 3679774, 0.24366455
65, 3853387, 0.2434443
66, 2758879, 0.2429633
67, 2941760, 0.24247858
68, 3529232, 0.24234873
69, 2988848, 0.24206892
70, 3701472, 0.24204257
71, 3481473, 0.24025306
72, 3243071, 0.24000525
73, 3864880, 0.23986256
74, 3235710, 0.23949312
75, 3657909, 0.23924519
76, 3347913, 0.2381803
77, 2631524, 0.2380664
78, 3292982, 0.23778296
79, 3424654, 0.2370603
80, 3829234, 0.23700637
81, 3423798, 0.23687473
82, 3726238, 0.2360788
83, 2802381, 0.2358611
84, 2329636, 0.23583189
85, 153436, 0.2356785
86, 3445081, 0.23527643
87, 514562, 0.23457085
88, 3841632, 0.23413496
89, 2862150, 0.23343638
90, 3276810, 0.23312476
91, 1318453, 0.23304728
92, 3199939, 0.23258679
93, 3149114, 0.2324819
94, 2769330, 0.23225164
95, 3740609, 0.23150769
96, 3438873, 0.23112877
97, 3264568, 0.23102832
98, 2769414, 0.23089801
99, 2739484, 0.23023632
100, 2756566, 0.22949639
