rank, pmcid, score
1, 3764714, 0.73271286
2, 3132331, 0.69155324
3, 3403367, 0.67616796
4, 3132663, 0.6484367
5, 416478, 0.5614987
6, 3573492, 0.55398
7, 3119438, 0.54238135
8, 3656690, 0.52878743
9, 2827065, 0.5263846
10, 2816905, 0.51056975
11, 3831868, 0.498632
12, 2481241, 0.49302548
13, 3465905, 0.47892568
14, 3687640, 0.47305006
15, 2672301, 0.4707475
16, 3505950, 0.46528798
17, 3077507, 0.46220183
18, 3616184, 0.46121866
19, 3482084, 0.4590323
20, 3891422, 0.4532115
21, 3420763, 0.45116338
22, 3214856, 0.44272682
23, 3263067, 0.43984428
24, 2861177, 0.43897465
25, 2783145, 0.43163753
26, 3556627, 0.4259849
27, 3741979, 0.42399666
28, 3371476, 0.423286
29, 2919553, 0.42092508
30, 1664556, 0.40923607
31, 2799065, 0.40865034
32, 3852513, 0.40864548
33, 2939444, 0.40791646
34, 3459526, 0.40575
35, 2931142, 0.40509558
36, 3354864, 0.40474266
37, 3884116, 0.4031536
38, 2693867, 0.4014299
39, 3398309, 0.40107805
40, 3857503, 0.39812565
41, 3821143, 0.39667916
42, 3546438, 0.39663014
43, 3095547, 0.3950608
44, 3322929, 0.39488858
45, 2694470, 0.39276245
46, 3177917, 0.39138064
47, 2931126, 0.39071804
48, 3174929, 0.3901116
49, 3005216, 0.38972318
50, 3318881, 0.38969347
51, 3317255, 0.38765165
52, 3145300, 0.38643575
53, 3425271, 0.38547152
54, 3019596, 0.38047984
55, 2630042, 0.3801061
56, 2990053, 0.37854305
57, 2771959, 0.37640536
58, 3544070, 0.37628093
59, 3109782, 0.37514052
60, 3072537, 0.3749851
61, 3844236, 0.37438327
62, 3153717, 0.37363276
63, 3557149, 0.3724368
64, 2576186, 0.3705886
65, 1896172, 0.36864153
66, 2892669, 0.36705905
67, 3132697, 0.3665089
68, 3245397, 0.36633882
69, 3488028, 0.36513516
70, 3625010, 0.36046007
71, 3574827, 0.36023316
72, 3096431, 0.35974738
73, 3305386, 0.35952652
74, 3162827, 0.35924172
75, 3046013, 0.35848325
76, 3711906, 0.35828137
77, 2740116, 0.35712677
78, 3114559, 0.35698876
79, 3702368, 0.35642573
80, 3549447, 0.35639042
81, 2396176, 0.35635853
82, 2912929, 0.35602927
83, 2810372, 0.35474414
84, 3654137, 0.3527406
85, 3806160, 0.35152394
86, 3495354, 0.35120726
87, 2694628, 0.35110962
88, 2438311, 0.35060683
89, 2721575, 0.34697324
90, 3271560, 0.3450164
91, 3317086, 0.34485465
92, 3229794, 0.34455734
93, 2941255, 0.3442884
94, 3041493, 0.34412318
95, 2799007, 0.3440358
96, 3263074, 0.3436202
97, 3214474, 0.3406096
98, 2072951, 0.33750942
99, 3125277, 0.33677053
100, 2809337, 0.33588356
