rank, pmcid, score
1, 3663309, 0.29282567
2, 2938513, 0.27647305
3, 3018996, 0.26952714
4, 3632018, 0.2602047
5, 3097148, 0.2578521
6, 3285529, 0.25621647
7, 3628469, 0.25541332
8, 3502786, 0.25463787
9, 3725171, 0.24784306
10, 3094313, 0.24558546
11, 2769376, 0.24535479
12, 3433556, 0.24456626
13, 3410093, 0.24437128
14, 2911400, 0.24317367
15, 2941255, 0.24310115
16, 3350117, 0.2429637
17, 3813776, 0.24284297
18, 3250653, 0.24155796
19, 3779396, 0.23972148
20, 2769297, 0.23858175
21, 3411373, 0.23791212
22, 2810601, 0.23652238
23, 2925354, 0.23599829
24, 2974991, 0.23559032
25, 2803799, 0.2337021
26, 3853387, 0.23340234
27, 3838988, 0.23324919
28, 2769305, 0.23307951
29, 3480933, 0.23303328
30, 3030803, 0.23257326
31, 3544608, 0.23255692
32, 3122097, 0.22881186
33, 2253550, 0.22877797
34, 3760260, 0.22839086
35, 2820011, 0.22728278
36, 2933122, 0.22713198
37, 1936994, 0.22710885
38, 3268705, 0.22605738
39, 2740156, 0.22531813
40, 3539596, 0.22515129
41, 2726498, 0.22513252
42, 3215995, 0.22393072
43, 3376497, 0.22249503
44, 3065056, 0.22215733
45, 3335664, 0.22140586
46, 3711740, 0.22113417
47, 2908657, 0.22064169
48, 2279110, 0.2192688
49, 3214511, 0.2177131
50, 2892693, 0.21682355
51, 3867925, 0.21641883
52, 2397013, 0.21490395
53, 3745864, 0.21460855
54, 3351958, 0.21380682
55, 2732080, 0.2136403
56, 2705345, 0.21283117
57, 3123852, 0.21265404
58, 3551405, 0.21235865
59, 3814044, 0.21208014
60, 3681262, 0.21155477
61, 2799007, 0.2114611
62, 3598820, 0.2101094
63, 3878513, 0.20976126
64, 2702950, 0.2087499
65, 3726238, 0.20856804
66, 3016752, 0.20830558
67, 3195765, 0.2073872
68, 1770937, 0.20636584
69, 3015425, 0.20538105
70, 2828091, 0.20535953
71, 2984297, 0.20507136
72, 3572695, 0.20467341
73, 2809077, 0.20436761
74, 3003679, 0.20427355
75, 3336915, 0.20411238
76, 3853607, 0.20377097
77, 2683798, 0.20376134
78, 1925057, 0.20370322
79, 3398082, 0.20354347
80, 3355033, 0.20348373
81, 3515935, 0.20275655
82, 3389893, 0.20267701
83, 3748403, 0.2024659
84, 2799065, 0.20184752
85, 3475026, 0.2018424
86, 3746057, 0.20097287
87, 3133999, 0.20036928
88, 3574659, 0.19975054
89, 3467437, 0.19888566
90, 3662733, 0.19709688
91, 3846936, 0.19686115
92, 3806164, 0.19686091
93, 3015484, 0.1968118
94, 3530760, 0.19656828
95, 1891108, 0.19605245
96, 2798987, 0.19603771
97, 2783137, 0.19535628
98, 3813746, 0.19510186
99, 2881437, 0.19485767
100, 2805600, 0.19449976
