rank, pmcid, score
1, 3579466, 0.3920498
2, 3806705, 0.38928923
3, 2756566, 0.3518972
4, 2778448, 0.35147035
5, 2390549, 0.35139906
6, 1824744, 0.34955704
7, 2769306, 0.3472595
8, 3603620, 0.34719297
9, 3548361, 0.33199003
10, 3129533, 0.3168626
11, 3312196, 0.31066284
12, 3833481, 0.30813628
13, 3335656, 0.30745077
14, 3500067, 0.30416995
15, 2783065, 0.30253032
16, 2916111, 0.3019952
17, 2329860, 0.2985593
18, 3350051, 0.2976482
19, 3336229, 0.2975991
20, 3506220, 0.29746714
21, 3623469, 0.29636326
22, 3099514, 0.2930533
23, 2868875, 0.29280403
24, 3853387, 0.2921725
25, 2810606, 0.2920201
26, 2791917, 0.29123372
27, 3514797, 0.2906267
28, 3024570, 0.28889522
29, 3292982, 0.28850925
30, 3712165, 0.28661847
31, 3506064, 0.28351033
32, 1318453, 0.2831161
33, 2862150, 0.28280118
34, 3682695, 0.28273556
35, 2686945, 0.28194147
36, 3829227, 0.28138602
37, 3245397, 0.28015706
38, 3200042, 0.27934125
39, 2222163, 0.27886912
40, 2884204, 0.27666262
41, 3844841, 0.27665567
42, 3221187, 0.2755788
43, 3253696, 0.27424476
44, 3424656, 0.2736013
45, 3199939, 0.273457
46, 3500066, 0.2727871
47, 3109347, 0.2726146
48, 3268705, 0.27245137
49, 3086330, 0.27069256
50, 3532912, 0.27059075
51, 503388, 0.27033243
52, 2752786, 0.27012202
53, 3483324, 0.2695989
54, 3525043, 0.26938066
55, 2626575, 0.2691207
56, 2726538, 0.26836437
57, 3679774, 0.2676045
58, 3521122, 0.26689517
59, 3283058, 0.266726
60, 2652467, 0.26612827
61, 2918849, 0.26575032
62, 3833587, 0.26511297
63, 3599992, 0.26506332
64, 3016819, 0.2649548
65, 3248587, 0.26470882
66, 2672283, 0.26435733
67, 3445081, 0.26391664
68, 3434906, 0.26356998
69, 2790183, 0.26250303
70, 3833540, 0.2624601
71, 3150839, 0.2621806
72, 3580369, 0.26124966
73, 3649619, 0.2609594
74, 3027107, 0.26092684
75, 3526139, 0.2595679
76, 2245957, 0.25953072
77, 3111109, 0.25950608
78, 3210844, 0.258871
79, 3573581, 0.25862813
80, 3849794, 0.25850028
81, 1791015, 0.2579702
82, 3662738, 0.25787947
83, 2496696, 0.25674477
84, 2906497, 0.25657365
85, 3451906, 0.25643274
86, 3043429, 0.2563042
87, 3135046, 0.2562574
88, 3284562, 0.25571802
89, 3123279, 0.25546485
90, 3666332, 0.25511262
91, 3666183, 0.2547577
92, 2783056, 0.25407118
93, 3806362, 0.252975
94, 3859019, 0.2513731
95, 3420706, 0.25130922
96, 3685602, 0.24963231
97, 3420375, 0.24957891
98, 2613409, 0.24956386
99, 2204027, 0.2494042
100, 3866701, 0.24859853
