rank, pmcid, score
1, 3363119, 0.727048
2, 3474461, 0.7243474
3, 3412677, 0.7070865
4, 3196709, 0.6496043
5, 3288944, 0.62862104
6, 3109311, 0.62521553
7, 2732778, 0.61645734
8, 3625595, 0.6107327
9, 3750659, 0.58130145
10, 2762046, 0.56660676
11, 3584831, 0.5524322
12, 2912725, 0.5408642
13, 2852697, 0.54056054
14, 419354, 0.53643745
15, 3848546, 0.51748735
16, 3600188, 0.51514554
17, 2840002, 0.51478577
18, 3404172, 0.510848
19, 2687766, 0.48557693
20, 3841766, 0.4797738
21, 2719082, 0.47741526
22, 3365666, 0.47656333
23, 3335362, 0.47521564
24, 3695091, 0.46566203
25, 3141699, 0.46363947
26, 3324920, 0.46356004
27, 3286557, 0.4616607
28, 3243860, 0.4586809
29, 3214684, 0.4578812
30, 3491231, 0.45741862
31, 3855836, 0.45566085
32, 2736982, 0.45509028
33, 3597902, 0.4538156
34, 3716810, 0.45372078
35, 3205805, 0.4440274
36, 3030791, 0.43860918
37, 3687862, 0.4336871
38, 3363060, 0.43097278
39, 2729239, 0.42619124
40, 2920711, 0.41577742
41, 2903953, 0.41325295
42, 2760570, 0.41264784
43, 3420668, 0.4098588
44, 2376770, 0.40194842
45, 3880905, 0.4016977
46, 3432824, 0.40101975
47, 3056415, 0.39896482
48, 3600192, 0.39812016
49, 3733694, 0.3955369
50, 3343170, 0.39361933
51, 3329853, 0.390916
52, 2359986, 0.38762826
53, 3043425, 0.38427395
54, 3829387, 0.38029537
55, 2409350, 0.3784354
56, 2674304, 0.37771407
57, 3030803, 0.37468505
58, 3544271, 0.37314972
59, 3176243, 0.3707973
60, 3675640, 0.3669375
61, 3111170, 0.3651233
62, 3689730, 0.3645506
63, 3457043, 0.36323044
64, 2770401, 0.36307406
65, 2803752, 0.36019492
66, 3843547, 0.35916445
67, 3319995, 0.35887557
68, 3487888, 0.3574598
69, 3116126, 0.35516563
70, 3123829, 0.34918016
71, 3548714, 0.34873354
72, 2279110, 0.34507173
73, 3806709, 0.3425125
74, 3797933, 0.34186253
75, 115203, 0.33888707
76, 3666422, 0.3365918
77, 3818566, 0.3355092
78, 3180603, 0.3333218
79, 3639026, 0.3322233
80, 3401160, 0.32503
81, 3616155, 0.32451633
82, 3546075, 0.3237848
83, 2760573, 0.3233925
84, 3112117, 0.32207826
85, 3263654, 0.32122657
86, 3857898, 0.31940648
87, 3016124, 0.31915992
88, 2687673, 0.31894517
89, 2999595, 0.3173976
90, 2940217, 0.31511778
91, 1190221, 0.31459075
92, 3388327, 0.30899125
93, 3423077, 0.30765653
94, 3226328, 0.3070246
95, 1097718, 0.30651292
96, 3180665, 0.3056812
97, 3122103, 0.3055201
98, 3192823, 0.30409348
99, 533878, 0.3037467
100, 2259331, 0.30366862
