rank, pmcid, score
1, 2784587, 0.7731302
2, 3052291, 0.57603776
3, 3663347, 0.55535686
4, 3229062, 0.53509957
5, 3146984, 0.5349819
6, 3125660, 0.530467
7, 2800872, 0.5269754
8, 3853602, 0.51459694
9, 2267455, 0.507667
10, 3162264, 0.5015292
11, 3853895, 0.49906266
12, 2647911, 0.4929767
13, 3853919, 0.49132797
14, 3505290, 0.4897753
15, 3806709, 0.48875025
16, 3725021, 0.48805925
17, 3662141, 0.48662812
18, 3696247, 0.4801309
19, 3504288, 0.47895262
20, 3505429, 0.46980768
21, 3303530, 0.4675873
22, 3757639, 0.4655952
23, 3483004, 0.46376175
24, 2921145, 0.45928323
25, 3220081, 0.45703804
26, 3793571, 0.45668197
27, 3727118, 0.45549116
28, 2526433, 0.45173743
29, 3295535, 0.45052522
30, 3728874, 0.45051265
31, 3819794, 0.44865188
32, 3649173, 0.4414882
33, 3414006, 0.4404118
34, 3212602, 0.44038767
35, 3114232, 0.43929502
36, 3590733, 0.43872425
37, 3483580, 0.4362646
38, 3778812, 0.4354613
39, 3469903, 0.4352501
40, 2628001, 0.4350142
41, 3728612, 0.43380263
42, 3635634, 0.4318547
43, 2889671, 0.43173936
44, 3600192, 0.4264934
45, 2820011, 0.42645618
46, 3618252, 0.42500857
47, 2797754, 0.42483127
48, 3132916, 0.42389065
49, 3391786, 0.42214
50, 3657259, 0.4184414
51, 3354788, 0.41571435
52, 3556406, 0.4139845
53, 3147087, 0.41334373
54, 2838912, 0.41321358
55, 3457043, 0.4130128
56, 3004207, 0.4103378
57, 3189472, 0.4090007
58, 2687681, 0.40879574
59, 2887901, 0.40850925
60, 2702726, 0.40640363
61, 2830981, 0.40457729
62, 3335646, 0.4041088
63, 3103180, 0.403056
64, 3876007, 0.40255135
65, 3707327, 0.40191758
66, 3835140, 0.4011943
67, 3229083, 0.40029
68, 3500067, 0.39977777
69, 3359956, 0.399303
70, 3401651, 0.3991751
71, 3738359, 0.39854974
72, 3294399, 0.39737156
73, 3778800, 0.39628577
74, 3018580, 0.3952187
75, 3630315, 0.39371327
76, 394338, 0.39291298
77, 3726887, 0.39270717
78, 2815824, 0.39100003
79, 3811708, 0.38986304
80, 3335480, 0.38775623
81, 3579993, 0.3873838
82, 1609104, 0.38639826
83, 3424656, 0.38478577
84, 3299744, 0.3846148
85, 3651929, 0.38447013
86, 2994429, 0.38372254
87, 3051082, 0.38291627
88, 3519210, 0.38197932
89, 3853387, 0.38106373
90, 3540340, 0.38090685
91, 3019597, 0.38046595
92, 2686880, 0.3795414
93, 3699949, 0.37918225
94, 3461290, 0.37802073
95, 3248587, 0.37736362
96, 2014766, 0.3773152
97, 3017876, 0.3759322
98, 3424953, 0.3754612
99, 3667329, 0.37296936
100, 2762569, 0.37144223
