rank, pmcid, score
1, 2687656, 0.640307
2, 2526068, 0.61572677
3, 2906497, 0.6038866
4, 3548373, 0.59633785
5, 2390549, 0.57088894
6, 3424871, 0.4814486
7, 3851743, 0.47647434
8, 2783131, 0.4763355
9, 3420763, 0.47338456
10, 3700967, 0.47298244
11, 3425271, 0.47262713
12, 2613409, 0.46796206
13, 3420620, 0.46526143
14, 2930659, 0.4571944
15, 2822250, 0.45655406
16, 3662170, 0.4530777
17, 3665239, 0.44706646
18, 3776284, 0.4416455
19, 3743381, 0.4406699
20, 3083728, 0.43604743
21, 3682897, 0.4319632
22, 2769330, 0.43087488
23, 3166803, 0.4303461
24, 3309573, 0.4294553
25, 2946727, 0.42931646
26, 3459797, 0.4275247
27, 3403367, 0.42489338
28, 2732791, 0.4123255
29, 3777375, 0.41225985
30, 3321795, 0.41157958
31, 3662141, 0.41094807
32, 3789905, 0.4083711
33, 2672271, 0.40451464
34, 2994209, 0.40136537
35, 2868875, 0.39583358
36, 2896582, 0.38884354
37, 3640983, 0.3870362
38, 3500067, 0.38686937
39, 2931142, 0.3853691
40, 2856385, 0.38357422
41, 3354875, 0.3831251
42, 2778448, 0.38236937
43, 3665179, 0.3818743
44, 3055077, 0.3800933
45, 3603620, 0.37947884
46, 2740255, 0.37855825
47, 3615941, 0.37853608
48, 3100149, 0.3747403
49, 3318881, 0.37306648
50, 3529232, 0.36966482
51, 2955311, 0.36902237
52, 3401781, 0.3680105
53, 3047835, 0.36785892
54, 3806705, 0.36642805
55, 3532086, 0.366402
56, 2496696, 0.36130744
57, 2737789, 0.35952958
58, 2211302, 0.35869604
59, 3420725, 0.3582888
60, 3599992, 0.35563117
61, 2802381, 0.35551554
62, 3809253, 0.35435963
63, 3162264, 0.35418814
64, 3609679, 0.3541153
65, 3062610, 0.35290387
66, 2822248, 0.35270548
67, 2829597, 0.3512139
68, 3336229, 0.34995684
69, 2769306, 0.34956184
70, 3438296, 0.3491989
71, 3266188, 0.34891054
72, 3833587, 0.34874547
73, 3248587, 0.348684
74, 2769368, 0.3481101
75, 3350179, 0.3448704
76, 3506064, 0.34348845
77, 3763119, 0.3429255
78, 3082723, 0.34257415
79, 3862295, 0.34235978
80, 3638554, 0.3422977
81, 3445160, 0.34210888
82, 503388, 0.34082314
83, 3125360, 0.34077722
84, 3628473, 0.34069318
85, 3102012, 0.34028384
86, 3847001, 0.3398581
87, 3135094, 0.3395795
88, 3049121, 0.3394114
89, 3245397, 0.3392281
90, 3500066, 0.3391873
91, 3420076, 0.33832937
92, 3749611, 0.33780953
93, 3224531, 0.337052
94, 3420375, 0.33695993
95, 3665200, 0.33692682
96, 3728493, 0.33677644
97, 3445081, 0.336145
98, 3892061, 0.33440042
99, 3123279, 0.3337709
100, 3548361, 0.33334905
