rank, pmcid, score
1, 2740076, 0.8088659
2, 3676979, 0.7199825
3, 3596056, 0.6761164
4, 3433555, 0.6615199
5, 2467416, 0.6569151
6, 2546372, 0.65409946
7, 3480933, 0.65207255
8, 3267065, 0.61945033
9, 3268705, 0.61542916
10, 2687673, 0.61325127
11, 3073784, 0.61014396
12, 3016819, 0.6008437
13, 2908657, 0.5969991
14, 3551405, 0.5852591
15, 2672271, 0.5824619
16, 3745864, 0.5788439
17, 3340971, 0.5730141
18, 3151403, 0.5691034
19, 2850845, 0.5638359
20, 2803824, 0.5583945
21, 3649157, 0.5511655
22, 2799961, 0.53556246
23, 3575664, 0.53284687
24, 3304262, 0.53238916
25, 3123852, 0.5302516
26, 3016127, 0.5277757
27, 2967696, 0.5253165
28, 2783065, 0.5188127
29, 3355033, 0.5148348
30, 3846936, 0.5147901
31, 3259020, 0.5135369
32, 3628473, 0.5125739
33, 2827146, 0.50953066
34, 3888003, 0.50391334
35, 3125360, 0.49338576
36, 3030803, 0.4906723
37, 3407625, 0.4862396
38, 3600218, 0.48372844
39, 3649187, 0.47989544
40, 3015230, 0.4736976
41, 3663309, 0.47344086
42, 3350117, 0.47202185
43, 2810606, 0.47144186
44, 3445081, 0.470161
45, 3600251, 0.46864066
46, 2887901, 0.46750063
47, 2827435, 0.46560085
48, 2896582, 0.4638762
49, 3636968, 0.46383122
50, 3726238, 0.46341443
51, 3629711, 0.46315578
52, 3016752, 0.4611509
53, 3363056, 0.4596235
54, 2828091, 0.45961416
55, 3533164, 0.45938757
56, 3855073, 0.45897228
57, 3874942, 0.4574083
58, 2878678, 0.45414507
59, 3785339, 0.45378205
60, 2014766, 0.4511446
61, 3548361, 0.45048124
62, 3083728, 0.4491657
63, 3015819, 0.44914666
64, 3833587, 0.44770965
65, 2881437, 0.44561428
66, 3134683, 0.44529763
67, 3418018, 0.44517905
68, 2615036, 0.44325426
69, 2943109, 0.442547
70, 3666183, 0.44042683
71, 3015397, 0.43895334
72, 2442045, 0.43882242
73, 2844848, 0.436074
74, 2808324, 0.43579882
75, 3075144, 0.43569544
76, 3611104, 0.43560526
77, 1523371, 0.43508884
78, 2740067, 0.4345864
79, 3838988, 0.43278816
80, 3214682, 0.43270007
81, 3003679, 0.43230945
82, 1936994, 0.4319943
83, 3349988, 0.43155614
84, 2737761, 0.4309322
85, 3502786, 0.42787406
86, 2726498, 0.4267757
87, 3342549, 0.42620754
88, 3002374, 0.4261603
89, 3350059, 0.42542642
90, 3651279, 0.4243204
91, 3383148, 0.42348218
92, 3738361, 0.42333707
93, 3015382, 0.42202562
94, 3526876, 0.42096984
95, 2279110, 0.42001724
96, 3433566, 0.4187504
97, 2809077, 0.4166953
98, 3335664, 0.41667324
99, 2803837, 0.41628355
100, 3866077, 0.41510335
