rank, pmcid, score
1, 3567954, 0.7548146
2, 2967696, 0.676854
3, 3075144, 0.6101096
4, 3030803, 0.5871595
5, 3151403, 0.57706565
6, 2390549, 0.57346404
7, 3342549, 0.54509366
8, 3375193, 0.54100686
9, 2245957, 0.5274597
10, 2778448, 0.5102445
11, 2672271, 0.5096628
12, 3504246, 0.50658685
13, 3502786, 0.5055407
14, 3015425, 0.499073
15, 3603620, 0.4961782
16, 1824744, 0.49560407
17, 1523371, 0.49503666
18, 3765128, 0.49435878
19, 2984292, 0.49298206
20, 3579064, 0.49218756
21, 3687241, 0.49041083
22, 2791738, 0.49029177
23, 2672283, 0.48780754
24, 3074312, 0.48641124
25, 3003213, 0.47573993
26, 2946727, 0.475361
27, 3150839, 0.47509906
28, 2827159, 0.47484797
29, 3548361, 0.47354963
30, 2626575, 0.47228095
31, 3833481, 0.47197306
32, 2572041, 0.4703977
33, 3596056, 0.46821257
34, 2467416, 0.46731105
35, 2783065, 0.46715578
36, 2862150, 0.46700943
37, 3015819, 0.46566212
38, 3445160, 0.46471846
39, 2737789, 0.4639898
40, 3844841, 0.46314064
41, 3445081, 0.4630022
42, 2769306, 0.46130365
43, 2211302, 0.4589173
44, 3665183, 0.457609
45, 2908657, 0.45276982
46, 2700440, 0.4525601
47, 3760260, 0.4523131
48, 3833587, 0.45087594
49, 3214682, 0.4474964
50, 2856542, 0.44476166
51, 3263064, 0.4437157
52, 3651279, 0.44308627
53, 2868875, 0.4423865
54, 3336229, 0.44129506
55, 3424654, 0.4404458
56, 503388, 0.43799758
57, 2630300, 0.43729728
58, 2576181, 0.43574125
59, 2908802, 0.43419886
60, 2881437, 0.43273595
61, 3199939, 0.43254355
62, 3867925, 0.43121758
63, 2827052, 0.43109876
64, 3129533, 0.42991924
65, 3649619, 0.42855993
66, 3618104, 0.42480427
67, 3236166, 0.42473996
68, 3531931, 0.42400074
69, 3521951, 0.42219433
70, 2760693, 0.4215947
71, 3102012, 0.41982913
72, 3097681, 0.41955033
73, 3635634, 0.41905996
74, 3683415, 0.41842762
75, 2802381, 0.41827756
76, 3838821, 0.41812363
77, 2850855, 0.41586608
78, 3427044, 0.4139899
79, 3113181, 0.41388434
80, 2906497, 0.4136736
81, 3014744, 0.41338706
82, 3649157, 0.41167763
83, 3298780, 0.41150147
84, 3236146, 0.41063687
85, 3099090, 0.40993088
86, 3350059, 0.4097475
87, 3095901, 0.40941125
88, 3529232, 0.408998
89, 3354470, 0.408696
90, 3789362, 0.40781438
91, 2740076, 0.40649354
92, 3336885, 0.4064333
93, 3159367, 0.40638122
94, 2850845, 0.40521657
95, 2613409, 0.4045831
96, 3335664, 0.40450653
97, 3888007, 0.40444896
98, 3123852, 0.40413427
99, 2854053, 0.40367094
100, 3759689, 0.40324917
