rank, pmcid, score
1, 2536182, 0.40546086
2, 2211302, 0.31374484
3, 3336229, 0.30651224
4, 3773459, 0.3037844
5, 3114546, 0.282773
6, 2700440, 0.2771785
7, 2760696, 0.27498466
8, 1784580, 0.27445424
9, 3619046, 0.2652409
10, 3649302, 0.2561256
11, 3014869, 0.25165564
12, 3335656, 0.24950889
13, 3174928, 0.24421008
14, 3320293, 0.24300854
15, 3248865, 0.24246947
16, 3622346, 0.24078655
17, 3608039, 0.23799261
18, 3447285, 0.22803962
19, 3601021, 0.2275567
20, 2876771, 0.22656086
21, 2630950, 0.22308198
22, 3700969, 0.22133547
23, 3833587, 0.22053707
24, 2783080, 0.22024988
25, 2827106, 0.21850663
26, 3378931, 0.21739388
27, 2222671, 0.2140831
28, 3424871, 0.21390748
29, 2945326, 0.21373802
30, 3420636, 0.21240775
31, 2769286, 0.21169086
32, 3154170, 0.2088083
33, 3100118, 0.2062137
34, 2526070, 0.20551904
35, 3552941, 0.20489821
36, 2737789, 0.20489162
37, 1479389, 0.20470248
38, 2881009, 0.20421463
39, 2820441, 0.20272382
40, 3666332, 0.20062874
41, 3874654, 0.2001463
42, 3113998, 0.20000046
43, 2740255, 0.1997938
44, 3133999, 0.19925283
45, 3759689, 0.19799882
46, 3488388, 0.1978891
47, 3814076, 0.19766204
48, 2987954, 0.19670707
49, 1276800, 0.19644834
50, 3562643, 0.19556133
51, 1310516, 0.19535469
52, 3420620, 0.19355948
53, 3542949, 0.1935165
54, 2614952, 0.19201405
55, 3710144, 0.19189703
56, 3644842, 0.1910523
57, 535548, 0.19032788
58, 3095901, 0.18976179
59, 2790183, 0.18955688
60, 3553020, 0.18917422
61, 2918823, 0.18772623
62, 3109347, 0.18698668
63, 2705365, 0.18652771
64, 2938513, 0.18617035
65, 3683440, 0.18560493
66, 3424654, 0.18439648
67, 3816164, 0.18418567
68, 239964, 0.18384816
69, 3849794, 0.18349633
70, 3853387, 0.1831246
71, 2769311, 0.18305168
72, 3527895, 0.18301159
73, 3890738, 0.18286362
74, 3864989, 0.18283933
75, 535531, 0.18244693
76, 3629711, 0.18216532
77, 3750629, 0.18205732
78, 2245957, 0.18163949
79, 3429833, 0.18006502
80, 2744771, 0.17948966
81, 3023754, 0.17868373
82, 3767585, 0.17850685
83, 2630301, 0.17843157
84, 2288601, 0.17810887
85, 3090107, 0.17713022
86, 3445145, 0.17696594
87, 3811709, 0.17686827
88, 3618104, 0.17669083
89, 3015586, 0.17643423
90, 3379870, 0.17575447
91, 2732080, 0.17550656
92, 3466837, 0.17495437
93, 3180665, 0.17494018
94, 3133988, 0.17416994
95, 3561172, 0.17414214
96, 2918849, 0.17401046
97, 3221745, 0.17346807
98, 1824744, 0.17327619
99, 3466862, 0.1715438
100, 2868875, 0.17132127
