rank, pmcid, score
1, 3683415, 0.33622584
2, 2796073, 0.275851
3, 3719271, 0.26490572
4, 3408995, 0.2554583
5, 3719326, 0.2465251
6, 3738360, 0.24200962
7, 3560145, 0.24181968
8, 2770819, 0.23392324
9, 1502130, 0.22164749
10, 2770548, 0.20179039
11, 3808108, 0.18348572
12, 3413583, 0.18135238
13, 3719302, 0.1808003
14, 3615941, 0.18077737
15, 3876709, 0.1685063
16, 3289784, 0.16800505
17, 3143932, 0.16717842
18, 3873172, 0.16533202
19, 2695222, 0.16187647
20, 2848402, 0.16128594
21, 3406938, 0.16078581
22, 2727116, 0.160476
23, 1188073, 0.15702794
24, 3748427, 0.15584756
25, 2798110, 0.15196271
26, 2782204, 0.15071884
27, 3205541, 0.14787659
28, 2628006, 0.14675263
29, 3502786, 0.14662221
30, 3320022, 0.14280537
31, 3699953, 0.1424982
32, 3505508, 0.13977085
33, 3870866, 0.13891472
34, 3354876, 0.1376847
35, 1865372, 0.13703318
36, 3758842, 0.13677299
37, 3603087, 0.13567197
38, 3520695, 0.13485144
39, 3785158, 0.13306707
40, 3430087, 0.13271144
41, 2987566, 0.1320464
42, 2010142, 0.13010348
43, 2827074, 0.1275502
44, 3071351, 0.12675288
45, 3715515, 0.12620802
46, 545065, 0.12463691
47, 3787618, 0.12433987
48, 3817584, 0.12288056
49, 1971048, 0.12280239
50, 2668588, 0.122491695
51, 3674939, 0.12148914
52, 3392260, 0.12010703
53, 3365789, 0.119695626
54, 3682695, 0.11952117
55, 3598222, 0.117363654
56, 3752489, 0.11628219
57, 2984325, 0.11552289
58, 3183525, 0.1143693
59, 3583160, 0.11433072
60, 3683206, 0.11422584
61, 2045692, 0.114099324
62, 3353839, 0.11403838
63, 3603059, 0.11310677
64, 3622346, 0.11234059
65, 3623429, 0.11226131
66, 3603620, 0.11209321
67, 3442737, 0.11183137
68, 2697366, 0.11118534
69, 2896860, 0.11101867
70, 2630042, 0.1109164
71, 3201605, 0.10858068
72, 3197474, 0.108415805
73, 1876465, 0.108349934
74, 3705745, 0.1082458
75, 2844387, 0.10819176
76, 3313763, 0.107905194
77, 2828561, 0.1077269
78, 3751361, 0.10691877
79, 3525043, 0.106722735
80, 2383899, 0.10561596
81, 3876489, 0.104987286
82, 3747469, 0.10405671
83, 3607675, 0.10346912
84, 2755011, 0.10308132
85, 3493829, 0.10286882
86, 1440851, 0.10163048
87, 3135094, 0.101337194
88, 1310906, 0.101007074
89, 3533948, 0.10069159
90, 3283058, 0.099927604
91, 3560720, 0.09944483
92, 3821232, 0.09923111
93, 3450927, 0.09920377
94, 2266934, 0.0983593
95, 3111434, 0.098345034
96, 3701921, 0.098148875
97, 2266720, 0.09808187
98, 61035, 0.09803861
99, 2235217, 0.09779233
100, 3575620, 0.097646594
