rank, pmcid, score
1, 3833481, 0.2683796
2, 2868875, 0.2627585
3, 3257299, 0.26225245
4, 3851743, 0.22902086
5, 2892615, 0.22545947
6, 2769306, 0.22465248
7, 3506220, 0.22439344
8, 3654939, 0.21817814
9, 3445160, 0.21421877
10, 3806705, 0.21259008
11, 2656305, 0.21174027
12, 3000623, 0.21169327
13, 2765762, 0.21046199
14, 2851695, 0.2054901
15, 3129533, 0.20489873
16, 3499780, 0.2037733
17, 2211302, 0.20048337
18, 3400884, 0.19927137
19, 2799065, 0.19908132
20, 1940253, 0.19605939
21, 3309321, 0.19596767
22, 3877594, 0.19585764
23, 3713289, 0.1954524
24, 3758842, 0.19471163
25, 3861848, 0.19137685
26, 2884204, 0.19086002
27, 2966747, 0.18993054
28, 3829227, 0.18989745
29, 2630300, 0.18759328
30, 3469964, 0.18594556
31, 3445096, 0.18516392
32, 3665200, 0.18489295
33, 2856542, 0.18184966
34, 3506064, 0.18004271
35, 3372338, 0.17984791
36, 2329860, 0.17922652
37, 3205528, 0.17914642
38, 3224772, 0.17809182
39, 1852908, 0.17742491
40, 3309573, 0.17702863
41, 3212602, 0.1763891
42, 503388, 0.17497824
43, 3162835, 0.17477068
44, 3417967, 0.1743097
45, 3451906, 0.17353292
46, 3434906, 0.17329647
47, 2390549, 0.17328109
48, 2827052, 0.17203301
49, 2854053, 0.17171694
50, 2850340, 0.17160955
51, 3603620, 0.17107329
52, 2790183, 0.17099144
53, 1634849, 0.17082259
54, 3548361, 0.17076574
55, 3825954, 0.17019866
56, 2783056, 0.16993405
57, 2930659, 0.1695025
58, 2695211, 0.16719493
59, 2652467, 0.16714464
60, 2672283, 0.16712295
61, 3853387, 0.16703497
62, 3141473, 0.16671452
63, 2755169, 0.16646901
64, 3713356, 0.16641936
65, 3679774, 0.16629426
66, 3701472, 0.16591425
67, 3880707, 0.16581391
68, 2780663, 0.16511719
69, 2988848, 0.1642363
70, 3529232, 0.16419782
71, 2941760, 0.16344722
72, 3481473, 0.16325098
73, 3243071, 0.16294217
74, 3657909, 0.16289815
75, 3864880, 0.16283317
76, 2758879, 0.1628049
77, 3235710, 0.16233243
78, 3292982, 0.16128707
79, 3829234, 0.16128512
80, 3347913, 0.1612619
81, 2631524, 0.16119318
82, 2329636, 0.16084827
83, 2802381, 0.16053869
84, 3424654, 0.16045907
85, 3423798, 0.16038492
86, 3726238, 0.15937346
87, 3445081, 0.15928215
88, 153436, 0.1588086
89, 2862150, 0.15869577
90, 3199939, 0.15869224
91, 2769330, 0.15862752
92, 1318453, 0.15856539
93, 514562, 0.15832086
94, 3841632, 0.15819031
95, 3740609, 0.15804303
96, 2739484, 0.15784185
97, 3149114, 0.15698238
98, 3044287, 0.15693218
99, 3264568, 0.1569207
100, 3276810, 0.1568988
