rank, pmcid, score
1, 3257299, 0.42792577
2, 2831203, 0.3753912
3, 3199233, 0.34097883
4, 3463834, 0.32846412
5, 2892692, 0.31986317
6, 2729252, 0.317922
7, 3074312, 0.31456023
8, 3141720, 0.3069616
9, 3131249, 0.30462956
10, 3150839, 0.30034006
11, 3489389, 0.2959076
12, 2840592, 0.28225848
13, 3318220, 0.28191447
14, 3400884, 0.2801587
15, 3294966, 0.2753597
16, 2931126, 0.27290422
17, 3548361, 0.27247354
18, 2933597, 0.26982385
19, 3743592, 0.2670515
20, 3044287, 0.2610816
21, 3693903, 0.26002234
22, 2944142, 0.2591645
23, 3528076, 0.2581022
24, 3796900, 0.25666422
25, 2799065, 0.25443575
26, 3610453, 0.25297704
27, 2740203, 0.25107956
28, 3351939, 0.24745701
29, 2635059, 0.24688235
30, 3162827, 0.24578033
31, 3833481, 0.2447189
32, 2841240, 0.24399064
33, 2533003, 0.24253054
34, 3277062, 0.24167123
35, 2621382, 0.24164048
36, 3338242, 0.24139594
37, 3133999, 0.24132556
38, 3132359, 0.23978482
39, 3775182, 0.2394596
40, 3542889, 0.23935276
41, 2630042, 0.23802981
42, 3229794, 0.2373738
43, 2880141, 0.23611596
44, 2914369, 0.2351927
45, 2759899, 0.23362139
46, 3767585, 0.23153393
47, 3555596, 0.23121648
48, 3631113, 0.2287742
49, 2944193, 0.2286382
50, 2687928, 0.22807829
51, 3113998, 0.22609487
52, 3520695, 0.22395529
53, 3740609, 0.22330959
54, 3062014, 0.2232963
55, 2586017, 0.22313379
56, 3162719, 0.22241029
57, 2798987, 0.22234513
58, 2245957, 0.22119881
59, 3567954, 0.22108725
60, 2799007, 0.22067001
61, 2783145, 0.22056061
62, 2987957, 0.22049712
63, 3579040, 0.21955335
64, 3086328, 0.21947314
65, 3542899, 0.21941666
66, 3673404, 0.21922444
67, 2912929, 0.21916962
68, 3384463, 0.2187635
69, 3391847, 0.21847281
70, 3395851, 0.21708325
71, 3702368, 0.21693069
72, 3679720, 0.21671464
73, 2045103, 0.21630561
74, 3339080, 0.2152365
75, 3875144, 0.21454273
76, 3877496, 0.21444158
77, 3012456, 0.21409164
78, 3853387, 0.213618
79, 1257651, 0.21339166
80, 3728501, 0.21335356
81, 2438311, 0.21303874
82, 3439543, 0.2129598
83, 3000920, 0.21287052
84, 3589838, 0.21286479
85, 3424500, 0.21229628
86, 1764411, 0.21213739
87, 2900079, 0.21167499
88, 3701401, 0.2114452
89, 2396176, 0.2113877
90, 3792648, 0.2103972
91, 3866701, 0.21010792
92, 2767133, 0.2096593
93, 3177917, 0.20897527
94, 3263606, 0.20891955
95, 3047844, 0.20887229
96, 2868039, 0.20814143
97, 2908649, 0.20769794
98, 2940087, 0.20700045
99, 3785361, 0.20663477
100, 3079161, 0.20651644
