rank, pmcid, score
1, 2687656, 0.42728704
2, 2526068, 0.4103419
3, 2906497, 0.4056046
4, 3548373, 0.39517292
5, 2390549, 0.38280237
6, 3424871, 0.32223436
7, 3420763, 0.32161605
8, 2783131, 0.32047105
9, 3700967, 0.31967953
10, 3851743, 0.31931898
11, 3425271, 0.31795347
12, 2613409, 0.31638345
13, 3420620, 0.31338125
14, 2930659, 0.30838534
15, 2822250, 0.3081249
16, 3662170, 0.30146304
17, 3665239, 0.2977528
18, 3776284, 0.29598233
19, 3743381, 0.2952946
20, 3083728, 0.29188272
21, 3403367, 0.28931007
22, 2769330, 0.28865162
23, 2946727, 0.28828558
24, 3682897, 0.28807163
25, 3459797, 0.2868242
26, 3166803, 0.28518474
27, 3309573, 0.2848177
28, 3777375, 0.27843577
29, 3789905, 0.27448434
30, 2732791, 0.2744488
31, 3321795, 0.27387634
32, 3662141, 0.27382907
33, 2994209, 0.26958925
34, 2672271, 0.2692485
35, 2868875, 0.26711446
36, 3640983, 0.26345336
37, 3500067, 0.26159847
38, 2896582, 0.25974485
39, 2931142, 0.25946218
40, 3354875, 0.25842923
41, 2856385, 0.2575093
42, 3665179, 0.25660682
43, 3603620, 0.25550234
44, 3615941, 0.25426742
45, 2778448, 0.25346357
46, 2740255, 0.25309676
47, 3055077, 0.2529171
48, 3100149, 0.25290075
49, 3318881, 0.25216344
50, 3529232, 0.24787453
51, 3532086, 0.24757208
52, 2955311, 0.2459977
53, 3806705, 0.24553066
54, 3047835, 0.2452786
55, 2737789, 0.24505924
56, 3401781, 0.2449769
57, 3162264, 0.2414365
58, 2211302, 0.24129571
59, 3420725, 0.24122392
60, 2496696, 0.23939988
61, 3062610, 0.23870346
62, 3336229, 0.23785768
63, 3609679, 0.23721583
64, 2802381, 0.23672135
65, 3599992, 0.23655584
66, 2822248, 0.23632614
67, 3809253, 0.23578897
68, 2829597, 0.23506412
69, 3438296, 0.23416479
70, 2769368, 0.23408362
71, 3350179, 0.23368631
72, 3248587, 0.23309998
73, 2769306, 0.23307787
74, 3833587, 0.23256652
75, 3266188, 0.23238188
76, 3506064, 0.23177618
77, 3082723, 0.23165779
78, 503388, 0.23100622
79, 3862295, 0.23087408
80, 3638554, 0.23023169
81, 3049121, 0.2299122
82, 3125360, 0.2292524
83, 3445160, 0.2291332
84, 3500066, 0.22909932
85, 3749611, 0.22903112
86, 3665200, 0.22896862
87, 3420076, 0.22874504
88, 3763119, 0.2286876
89, 3847001, 0.22835408
90, 3666907, 0.22717565
91, 3102012, 0.22649963
92, 3420375, 0.22617066
93, 3135094, 0.22607933
94, 3628473, 0.22567825
95, 3245397, 0.22473168
96, 3728493, 0.22455318
97, 3224531, 0.22441523
98, 3747451, 0.22339755
99, 3445081, 0.2226969
100, 3548361, 0.22265114
