rank, pmcid, score
1, 3849794, 0.5513827
2, 3853387, 0.5134291
3, 2827106, 0.4598616
4, 3733192, 0.43038252
5, 2531110, 0.41907763
6, 3342739, 0.41536415
7, 2930659, 0.40284896
8, 3579993, 0.39975554
9, 3183691, 0.39669317
10, 3792541, 0.3856783
11, 3436637, 0.38562542
12, 2774533, 0.38190693
13, 3669560, 0.3795083
14, 3767022, 0.3748708
15, 3587910, 0.37405875
16, 2474644, 0.37226242
17, 3814076, 0.3718586
18, 2936317, 0.37059134
19, 3651929, 0.36990854
20, 3695311, 0.3590437
21, 2769329, 0.3576288
22, 3276037, 0.3556034
23, 3485125, 0.35223067
24, 3023754, 0.3516597
25, 3522346, 0.35076648
26, 1824747, 0.35019636
27, 3378931, 0.34973997
28, 3234159, 0.3489597
29, 1308873, 0.34036952
30, 2596111, 0.34026876
31, 2526070, 0.3393602
32, 3568724, 0.33843794
33, 3445096, 0.33768114
34, 2740189, 0.33688068
35, 3876596, 0.33566192
36, 3334261, 0.33390272
37, 3616181, 0.33275607
38, 2783064, 0.3284049
39, 3062014, 0.32573873
40, 2988180, 0.32560903
41, 2700440, 0.32483628
42, 2740244, 0.32468957
43, 3336229, 0.32408234
44, 1523371, 0.32246044
45, 3343251, 0.3205388
46, 3129533, 0.3201078
47, 3117630, 0.3191866
48, 3199241, 0.3180499
49, 3702444, 0.316769
50, 2845114, 0.31569552
51, 2917397, 0.3152505
52, 3355865, 0.31424293
53, 3532912, 0.31371477
54, 3829227, 0.31183016
55, 2893434, 0.31096503
56, 3326998, 0.30998453
57, 2771785, 0.3094533
58, 2732080, 0.30931622
59, 2646690, 0.30915597
60, 3841692, 0.30895558
61, 3086330, 0.30844167
62, 3047758, 0.30821094
63, 3130373, 0.30763704
64, 3420620, 0.3074452
65, 3754399, 0.30340827
66, 3229059, 0.3031552
67, 3322185, 0.3016618
68, 2627817, 0.30047587
69, 2823048, 0.30029708
70, 3557624, 0.29994988
71, 2958331, 0.29955128
72, 3329702, 0.29859754
73, 3259402, 0.2969908
74, 3850938, 0.29691967
75, 2803888, 0.29662898
76, 3862464, 0.2964752
77, 2700447, 0.2956235
78, 3861582, 0.29491392
79, 3574827, 0.29470417
80, 2082036, 0.29422137
81, 2862513, 0.29373634
82, 3517946, 0.29363412
83, 3506075, 0.29341817
84, 2700434, 0.29164022
85, 2828091, 0.29095313
86, 2892667, 0.29094657
87, 3343246, 0.2907603
88, 3278376, 0.29022056
89, 2883201, 0.28963184
90, 2698187, 0.2894576
91, 3085068, 0.28902125
92, 3475026, 0.28885657
93, 3350125, 0.28859198
94, 201022, 0.28845194
95, 3738353, 0.28699368
96, 3804820, 0.28649008
97, 3562643, 0.28625283
98, 3890736, 0.2861668
99, 3107161, 0.28600705
100, 2222671, 0.28599605
