rank, pmcid, score
1, 2790183, 0.41938972
2, 2572041, 0.32209453
3, 3856285, 0.32196292
4, 3366320, 0.3074149
5, 2850870, 0.30000606
6, 3368748, 0.29095978
7, 2726500, 0.29061073
8, 3328892, 0.29056752
9, 3451906, 0.28457043
10, 2700440, 0.27979943
11, 3809224, 0.2751804
12, 2896582, 0.2706078
13, 3760668, 0.2686748
14, 3174928, 0.26715317
15, 3884871, 0.2601814
16, 1824728, 0.2575477
17, 2827053, 0.25711808
18, 3037981, 0.25572696
19, 3445096, 0.25103107
20, 3391847, 0.25021613
21, 2794850, 0.24625304
22, 3500825, 0.24301577
23, 2917397, 0.24150836
24, 2556664, 0.23808695
25, 2253520, 0.23760928
26, 2929215, 0.23718634
27, 3236151, 0.23616502
28, 3451760, 0.23562601
29, 3085068, 0.2312514
30, 3440507, 0.2302102
31, 1824747, 0.22932397
32, 2827076, 0.22895493
33, 3785158, 0.22732432
34, 2983030, 0.22711368
35, 2988895, 0.22697118
36, 2490681, 0.22615808
37, 2769286, 0.22496781
38, 3876310, 0.22431238
39, 3263185, 0.2222397
40, 3785394, 0.22074634
41, 2941056, 0.22033265
42, 3785339, 0.21999031
43, 2857502, 0.21718761
44, 3851743, 0.21690315
45, 3520181, 0.2155119
46, 3023898, 0.21521173
47, 3214384, 0.21517074
48, 3266527, 0.21470077
49, 2997507, 0.21457545
50, 3345222, 0.21429285
51, 3864880, 0.21328288
52, 2915811, 0.21266624
53, 2048958, 0.21232823
54, 3666332, 0.21191387
55, 2909175, 0.21130762
56, 3152170, 0.20997179
57, 3375193, 0.20989835
58, 3324678, 0.20979433
59, 1180830, 0.2094912
60, 3853387, 0.20937274
61, 3784135, 0.20935056
62, 3277903, 0.20899643
63, 3478746, 0.20896976
64, 2129146, 0.2082352
65, 3744738, 0.20804536
66, 3398075, 0.20492522
67, 2806544, 0.20259187
68, 3318207, 0.20256089
69, 3724317, 0.20252936
70, 3064452, 0.20176864
71, 3335656, 0.20171672
72, 3875015, 0.20158432
73, 2827159, 0.2011113
74, 3042808, 0.20026973
75, 3599449, 0.19970426
76, 3655106, 0.19886488
77, 3248865, 0.19864362
78, 3258019, 0.19795337
79, 2687617, 0.19770657
80, 3483324, 0.19760862
81, 3843570, 0.19732283
82, 3821109, 0.19683231
83, 3644842, 0.19679661
84, 3665183, 0.19444394
85, 3505700, 0.19414273
86, 2852041, 0.19363558
87, 3857978, 0.19339402
88, 1891107, 0.19254497
89, 3354470, 0.19237432
90, 515311, 0.19219321
91, 3611104, 0.19167504
92, 2522257, 0.19126096
93, 3279691, 0.19105503
94, 3391179, 0.19080979
95, 3395246, 0.19074889
96, 3002374, 0.19031936
97, 3658340, 0.19003332
98, 3521621, 0.1899449
99, 3054235, 0.18937328
100, 3423408, 0.18903285
