rank, pmcid, score
1, 2691651, 0.55803925
2, 3572695, 0.51430935
3, 3047687, 0.4529132
4, 2687574, 0.43868065
5, 3434906, 0.42238176
6, 2651898, 0.41665846
7, 3634261, 0.41419804
8, 3141696, 0.4046408
9, 3844841, 0.38422358
10, 2740144, 0.37974793
11, 3170356, 0.3747594
12, 3333466, 0.37147307
13, 3101789, 0.36952785
14, 3466864, 0.36868712
15, 2726538, 0.3631976
16, 3550423, 0.35720095
17, 3562163, 0.35480615
18, 3277481, 0.35367122
19, 3599449, 0.3504654
20, 3510780, 0.34977576
21, 3327834, 0.34852305
22, 3518717, 0.34519014
23, 2777240, 0.3437554
24, 2896577, 0.34319663
25, 3205365, 0.34309524
26, 3248587, 0.34276003
27, 3400884, 0.3418304
28, 2637837, 0.3409957
29, 3623784, 0.3389989
30, 3649218, 0.33871692
31, 2868875, 0.33866256
32, 2245957, 0.33751947
33, 3587677, 0.33751482
34, 3521621, 0.33709493
35, 3118206, 0.33683422
36, 2955573, 0.33309895
37, 3548361, 0.33209497
38, 3789620, 0.3314071
39, 3130464, 0.32938725
40, 3437617, 0.32566077
41, 3833587, 0.32029888
42, 3646487, 0.31789955
43, 3619046, 0.31740388
44, 3044554, 0.31642365
45, 2823045, 0.31540298
46, 3649080, 0.31506792
47, 3521823, 0.31460753
48, 3652182, 0.31438652
49, 3083816, 0.31341267
50, 3249600, 0.31275874
51, 3510933, 0.31266037
52, 3205498, 0.30790055
53, 2917397, 0.3073622
54, 3150839, 0.30673546
55, 2744771, 0.3065319
56, 3347841, 0.30498767
57, 2906497, 0.3048527
58, 3675312, 0.3042333
59, 3405157, 0.30337825
60, 3725358, 0.3031851
61, 2782168, 0.3026869
62, 2827076, 0.3012729
63, 3625882, 0.30118164
64, 3639082, 0.29998717
65, 2905585, 0.29905826
66, 3309217, 0.29797038
67, 3701400, 0.29788023
68, 3515923, 0.2975501
69, 1087206, 0.29730627
70, 2988808, 0.29702893
71, 3102586, 0.29694656
72, 3143959, 0.29674378
73, 2931410, 0.2956768
74, 2329636, 0.2952218
75, 3420585, 0.29508469
76, 3023754, 0.2941958
77, 2854936, 0.29389644
78, 3575960, 0.2933637
79, 3214863, 0.29310977
80, 3614750, 0.29308873
81, 3291453, 0.2922447
82, 3607977, 0.29221967
83, 3342739, 0.29050612
84, 2572041, 0.29003206
85, 2045103, 0.28877878
86, 3054235, 0.2878942
87, 1824747, 0.28590992
88, 3242027, 0.2858293
89, 3495893, 0.28441596
90, 3451750, 0.28438875
91, 3682897, 0.28324097
92, 3295713, 0.28248712
93, 3608039, 0.28198087
94, 1434765, 0.28053966
95, 3390080, 0.28044802
96, 2783065, 0.28026825
97, 3270925, 0.2797349
98, 3504246, 0.27935007
99, 3021290, 0.27916992
100, 3003678, 0.2787018
