rank, pmcid, score
1, 3129533, 0.43577066
2, 3665183, 0.42795613
3, 1852908, 0.40873426
4, 2572041, 0.39722258
5, 3833587, 0.39396212
6, 2630300, 0.3855505
7, 2279110, 0.38400763
8, 3843570, 0.38355076
9, 1940253, 0.38162577
10, 3789905, 0.37988472
11, 1434765, 0.37856704
12, 3504246, 0.37801847
13, 2959157, 0.36915472
14, 3670647, 0.36727026
15, 3243071, 0.36504856
16, 3440898, 0.3566383
17, 2329636, 0.34882206
18, 3221195, 0.33944845
19, 3279691, 0.33730373
20, 2705345, 0.33418167
21, 2868875, 0.3335311
22, 3604869, 0.33314198
23, 3199939, 0.33278692
24, 3159367, 0.33266783
25, 2572045, 0.33232942
26, 3150839, 0.32511336
27, 3045397, 0.3238485
28, 2245957, 0.32325256
29, 3484605, 0.3212042
30, 2856542, 0.32118148
31, 3542899, 0.31983978
32, 3276810, 0.31905088
33, 3712681, 0.3187819
34, 2827076, 0.3136701
35, 2516525, 0.31342578
36, 3483330, 0.3123136
37, 2988848, 0.3098939
38, 3097681, 0.3085824
39, 3657909, 0.30787262
40, 3726238, 0.30494434
41, 3504270, 0.30434078
42, 3599747, 0.30433676
43, 503388, 0.30301258
44, 3836946, 0.30223545
45, 3298218, 0.3010888
46, 3057256, 0.3003028
47, 3016127, 0.29826802
48, 3047687, 0.29743534
49, 3806705, 0.29699132
50, 2810606, 0.2967782
51, 3451750, 0.29647362
52, 3860041, 0.2961815
53, 3000623, 0.2944635
54, 3483324, 0.29328462
55, 3683440, 0.2931992
56, 3040435, 0.29137188
57, 3611104, 0.29102138
58, 3075144, 0.29097885
59, 3708754, 0.28920734
60, 2908657, 0.2891137
61, 2987954, 0.2887468
62, 2760693, 0.28784046
63, 2930659, 0.28761247
64, 1087206, 0.28729126
65, 3154169, 0.28689262
66, 3567954, 0.28639144
67, 3618104, 0.28634387
68, 2782168, 0.2861739
69, 2790183, 0.28588307
70, 3258019, 0.28569853
71, 3445160, 0.2849661
72, 2700440, 0.28489083
73, 2467416, 0.28488058
74, 3445096, 0.28455773
75, 3047835, 0.28427142
76, 3833481, 0.28396836
77, 3375193, 0.28264123
78, 2780663, 0.28244236
79, 3752487, 0.2822765
80, 3784135, 0.2797282
81, 3354470, 0.27891695
82, 3853387, 0.27741677
83, 3521621, 0.27687505
84, 2621133, 0.27621678
85, 3400884, 0.27597746
86, 3336229, 0.27564332
87, 3065056, 0.27495778
88, 3355033, 0.2732852
89, 3290187, 0.27313617
90, 3608039, 0.27304095
91, 3315620, 0.2729056
92, 2914369, 0.27281222
93, 3760298, 0.27204865
94, 1791015, 0.27176464
95, 2988808, 0.27085865
96, 3654939, 0.27075192
97, 2917397, 0.26959133
98, 1803779, 0.2695024
99, 3725923, 0.26948196
100, 3438873, 0.26840743
