rank, pmcid, score
1, 3403367, 0.38050413
2, 3852513, 0.36267343
3, 3459526, 0.35376468
4, 2939444, 0.34312743
5, 3219287, 0.33441862
6, 3132663, 0.32176673
7, 3398309, 0.31231987
8, 1896172, 0.30991274
9, 3109782, 0.2997962
10, 3521774, 0.2895754
11, 3387629, 0.2857867
12, 2827065, 0.28427362
13, 1664556, 0.28109756
14, 3831868, 0.28091925
15, 3567877, 0.2803578
16, 3610459, 0.27596605
17, 3109785, 0.27544454
18, 2919553, 0.2747596
19, 3132331, 0.27064747
20, 3408521, 0.2628982
21, 416478, 0.26182297
22, 3544070, 0.2606901
23, 3764714, 0.25849384
24, 2931142, 0.25452122
25, 3354405, 0.2506994
26, 3843911, 0.24942821
27, 2672301, 0.2454301
28, 3263067, 0.24391773
29, 3245399, 0.24286635
30, 3096431, 0.24276453
31, 2694628, 0.24275278
32, 3271560, 0.24102536
33, 2931126, 0.24092825
34, 3465905, 0.24068409
35, 3228372, 0.23653568
36, 3574827, 0.2363557
37, 2630042, 0.23477535
38, 3326224, 0.2341342
39, 3857284, 0.23382881
40, 3816213, 0.23126152
41, 3263074, 0.22826512
42, 3806160, 0.22766174
43, 3392260, 0.22540796
44, 3459524, 0.22495754
45, 3764717, 0.22456692
46, 3072537, 0.22428875
47, 3205781, 0.22370276
48, 3162827, 0.22359915
49, 2830929, 0.22300155
50, 3576492, 0.22223803
51, 3557149, 0.2214958
52, 3847001, 0.21969172
53, 3857503, 0.21915044
54, 3338242, 0.21791397
55, 3263064, 0.21707533
56, 2783145, 0.2160643
57, 3666368, 0.21595669
58, 2990053, 0.21362305
59, 3866926, 0.21130155
60, 3289784, 0.2101544
61, 3005216, 0.20975524
62, 2576186, 0.20910297
63, 3245402, 0.20693734
64, 3112139, 0.20640844
65, 2816905, 0.20637742
66, 3844236, 0.20631497
67, 2653526, 0.20615488
68, 3572985, 0.20571586
69, 3051228, 0.20569697
70, 2697366, 0.20563515
71, 3495354, 0.20507833
72, 3878513, 0.20507194
73, 3425271, 0.20501761
74, 2892669, 0.2047352
75, 2736585, 0.2042734
76, 3845336, 0.20415196
77, 1175909, 0.20256986
78, 3371476, 0.20206535
79, 1526480, 0.20114718
80, 2823031, 0.19996826
81, 3391847, 0.19850415
82, 3245397, 0.19766735
83, 3831744, 0.19761051
84, 3616184, 0.19686273
85, 2633206, 0.19671005
86, 2467455, 0.19663234
87, 3383189, 0.19643347
88, 3546438, 0.19641183
89, 3004490, 0.19578375
90, 3373077, 0.19574408
91, 3482077, 0.19566236
92, 2693867, 0.19459756
93, 3762016, 0.19428053
94, 3159937, 0.19409332
95, 3558406, 0.19372635
96, 3118317, 0.19351153
97, 3622346, 0.19348957
98, 3411373, 0.19341372
99, 2235217, 0.19261923
100, 2769358, 0.19216853
