rank, pmcid, score
1, 2929215, 0.439531
2, 3555032, 0.41912067
3, 3276006, 0.40592456
4, 3785150, 0.3838956
5, 3785158, 0.37485316
6, 3700249, 0.35854778
7, 2766835, 0.3098088
8, 2721728, 0.2970147
9, 2605606, 0.2934247
10, 3258682, 0.2880646
11, 3500688, 0.28464302
12, 3693610, 0.27148715
13, 3438813, 0.2632022
14, 3677008, 0.26288357
15, 3567117, 0.25910017
16, 2682451, 0.25493395
17, 3401754, 0.2545099
18, 2685263, 0.2539812
19, 3549483, 0.25370634
20, 3371951, 0.24947147
21, 3258717, 0.24499457
22, 3138408, 0.24417387
23, 2248794, 0.24056156
24, 555556, 0.24018459
25, 3258815, 0.24015059
26, 3644205, 0.23185323
27, 3853474, 0.23076285
28, 3471409, 0.22939573
29, 3596848, 0.22895989
30, 2700075, 0.22889894
31, 3663438, 0.22643785
32, 2669865, 0.22455037
33, 3603256, 0.22244018
34, 3437962, 0.22214822
35, 3849144, 0.22186996
36, 3537269, 0.22156687
37, 2633203, 0.22052406
38, 3155346, 0.21829468
39, 2974929, 0.21703759
40, 2001222, 0.20871693
41, 1388220, 0.20840137
42, 2777212, 0.20751199
43, 3488989, 0.20729855
44, 3765577, 0.2070372
45, 3814528, 0.20437752
46, 2998805, 0.20434542
47, 3507610, 0.2037282
48, 2797382, 0.20335619
49, 2909081, 0.1997801
50, 3131127, 0.19873269
51, 2762178, 0.19812086
52, 3229620, 0.19707152
53, 3425152, 0.19701706
54, 3531417, 0.19697171
55, 3026135, 0.19686499
56, 3785394, 0.1964431
57, 3122509, 0.19642308
58, 2957171, 0.19602455
59, 2705820, 0.19555832
60, 2801491, 0.19295661
61, 3433777, 0.19277747
62, 3263750, 0.19252844
63, 3663165, 0.19190004
64, 2685230, 0.19078761
65, 3687478, 0.18842657
66, 2931762, 0.18764992
67, 3671015, 0.18712951
68, 1971401, 0.18699102
69, 2964488, 0.1868258
70, 3739750, 0.18639593
71, 2592808, 0.1862268
72, 3272835, 0.1861482
73, 3001730, 0.18565036
74, 2797384, 0.18532354
75, 3331829, 0.18402988
76, 2797985, 0.18367362
77, 3463995, 0.18324673
78, 3135263, 0.18171452
79, 2758596, 0.18077166
80, 3136198, 0.1807016
81, 3011326, 0.18032666
82, 3349544, 0.17846352
83, 3657072, 0.17658244
84, 3888623, 0.17646086
85, 1924518, 0.17643332
86, 3796667, 0.17595193
87, 2682397, 0.17548776
88, 2951124, 0.17533323
89, 2686338, 0.17517395
90, 3215648, 0.17461449
91, 3833586, 0.17416713
92, 1592148, 0.17369623
93, 3796212, 0.17367297
94, 3853387, 0.17356353
95, 3124316, 0.17341374
96, 1784082, 0.17273442
97, 3552988, 0.17261101
98, 3258779, 0.17114644
99, 3169776, 0.17029633
100, 3632158, 0.17020458
