rank, pmcid, score
1, 2536182, 0.41432393
2, 3587910, 0.4094966
3, 3853387, 0.36786917
4, 3023754, 0.35611165
5, 2760696, 0.34961504
6, 2700434, 0.32693705
7, 1276800, 0.31497878
8, 3849794, 0.3090862
9, 2700440, 0.30228174
10, 2783053, 0.30178148
11, 3336229, 0.2965305
12, 3424871, 0.2865196
13, 2967681, 0.28099436
14, 3177592, 0.274091
15, 3343246, 0.27377245
16, 2827098, 0.27100378
17, 3277043, 0.26024017
18, 3323283, 0.25950444
19, 3762010, 0.25798905
20, 3649302, 0.2566789
21, 3700969, 0.25605643
22, 3415813, 0.25537136
23, 3633019, 0.25254306
24, 2629964, 0.2499565
25, 3322929, 0.24932563
26, 3529428, 0.24818976
27, 3090107, 0.2453528
28, 3522406, 0.24444048
29, 2082036, 0.24275957
30, 3378931, 0.2398451
31, 3562643, 0.23921525
32, 2714572, 0.23728535
33, 3085223, 0.2370812
34, 3754399, 0.23240446
35, 2737789, 0.23094213
36, 3114546, 0.22964005
37, 3632018, 0.22833382
38, 3651148, 0.22760594
39, 2827106, 0.22757521
40, 2840603, 0.2258005
41, 3291424, 0.22407547
42, 3580369, 0.22406796
43, 2474644, 0.22404756
44, 2918823, 0.22364502
45, 3233373, 0.22262491
46, 3619046, 0.22081207
47, 2783080, 0.22025579
48, 2526070, 0.21801876
49, 2732080, 0.21682742
50, 3552941, 0.21552026
51, 3154170, 0.21432659
52, 3117630, 0.21390322
53, 3429833, 0.2106005
54, 3403114, 0.20957565
55, 3609679, 0.20800407
56, 2876698, 0.20710933
57, 3259402, 0.2049664
58, 2222671, 0.20470211
59, 3447285, 0.20421849
60, 2700484, 0.20394428
61, 3506075, 0.20270623
62, 3109347, 0.2022252
63, 2390549, 0.20152266
64, 3872415, 0.20111488
65, 3866926, 0.2006718
66, 3276037, 0.20016205
67, 2891799, 0.19930774
68, 3702368, 0.19866835
69, 3826012, 0.19855411
70, 3616181, 0.19811375
71, 2245957, 0.19690917
72, 3163220, 0.19593894
73, 3190518, 0.19364871
74, 2828091, 0.19315065
75, 3874654, 0.19040896
76, 3488388, 0.19024484
77, 3250002, 0.18935563
78, 3713368, 0.18844137
79, 3355865, 0.18728937
80, 3492084, 0.18663412
81, 2993722, 0.18633813
82, 2769286, 0.18616803
83, 2365966, 0.18536876
84, 549073, 0.1848467
85, 3598208, 0.1845398
86, 3791000, 0.18436195
87, 3133999, 0.18419401
88, 3334261, 0.18400815
89, 2892667, 0.18353444
90, 3876310, 0.18316303
91, 2627817, 0.18277939
92, 2847142, 0.18268996
93, 3420654, 0.1824643
94, 3737610, 0.18225063
95, 2988180, 0.18192932
96, 3386665, 0.18135251
97, 3162766, 0.18094522
98, 2904789, 0.17977278
99, 3622346, 0.17803344
100, 3463044, 0.17780629
