rank, pmcid, score
1, 3232573, 0.41040272
2, 3446097, 0.36575034
3, 2769330, 0.31457543
4, 3097588, 0.3066402
5, 3370327, 0.3001275
6, 3891393, 0.29948473
7, 2646726, 0.28524613
8, 3289979, 0.28259766
9, 2799065, 0.23715875
10, 3263067, 0.22319908
11, 3264881, 0.21681574
12, 3235783, 0.21447682
13, 3266188, 0.20020854
14, 2952912, 0.19687536
15, 3838481, 0.19277826
16, 2438311, 0.1915886
17, 3403954, 0.18982221
18, 2840734, 0.18968077
19, 3487198, 0.1889291
20, 2957620, 0.18657601
21, 2906497, 0.18474986
22, 3816164, 0.18387198
23, 3065056, 0.18385783
24, 3734755, 0.18258652
25, 3483658, 0.18245842
26, 3132331, 0.17934856
27, 3258019, 0.17623633
28, 3520695, 0.176106
29, 3233373, 0.17131612
30, 3679720, 0.16993508
31, 3797049, 0.16813837
32, 3649697, 0.16757523
33, 2967696, 0.16713512
34, 3468438, 0.16684562
35, 2908657, 0.16630507
36, 3349147, 0.16602482
37, 2917397, 0.16552036
38, 2955276, 0.16523527
39, 3036638, 0.16479687
40, 3789905, 0.16475783
41, 3398091, 0.1636901
42, 3726906, 0.1636207
43, 2817869, 0.16317289
44, 3317255, 0.16282277
45, 2630300, 0.16191675
46, 2941760, 0.1615916
47, 3500067, 0.16061255
48, 3874979, 0.16028316
49, 2892502, 0.16022673
50, 3853387, 0.1601485
51, 2967001, 0.1591418
52, 3718247, 0.15858632
53, 3148421, 0.15814571
54, 3762016, 0.15809615
55, 3015640, 0.15774648
56, 2988808, 0.15772788
57, 3830313, 0.15720065
58, 3458412, 0.15705836
59, 3890744, 0.1567332
60, 3403367, 0.15615147
61, 3400884, 0.15596145
62, 3410720, 0.15595545
63, 3251532, 0.15588413
64, 3318207, 0.15579239
65, 3062014, 0.1557089
66, 2630042, 0.15503989
67, 3168822, 0.15492383
68, 3565148, 0.15469088
69, 3459797, 0.15454468
70, 3004490, 0.15393546
71, 3286783, 0.15359919
72, 3465905, 0.15336145
73, 3658876, 0.1528284
74, 3466887, 0.15266839
75, 2621382, 0.15243477
76, 3038616, 0.15238667
77, 3524099, 0.15201123
78, 2635124, 0.15189737
79, 3558406, 0.15157594
80, 3874367, 0.15125354
81, 3746057, 0.15085664
82, 3132663, 0.15080316
83, 3574827, 0.1503736
84, 3492084, 0.14984715
85, 3784075, 0.14977261
86, 3505772, 0.14973554
87, 3891391, 0.14949574
88, 3081490, 0.14903015
89, 3454579, 0.14891595
90, 2664289, 0.1486593
91, 3847001, 0.14800623
92, 2729224, 0.14796278
93, 2892669, 0.14742881
94, 3318881, 0.14738522
95, 3890738, 0.1472212
96, 3560780, 0.14697774
97, 3878513, 0.14695305
98, 1314921, 0.14691639
99, 3809240, 0.14662246
100, 3530754, 0.14604837
