rank, pmcid, score
1, 3424654, 0.49772033
2, 3622346, 0.49335507
3, 3336229, 0.478678
4, 3488388, 0.47528696
5, 2828091, 0.47409746
6, 3562643, 0.46370304
7, 2700440, 0.46322832
8, 2868875, 0.46252823
9, 3603620, 0.4561026
10, 3849794, 0.45452723
11, 3378931, 0.451024
12, 3665183, 0.44445163
13, 2987954, 0.43572307
14, 3469364, 0.41385874
15, 2783080, 0.4095586
16, 3090107, 0.40229085
17, 2365966, 0.39948297
18, 3793491, 0.3912985
19, 2732080, 0.39126447
20, 1791015, 0.39118093
21, 2776156, 0.39081272
22, 3335656, 0.3873597
23, 2997507, 0.38542452
24, 2808565, 0.38341698
25, 3174928, 0.3829087
26, 3350152, 0.3826385
27, 2917397, 0.3790467
28, 2848228, 0.37843496
29, 3833587, 0.37428257
30, 2245957, 0.3729713
31, 2572041, 0.37023348
32, 3838821, 0.36706764
33, 3580369, 0.36663848
34, 2765762, 0.36606723
35, 3114546, 0.3642858
36, 3177926, 0.3619298
37, 2737789, 0.36070886
38, 3658216, 0.35697487
39, 3109347, 0.3558942
40, 3767585, 0.35586795
41, 2390549, 0.3556387
42, 3149114, 0.3528878
43, 2613409, 0.35221624
44, 3853387, 0.35202196
45, 2937292, 0.34897488
46, 3102012, 0.3489054
47, 3829234, 0.3485962
48, 3488377, 0.3482501
49, 2474644, 0.34816626
50, 3113998, 0.34788716
51, 3129533, 0.34640527
52, 2790183, 0.3459815
53, 3816164, 0.3458579
54, 3199939, 0.345363
55, 3249600, 0.34028465
56, 3502875, 0.34019598
57, 3733192, 0.33566958
58, 3123279, 0.33509615
59, 2222163, 0.33423218
60, 3532912, 0.33381748
61, 2778448, 0.33246037
62, 3383148, 0.33169317
63, 2211302, 0.3310479
64, 61035, 0.33088785
65, 3023754, 0.3299314
66, 2769306, 0.32895544
67, 3214682, 0.32820928
68, 3458412, 0.3279838
69, 1824744, 0.32765934
70, 2802381, 0.3275196
71, 2769330, 0.32735068
72, 3548361, 0.32699475
73, 3564029, 0.3245584
74, 2783065, 0.32375848
75, 3833481, 0.32361072
76, 3296424, 0.32319936
77, 3375193, 0.32291272
78, 1523371, 0.3216491
79, 3224531, 0.32143602
80, 3785339, 0.3202616
81, 3354470, 0.31876835
82, 2626575, 0.31822106
83, 3510933, 0.31756526
84, 3600286, 0.31739023
85, 2918849, 0.31704012
86, 3342549, 0.3169093
87, 3339740, 0.31677735
88, 3159367, 0.31568214
89, 137260, 0.31489342
90, 3298218, 0.3145563
91, 2783131, 0.3142249
92, 3665239, 0.3140749
93, 3833471, 0.31286934
94, 2829597, 0.31248015
95, 2901606, 0.3122544
96, 3609679, 0.31161666
97, 3221187, 0.31041783
98, 3829227, 0.30988786
99, 3372338, 0.30906466
100, 3431055, 0.30828732
