rank, pmcid, score
1, 2784587, 0.54636097
2, 3052291, 0.407441
3, 3663347, 0.39312604
4, 3229062, 0.3786645
5, 3146984, 0.3782907
6, 3125660, 0.374977
7, 2800872, 0.37263528
8, 3853602, 0.36402088
9, 2267455, 0.3589663
10, 3162264, 0.354599
11, 3853895, 0.35272688
12, 2647911, 0.34851396
13, 3853919, 0.347461
14, 3505290, 0.3462861
15, 3806709, 0.34557217
16, 3725021, 0.3451202
17, 3662141, 0.34426507
18, 3696247, 0.3400752
19, 3504288, 0.33865613
20, 3505429, 0.3322314
21, 3303530, 0.3304053
22, 3757639, 0.32914498
23, 3483004, 0.3279077
24, 2921145, 0.3247475
25, 3220081, 0.32320124
26, 3793571, 0.32287964
27, 3727118, 0.32202205
28, 2526433, 0.3194034
29, 3728874, 0.3187619
30, 3295535, 0.31838408
31, 3819794, 0.31717175
32, 3649173, 0.3121083
33, 3414006, 0.31134254
34, 3212602, 0.31127805
35, 3114232, 0.31087723
36, 3590733, 0.31000337
37, 3483580, 0.3084154
38, 3778812, 0.3081052
39, 3469903, 0.3077705
40, 2628001, 0.30761123
41, 3728612, 0.30674815
42, 3635634, 0.30534598
43, 2889671, 0.30519137
44, 3600192, 0.3017881
45, 2820011, 0.30147213
46, 3618252, 0.3004684
47, 2797754, 0.30030409
48, 3132916, 0.29972067
49, 3391786, 0.29845342
50, 3657259, 0.295631
51, 3354788, 0.2938322
52, 3556406, 0.29242632
53, 2838912, 0.29228184
54, 3147087, 0.29218084
55, 3457043, 0.29215705
56, 3004207, 0.29008803
57, 3189472, 0.28921068
58, 2687681, 0.28911263
59, 2887901, 0.288607
60, 2702726, 0.28754708
61, 2830981, 0.28597274
62, 3335646, 0.28572273
63, 3103180, 0.28495857
64, 3876007, 0.2846146
65, 3707327, 0.28418696
66, 3835140, 0.28366837
67, 3229083, 0.28303453
68, 3500067, 0.282709
69, 3359956, 0.2820841
70, 3401651, 0.28197777
71, 3738359, 0.2818929
72, 3294399, 0.28137666
73, 3778800, 0.2802268
74, 3018580, 0.27967075
75, 3630315, 0.2783535
76, 394338, 0.27779636
77, 3726887, 0.2776862
78, 2815824, 0.27641243
79, 3811708, 0.27561525
80, 3335480, 0.27409506
81, 3579993, 0.2740851
82, 1609104, 0.2729437
83, 3651929, 0.27204615
84, 3424656, 0.2720161
85, 3299744, 0.27183685
86, 2994429, 0.27145427
87, 3051082, 0.2707973
88, 3519210, 0.27003682
89, 3853387, 0.2694307
90, 3540340, 0.2693226
91, 3019597, 0.26897177
92, 2686880, 0.26847503
93, 3699949, 0.2680169
94, 3461290, 0.26724628
95, 3248587, 0.26677704
96, 2014766, 0.26673087
97, 3424953, 0.26558745
98, 3017876, 0.26555845
99, 3667329, 0.2638005
100, 2906497, 0.2627738
