rank, pmcid, score
1, 2892692, 0.36724326
2, 3172061, 0.34825337
3, 2631494, 0.345916
4, 2769473, 0.34005168
5, 3209594, 0.31394586
6, 3133999, 0.30802995
7, 2914369, 0.2972212
8, 3150839, 0.291417
9, 2045103, 0.28956547
10, 3789898, 0.2886567
11, 3836946, 0.28823635
12, 3277481, 0.28735155
13, 3086328, 0.28613758
14, 3160001, 0.28222167
15, 3833481, 0.28183702
16, 3336249, 0.28071845
17, 3327834, 0.28064147
18, 3521621, 0.27980354
19, 1087206, 0.27759883
20, 2941787, 0.27741542
21, 2706419, 0.27696016
22, 3087163, 0.2746524
23, 1373644, 0.27407828
24, 2293961, 0.27352008
25, 3483653, 0.27324247
26, 3670442, 0.27043176
27, 3124316, 0.26991913
28, 3457597, 0.26878455
29, 3152174, 0.26654816
30, 1824728, 0.26628178
31, 3833581, 0.26576772
32, 2915602, 0.2652824
33, 3888922, 0.26496702
34, 3890740, 0.2645484
35, 3298200, 0.26235643
36, 2412892, 0.262112
37, 3780548, 0.26096717
38, 3808860, 0.25963882
39, 3191848, 0.2581276
40, 3884537, 0.25794843
41, 416478, 0.25234404
42, 3658867, 0.25212726
43, 3174929, 0.2520965
44, 3520695, 0.251588
45, 3232573, 0.25123385
46, 2726558, 0.25030464
47, 3546438, 0.24965812
48, 2481241, 0.2490353
49, 2740235, 0.24840468
50, 2783048, 0.24825208
51, 3359437, 0.24767356
52, 2803826, 0.24727738
53, 2988180, 0.24574919
54, 3483324, 0.2452333
55, 3119438, 0.24431434
56, 3482077, 0.24369493
57, 2687607, 0.2434384
58, 3296488, 0.24299224
59, 2687928, 0.24204217
60, 3619046, 0.24163413
61, 2827171, 0.24153654
62, 3806682, 0.24121043
63, 2293966, 0.24079864
64, 3036638, 0.24018088
65, 2582806, 0.23998736
66, 3410081, 0.23978665
67, 3833587, 0.23973545
68, 3141718, 0.23951277
69, 2933488, 0.23848458
70, 3891393, 0.23801178
71, 2884218, 0.23795903
72, 3413342, 0.23759772
73, 3711906, 0.23748529
74, 3356946, 0.23736978
75, 3350298, 0.23713464
76, 3872697, 0.23711137
77, 3655301, 0.23706076
78, 3853387, 0.23686323
79, 2572041, 0.23642023
80, 3011101, 0.23635258
81, 3266527, 0.23610014
82, 3122596, 0.23581615
83, 3434906, 0.23580453
84, 2740237, 0.23572305
85, 3587677, 0.2355195
86, 3015473, 0.23529957
87, 3848892, 0.23462015
88, 3451906, 0.23403868
89, 3065056, 0.23395696
90, 3851743, 0.23321553
91, 2799065, 0.2323217
92, 3572695, 0.23207885
93, 2776374, 0.23198466
94, 3656690, 0.23183522
95, 3555596, 0.23153801
96, 3537269, 0.23127097
97, 150573, 0.23039658
98, 3354864, 0.23035179
99, 3834874, 0.23026906
100, 2906497, 0.22948104
