rank, pmcid, score
1, 3361920, 0.004001176
2, 2396794, 0.003934135
3, 3875471, 0.0035255281
4, 3082787, 0.003490739
5, 3484543, 0.0031599575
6, 3564185, 0.002878616
7, 3390300, 0.0027100565
8, 3355021, 0.002551885
9, 2064478, 0.0025208273
10, 2968446, 0.0023368534
11, 2931666, 0.0022001313
12, 2529301, 0.002196946
13, 2064694, 0.0021700554
14, 3555992, 0.0021167565
15, 3366331, 0.0021094207
16, 2373299, 0.0020524184
17, 3796484, 0.00204775
18, 3359787, 0.0020275274
19, 3352257, 0.0020099364
20, 3034172, 0.001944532
21, 3816133, 0.0019061819
22, 2805650, 0.0018851176
23, 3828770, 0.0018700268
24, 3240334, 0.0018527155
25, 3735698, 0.0018152621
26, 3526139, 0.0018018751
27, 3506639, 0.0017945333
28, 1925132, 0.0017596064
29, 3438129, 0.0017560114
30, 2796862, 0.0017498783
31, 3150477, 0.0017352992
32, 3196180, 0.0017343493
33, 3656944, 0.0017276481
34, 1993948, 0.0016998531
35, 3081359, 0.0016972033
36, 3546474, 0.0016948493
37, 2570438, 0.0016915377
38, 3711735, 0.0016759579
39, 3439634, 0.001622387
40, 3002009, 0.0016062752
41, 2173512, 0.001584078
42, 3105063, 0.0015728892
43, 3519866, 0.0015501163
44, 3351366, 0.001549971
45, 3796212, 0.001546171
46, 2600827, 0.0015390991
47, 3821854, 0.001537898
48, 3749187, 0.0015353854
49, 3765576, 0.0015299344
50, 3356841, 0.0015246542
51, 3679720, 0.0015182568
52, 2931699, 0.0015091186
53, 3434146, 0.0015018468
54, 3018722, 0.001489793
55, 3362942, 0.0014844784
56, 2829518, 0.0014826918
57, 3827419, 0.001481217
58, 3006029, 0.0014775598
59, 3759172, 0.0014761507
60, 3583161, 0.0014682349
61, 3733287, 0.0014673362
62, 2721872, 0.0014655449
63, 2831918, 0.0014581337
64, 3290804, 0.0014567447
65, 3176285, 0.0014558628
66, 1784626, 0.0014390403
67, 2791868, 0.0014344859
68, 2735634, 0.001434185
69, 3572927, 0.0014230738
70, 3498714, 0.0014169576
71, 2676662, 0.0014119399
72, 2782969, 0.0014109995
73, 2776403, 0.0014107123
74, 3551531, 0.0014094188
75, 2902149, 0.0014045228
76, 3560647, 0.0014033166
77, 3838780, 0.0014020065
78, 2815748, 0.0014000337
79, 3533793, 0.0013946026
80, 3634785, 0.0013943384
81, 2912837, 0.0013908203
82, 3735983, 0.0013882167
83, 2211467, 0.001387935
84, 3616230, 0.0013809564
85, 3641070, 0.0013723259
86, 3170830, 0.0013696435
87, 2917193, 0.0013537927
88, 1590032, 0.0013510848
89, 3830887, 0.0013448062
90, 3674656, 0.001339343
91, 3628510, 0.0013312205
92, 3458405, 0.0013286582
93, 2760716, 0.0013264439
94, 2874394, 0.0013261572
95, 2815750, 0.0013231569
96, 3395961, 0.0013216161
97, 3168267, 0.0013207211
98, 3738711, 0.0013206626
99, 3818616, 0.0013180106
100, 3395945, 0.001317427
