rank, pmcid, score
1, 2837568, 0.0070590763
2, 2595674, 0.0046876343
3, 2667113, 0.004633021
4, 2682397, 0.004559306
5, 3316103, 0.0043383474
6, 3477882, 0.0042359107
7, 3112530, 0.0041596433
8, 3549474, 0.0040217554
9, 3177741, 0.004016088
10, 3512836, 0.0039849966
11, 1524741, 0.0039492496
12, 2374435, 0.003946663
13, 2479664, 0.0038967931
14, 3373777, 0.003882106
15, 1513298, 0.0038796205
16, 3541146, 0.0038719361
17, 3695277, 0.0038657174
18, 1968840, 0.0038629668
19, 3580312, 0.0038308552
20, 3271417, 0.003809446
21, 1971493, 0.0038029924
22, 3364900, 0.0037846975
23, 2815290, 0.0037779955
24, 3258815, 0.0037432075
25, 1868722, 0.0037286808
26, 3526206, 0.0037089642
27, 3275521, 0.0037039516
28, 2890340, 0.003695553
29, 3505290, 0.003693081
30, 2949787, 0.003681614
31, 3656393, 0.0036542844
32, 1971813, 0.0035899195
33, 3315890, 0.0035526752
34, 3080571, 0.0035419452
35, 2606826, 0.0035300641
36, 3363322, 0.0034920336
37, 3121675, 0.003484806
38, 3804435, 0.0034836687
39, 3719340, 0.0034002864
40, 1435997, 0.003389252
41, 3300288, 0.0033822968
42, 3371894, 0.003382035
43, 3229620, 0.003364342
44, 3068304, 0.0033565285
45, 3483507, 0.0033424636
46, 3730210, 0.0033414837
47, 3535835, 0.0033382585
48, 3342149, 0.0033371085
49, 3607892, 0.0033283955
50, 2853093, 0.00332585
51, 3148201, 0.0033160604
52, 3397224, 0.0033141018
53, 2570364, 0.003309647
54, 2766835, 0.0033075754
55, 3137416, 0.0033073951
56, 3531989, 0.0032889266
57, 3170266, 0.0032782466
58, 2361329, 0.0032761614
59, 2602291, 0.0032473276
60, 3681022, 0.0032256874
61, 3065193, 0.0032249473
62, 3275113, 0.0032238502
63, 3449178, 0.0032204073
64, 3311440, 0.0032069972
65, 3736460, 0.0032031068
66, 1636038, 0.0032008437
67, 2396174, 0.0031567607
68, 2089066, 0.003145322
69, 3083847, 0.0031436267
70, 3402274, 0.0031375233
71, 2772023, 0.0031324818
72, 2409776, 0.0031267656
73, 2833248, 0.0031188761
74, 2713688, 0.0031186228
75, 3221745, 0.0031167173
76, 3141376, 0.0031152382
77, 3250622, 0.0031147012
78, 2671088, 0.003112491
79, 3238251, 0.0031121676
80, 3225470, 0.0031110235
81, 3333389, 0.003089673
82, 3373772, 0.003089673
83, 3003655, 0.003089586
84, 1971401, 0.0030878764
85, 2582819, 0.003080934
86, 3350953, 0.0030754812
87, 3627640, 0.003071352
88, 3660222, 0.0030688075
89, 2603012, 0.0030657626
90, 3748774, 0.003061112
91, 3638317, 0.0030536521
92, 3574170, 0.0030433629
93, 3156517, 0.0030383551
94, 3083849, 0.003037957
95, 2063201, 0.0030281607
96, 2959157, 0.0030262962
97, 3018890, 0.0030080988
98, 3014869, 0.0030064601
99, 1976609, 0.0030037076
100, 2605464, 0.0029998063
