rank, pmcid, score
1, 3764931, 0.014070806
2, 3844832, 0.01397679
3, 3580369, 0.013770648
4, 1139191, 0.012398346
5, 2700440, 0.012058958
6, 3151451, 0.011690093
7, 3506075, 0.011645292
8, 2997507, 0.011300029
9, 2823048, 0.0112857465
10, 3054235, 0.011056045
11, 2783080, 0.010630323
12, 2732104, 0.010228319
13, 3055018, 0.010188799
14, 2480413, 0.010039605
15, 3024529, 0.009809164
16, 3470993, 0.009687792
17, 3085068, 0.009543644
18, 3207060, 0.009383594
19, 2790183, 0.00934592
20, 3174928, 0.0092113195
21, 2862513, 0.008981565
22, 3683415, 0.008717192
23, 2987954, 0.008705638
24, 2556664, 0.008649575
25, 3265985, 0.0086069405
26, 3492403, 0.008546412
27, 3644842, 0.008377818
28, 3017702, 0.00832168
29, 2245957, 0.008282078
30, 3675312, 0.008278639
31, 2448559, 0.008265564
32, 3856285, 0.008252712
33, 3666332, 0.008188179
34, 3373979, 0.008186727
35, 3665183, 0.008151729
36, 3214680, 0.008099958
37, 1082666, 0.0080887405
38, 3833587, 0.0080499165
39, 3784128, 0.007874398
40, 3452269, 0.007872293
41, 2527607, 0.007806112
42, 3086330, 0.0078005223
43, 3154170, 0.007689537
44, 3192773, 0.0076679904
45, 3221121, 0.0076416
46, 3524471, 0.007513512
47, 3844841, 0.007497076
48, 2490681, 0.007471879
49, 3021334, 0.00745362
50, 3199939, 0.00745362
51, 2474644, 0.0074458993
52, 2816287, 0.00743924
53, 3488388, 0.0074166204
54, 2890912, 0.0074119177
55, 3502773, 0.0073352857
56, 3532912, 0.0073251147
57, 3579993, 0.0073074345
58, 3784135, 0.007306847
59, 3355865, 0.0071472474
60, 3016786, 0.007119788
61, 153436, 0.0070645474
62, 3283758, 0.007038393
63, 3520181, 0.0070361076
64, 3279691, 0.0070163896
65, 2815824, 0.0069946684
66, 1192816, 0.0069057904
67, 2820288, 0.006885552
68, 3702444, 0.006885552
69, 2596110, 0.0068186913
70, 3054390, 0.0068093883
71, 3567954, 0.00680881
72, 3008831, 0.006800917
73, 3557624, 0.006800917
74, 2367390, 0.006792099
75, 3022139, 0.006768722
76, 3291424, 0.006753896
77, 3683440, 0.006745346
78, 3320293, 0.0066733295
79, 3342549, 0.0066300584
80, 3378931, 0.0066187116
81, 3667142, 0.0066117123
82, 3335656, 0.0066066147
83, 2738866, 0.006509335
84, 1431597, 0.006509335
85, 3023754, 0.0064997775
86, 2827076, 0.006484146
87, 3797651, 0.006462211
88, 3277903, 0.006443342
89, 3512861, 0.0064260648
90, 3651929, 0.0064260648
91, 3784134, 0.0064085815
92, 3555706, 0.0064085815
93, 2657260, 0.006391921
94, 2769329, 0.0063736634
95, 3294327, 0.0063736634
96, 2908228, 0.00636959
97, 3391786, 0.0063695526
98, 2983030, 0.0063509257
99, 3759689, 0.0063509257
100, 2823152, 0.0063419538
