rank, pmcid, score
1, 3683415, 0.3359939
2, 2796073, 0.27655414
3, 3719271, 0.26491514
4, 3408995, 0.25529414
5, 3719326, 0.247111
6, 3560145, 0.24277198
7, 3738360, 0.24202369
8, 2770819, 0.23511024
9, 1502130, 0.22149792
10, 2770548, 0.20174024
11, 3808108, 0.18396896
12, 3413583, 0.18122858
13, 3719302, 0.18109426
14, 3615941, 0.1806992
15, 3876709, 0.16849437
16, 3289784, 0.16810085
17, 3143932, 0.16718619
18, 3873172, 0.16593844
19, 2848402, 0.1623196
20, 2695222, 0.16194953
21, 3406938, 0.16095941
22, 2727116, 0.1603781
23, 1188073, 0.15757105
24, 3748427, 0.15585127
25, 2798110, 0.15202992
26, 2782204, 0.15069488
27, 3205541, 0.14826004
28, 3502786, 0.14693893
29, 2628006, 0.14670454
30, 3320022, 0.1430947
31, 3699953, 0.14256038
32, 3505508, 0.13970013
33, 3870866, 0.13895306
34, 1865372, 0.13787857
35, 3354876, 0.1376505
36, 3758842, 0.13680902
37, 3603087, 0.13568233
38, 3520695, 0.1348245
39, 3785158, 0.13301024
40, 3430087, 0.13268152
41, 2987566, 0.13209882
42, 2010142, 0.13011122
43, 2827074, 0.12749967
44, 3071351, 0.1269184
45, 3715515, 0.12621403
46, 545065, 0.12502915
47, 3787618, 0.12427563
48, 3817584, 0.123368286
49, 1971048, 0.123255365
50, 2668588, 0.12245082
51, 3674939, 0.121926114
52, 3392260, 0.12021858
53, 3365789, 0.11960743
54, 3682695, 0.11945077
55, 3598222, 0.117277496
56, 3752489, 0.11632888
57, 2984325, 0.11554915
58, 3183525, 0.11433353
59, 3583160, 0.11428435
60, 3683206, 0.11414612
61, 3353839, 0.114045225
62, 2045692, 0.11404143
63, 3603059, 0.113046736
64, 3622346, 0.112435676
65, 3623429, 0.112286545
66, 3603620, 0.11217975
67, 3442737, 0.11201924
68, 2630042, 0.11123842
69, 2697366, 0.11123552
70, 2896860, 0.111003645
71, 3201605, 0.10861214
72, 3705745, 0.10860834
73, 3197474, 0.10844247
74, 1876465, 0.10828046
75, 2844387, 0.10819115
76, 3313763, 0.107910514
77, 2828561, 0.10699285
78, 3525043, 0.10674746
79, 3751361, 0.106639996
80, 3876489, 0.10564535
81, 2383899, 0.10564064
82, 3747469, 0.10418831
83, 3607675, 0.10386299
84, 3493829, 0.10305165
85, 2755011, 0.103035815
86, 1440851, 0.10170098
87, 3135094, 0.10135526
88, 1310906, 0.10098263
89, 3533948, 0.1006989
90, 3283058, 0.09987305
91, 3821232, 0.09950003
92, 3560720, 0.0994511
93, 3450927, 0.09918126
94, 2266934, 0.09840941
95, 3111434, 0.09831937
96, 3701921, 0.09814924
97, 2266720, 0.098138176
98, 61035, 0.09810912
99, 3575620, 0.0980446
100, 1064094, 0.09796868
