rank, pmcid, score
1, 2790183, 0.41935462
2, 3856285, 0.32209817
3, 2572041, 0.3217042
4, 3366320, 0.30620876
5, 2850870, 0.30008322
6, 3368748, 0.2910012
7, 2726500, 0.29089963
8, 3328892, 0.29062614
9, 3451906, 0.28475592
10, 2700440, 0.2794672
11, 3809224, 0.27527782
12, 2896582, 0.27069032
13, 3760668, 0.2688663
14, 3174928, 0.26727235
15, 3884871, 0.26034153
16, 1824728, 0.25746053
17, 2827053, 0.25710827
18, 3037981, 0.25580913
19, 3445096, 0.25105917
20, 3391847, 0.25051782
21, 2794850, 0.24612781
22, 3500825, 0.24305128
23, 2917397, 0.24151267
24, 2556664, 0.23810498
25, 2253520, 0.23771101
26, 2929215, 0.23722757
27, 3236151, 0.23652856
28, 3451760, 0.23522817
29, 3085068, 0.23124951
30, 3440507, 0.23019387
31, 1824747, 0.22913356
32, 2827076, 0.22903132
33, 3785158, 0.2272852
34, 2983030, 0.22709319
35, 2988895, 0.22699186
36, 2490681, 0.22613087
37, 2769286, 0.2249816
38, 3876310, 0.2244173
39, 3263185, 0.22242504
40, 3785394, 0.22059096
41, 2941056, 0.22048055
42, 3785339, 0.21997997
43, 2857502, 0.21752921
44, 3851743, 0.21692093
45, 3520181, 0.2155113
46, 3023898, 0.21533608
47, 3214384, 0.21483302
48, 2997507, 0.21471077
49, 3266527, 0.21466763
50, 3345222, 0.21425633
51, 3864880, 0.21335332
52, 2915811, 0.2128133
53, 2048958, 0.21243942
54, 3666332, 0.21191317
55, 2909175, 0.21149457
56, 3152170, 0.210008
57, 1180830, 0.20965509
58, 3375193, 0.20964475
59, 3324678, 0.20964319
60, 3853387, 0.20948425
61, 3784135, 0.20945486
62, 3277903, 0.20898353
63, 3478746, 0.20887494
64, 3744738, 0.2081139
65, 2129146, 0.20807058
66, 3398075, 0.20451917
67, 3318207, 0.20278534
68, 2806544, 0.20259349
69, 3724317, 0.20250207
70, 3875015, 0.20163149
71, 3064452, 0.20159435
72, 3335656, 0.20154846
73, 2827159, 0.20118889
74, 3042808, 0.20029178
75, 3599449, 0.19966185
76, 3655106, 0.19886823
77, 3248865, 0.1987892
78, 3258019, 0.19794828
79, 2687617, 0.19781338
80, 3483324, 0.19763497
81, 3821109, 0.1970789
82, 3843570, 0.19702095
83, 3644842, 0.19681752
84, 3665183, 0.1945484
85, 3505700, 0.19413099
86, 2852041, 0.19403914
87, 3857978, 0.19343534
88, 1891107, 0.19237088
89, 3354470, 0.19235477
90, 515311, 0.19203112
91, 3611104, 0.19170476
92, 2522257, 0.19137459
93, 3279691, 0.1911141
94, 3391179, 0.1908469
95, 3395246, 0.19084261
96, 3002374, 0.19031547
97, 3658340, 0.19005841
98, 3521621, 0.19005112
99, 3054235, 0.18946385
100, 3423408, 0.18910359
