rank, pmcid, score
1, 3792541, 0.3848602
2, 3849794, 0.37588254
3, 201022, 0.36480892
4, 3853387, 0.36234027
5, 2827106, 0.3417453
6, 3579993, 0.3326278
7, 3651929, 0.317267
8, 3568724, 0.31284857
9, 1654154, 0.3098605
10, 3764736, 0.29727143
11, 2803888, 0.2939669
12, 3343246, 0.2929312
13, 2740308, 0.28668633
14, 2769329, 0.28532943
15, 3695311, 0.28514853
16, 3876596, 0.28440258
17, 3162981, 0.27603415
18, 3401651, 0.27561784
19, 3047758, 0.27164203
20, 3522346, 0.27003366
21, 2803910, 0.26952457
22, 2783064, 0.26516277
23, 2893311, 0.26503065
24, 3488528, 0.26302207
25, 3214680, 0.261806
26, 3183691, 0.26136756
27, 3890736, 0.2613594
28, 3276037, 0.26113826
29, 3342739, 0.26102102
30, 3669560, 0.25860116
31, 3823859, 0.2584712
32, 2526070, 0.25726992
33, 2730627, 0.25235614
34, 2531110, 0.25049356
35, 1805044, 0.24978545
36, 3214347, 0.24912544
37, 3737610, 0.24807234
38, 3590974, 0.24648035
39, 3587910, 0.246366
40, 3506075, 0.24507788
41, 3314732, 0.24371104
42, 2883201, 0.24143927
43, 3159943, 0.24093784
44, 3430489, 0.24007434
45, 3492104, 0.23960283
46, 3487024, 0.23851366
47, 2913808, 0.23823643
48, 3190518, 0.23776796
49, 3229059, 0.23769075
50, 3085068, 0.23553903
51, 3343251, 0.23542531
52, 3234159, 0.23537803
53, 3764688, 0.23488824
54, 3326998, 0.23486643
55, 3389931, 0.2345479
56, 2740189, 0.23394811
57, 3481076, 0.2339367
58, 2988180, 0.23252839
59, 3238481, 0.23018488
60, 2908670, 0.22805199
61, 3616181, 0.226846
62, 3199241, 0.22649565
63, 2253550, 0.2240212
64, 2721320, 0.22316103
65, 2833307, 0.22176313
66, 3259402, 0.22168659
67, 3789010, 0.22146972
68, 3159357, 0.22086775
69, 3522349, 0.22052416
70, 3291424, 0.22027053
71, 3557624, 0.21944532
72, 3862464, 0.21932386
73, 3353156, 0.21802948
74, 1308873, 0.21690436
75, 3891033, 0.21556534
76, 3568726, 0.21453583
77, 3329702, 0.21293317
78, 3517946, 0.2128225
79, 2958331, 0.2120137
80, 3624745, 0.21145776
81, 2891799, 0.21096407
82, 3861378, 0.21021295
83, 3579986, 0.20907898
84, 3857978, 0.20845023
85, 2876698, 0.20786811
86, 3117630, 0.20758718
87, 3767022, 0.20723563
88, 3214308, 0.20652983
89, 2930659, 0.20638952
90, 3861582, 0.20596477
91, 3260251, 0.20400278
92, 3619040, 0.20396616
93, 2693611, 0.20306142
94, 2792227, 0.20280513
95, 3262320, 0.2026081
96, 2895179, 0.20259395
97, 3130373, 0.20224613
98, 3097653, 0.20202766
99, 2892612, 0.20183542
100, 3517440, 0.20098625
