rank, pmcid, score
1, 2925354, 0.517846
2, 3725171, 0.48269022
3, 3113183, 0.47071463
4, 3628469, 0.46004817
5, 3632018, 0.44447482
6, 2253550, 0.4439914
7, 2740156, 0.4435748
8, 2933122, 0.44278792
9, 3122097, 0.44109312
10, 3433556, 0.42928457
11, 2769376, 0.42890158
12, 3663309, 0.4243728
13, 3285529, 0.41820818
14, 2769297, 0.4047996
15, 3748403, 0.4029593
16, 3350117, 0.40200052
17, 2726498, 0.4015087
18, 3003679, 0.39639875
19, 3544608, 0.39397013
20, 3018996, 0.39286676
21, 3411373, 0.39103562
22, 1936994, 0.39073902
23, 3030803, 0.39021003
24, 2769341, 0.38898394
25, 2643339, 0.38714188
26, 2423720, 0.3867008
27, 3214511, 0.38299543
28, 3806164, 0.3802117
29, 3097148, 0.37863433
30, 2809077, 0.37733495
31, 3195765, 0.3770157
32, 3745864, 0.37651357
33, 3681262, 0.3760178
34, 3853387, 0.37406594
35, 2938513, 0.37134683
36, 3760260, 0.37039748
37, 3033242, 0.36910766
38, 3813776, 0.3676385
39, 3335664, 0.36748266
40, 3096593, 0.36350095
41, 3539596, 0.36044884
42, 2683798, 0.35557315
43, 3016752, 0.3543696
44, 2769305, 0.35020193
45, 3351958, 0.34664127
46, 3350193, 0.34616044
47, 2845142, 0.34405765
48, 3662733, 0.34236106
49, 2892693, 0.34232602
50, 3205504, 0.34218788
51, 3389893, 0.3409609
52, 3450927, 0.34061927
53, 3863827, 0.33519757
54, 3350224, 0.3351056
55, 3336915, 0.33444577
56, 2841811, 0.33436802
57, 2783137, 0.33433366
58, 3061903, 0.33421257
59, 3838988, 0.3339698
60, 2984297, 0.33210132
61, 3075147, 0.33195454
62, 2881437, 0.33118737
63, 2702950, 0.3279809
64, 3565913, 0.32707983
65, 2816854, 0.326479
66, 3015425, 0.32641086
67, 3834111, 0.32614183
68, 2974991, 0.324651
69, 3152917, 0.3239126
70, 3467437, 0.32197207
71, 3500025, 0.3199001
72, 3503351, 0.31906608
73, 3410093, 0.3184002
74, 1925057, 0.31520748
75, 1770937, 0.3146538
76, 2896582, 0.31450212
77, 2911400, 0.31388727
78, 2821393, 0.31230614
79, 2803799, 0.31172812
80, 2765939, 0.3110491
81, 2820011, 0.31024277
82, 3307080, 0.3097175
83, 122079, 0.30960163
84, 3420076, 0.30820593
85, 3515935, 0.3072905
86, 3830333, 0.30583936
87, 3716248, 0.30536297
88, 3178469, 0.30222735
89, 2657279, 0.30207473
90, 3779396, 0.30174547
91, 3888003, 0.30096644
92, 3598820, 0.3006189
93, 3884627, 0.299048
94, 2726474, 0.29854092
95, 3502786, 0.29839855
96, 3632032, 0.29766688
97, 3268705, 0.29695976
98, 3711740, 0.29686165
99, 2279110, 0.29652187
100, 3250653, 0.29614472
