rank, pmcid, score
1, 3313757, 0.5013416
2, 3420105, 0.50010294
3, 3682695, 0.47578788
4, 3099514, 0.4480002
5, 3500066, 0.43640283
6, 3425758, 0.43172398
7, 3002414, 0.39310423
8, 3746228, 0.39264095
9, 3395361, 0.38123402
10, 3885443, 0.37667736
11, 503388, 0.3739249
12, 3851743, 0.3720954
13, 3500067, 0.35528347
14, 3500075, 0.3552378
15, 3775530, 0.3545455
16, 3261193, 0.34918904
17, 3198526, 0.3474009
18, 2778448, 0.33814797
19, 3500071, 0.33504438
20, 3021334, 0.32864878
21, 2228297, 0.32638648
22, 2858205, 0.3231813
23, 3555032, 0.32296926
24, 3342021, 0.32206064
25, 3141718, 0.32034144
26, 3463916, 0.31988597
27, 3408995, 0.31757438
28, 3095413, 0.3163144
29, 3526139, 0.31430554
30, 3442737, 0.3134048
31, 3253696, 0.3087317
32, 3835906, 0.30120888
33, 3245397, 0.30119133
34, 3350179, 0.29701242
35, 3148996, 0.29352537
36, 535935, 0.29294178
37, 3756219, 0.291464
38, 3109347, 0.28665677
39, 3764754, 0.2837418
40, 2881018, 0.2804543
41, 3376766, 0.27509227
42, 3442425, 0.27377072
43, 3603023, 0.27374116
44, 3359316, 0.2714004
45, 3183691, 0.26922768
46, 2797612, 0.26858184
47, 3012347, 0.26361644
48, 3271428, 0.26337904
49, 3412238, 0.26334393
50, 2700089, 0.26105297
51, 3785158, 0.2600118
52, 2774290, 0.25883538
53, 3200353, 0.25819105
54, 2726538, 0.25675806
55, 2990903, 0.25674698
56, 3213276, 0.25640717
57, 149366, 0.2556679
58, 2667505, 0.25504327
59, 3723322, 0.2549408
60, 2962297, 0.25455633
61, 3500057, 0.252407
62, 3021290, 0.25191888
63, 2780671, 0.24921809
64, 3021726, 0.24889886
65, 2129146, 0.24842718
66, 3750614, 0.24823686
67, 2075484, 0.2477966
68, 3174128, 0.24779525
69, 2822250, 0.24776492
70, 3726797, 0.24553059
71, 3060651, 0.24532694
72, 3308287, 0.24475965
73, 3304626, 0.24458243
74, 3030745, 0.2445464
75, 3830809, 0.24430847
76, 3877402, 0.24390317
77, 3359226, 0.24194676
78, 3787618, 0.24157348
79, 3356020, 0.24079524
80, 3801461, 0.24052913
81, 2642515, 0.24009785
82, 3830293, 0.2386481
83, 3398085, 0.2384676
84, 3666183, 0.23603787
85, 3553436, 0.23583226
86, 3079672, 0.23567683
87, 3068520, 0.23567109
88, 3283058, 0.23553655
89, 3473362, 0.23548998
90, 3429156, 0.23521394
91, 3309573, 0.23502022
92, 2994207, 0.23413174
93, 1242151, 0.2336451
94, 3257887, 0.23304917
95, 2771894, 0.23283839
96, 2395419, 0.23261616
97, 1501099, 0.23250233
98, 3582915, 0.232485
99, 2829621, 0.23242082
100, 2453667, 0.23044503
