rank, pmcid, score
1, 3649302, 0.5707823
2, 3215995, 0.5641635
3, 3097148, 0.54188496
4, 3748403, 0.52913845
5, 2397013, 0.5134182
6, 3877598, 0.49172312
7, 3195765, 0.46343896
8, 3866073, 0.45920387
9, 3876309, 0.4319138
10, 3248865, 0.42809495
11, 2689852, 0.42685577
12, 3423661, 0.42654666
13, 3521404, 0.42522687
14, 3018996, 0.41156188
15, 3037981, 0.4090262
16, 3307080, 0.40567458
17, 2994458, 0.40295237
18, 3654137, 0.4028828
19, 3178469, 0.40211105
20, 2726547, 0.39770898
21, 3806701, 0.3945045
22, 3338082, 0.39058074
23, 3199939, 0.38981438
24, 3504246, 0.3890811
25, 3030803, 0.38745543
26, 2702950, 0.3864199
27, 3838988, 0.38142973
28, 3411373, 0.37758923
29, 3015484, 0.37442806
30, 3500025, 0.37005046
31, 3843570, 0.36902338
32, 2769322, 0.36720327
33, 2702879, 0.36615625
34, 3502832, 0.36568308
35, 2907361, 0.36319727
36, 2423720, 0.3620635
37, 3355033, 0.3610001
38, 2823150, 0.35980925
39, 1891108, 0.35907787
40, 3389893, 0.35816422
41, 3398579, 0.3575449
42, 138801, 0.35543346
43, 3813746, 0.3538762
44, 3503948, 0.3474151
45, 3725171, 0.3473283
46, 3544608, 0.34660816
47, 2938513, 0.3462692
48, 2989130, 0.3462113
49, 2705345, 0.34488487
50, 2222677, 0.34430385
51, 3079085, 0.34255096
52, 3350117, 0.34004423
53, 2988895, 0.33774468
54, 3663309, 0.3375712
55, 3551405, 0.33604184
56, 2820011, 0.33529437
57, 3851743, 0.3281545
58, 2809462, 0.32782504
59, 3785339, 0.32719946
60, 3711735, 0.32712469
61, 2769297, 0.32624987
62, 3502264, 0.3254226
63, 1352359, 0.32456893
64, 1550411, 0.3241487
65, 3214384, 0.32398513
66, 3681292, 0.32360765
67, 3016124, 0.32248184
68, 3765128, 0.32230997
69, 3534209, 0.32046676
70, 3015425, 0.31863502
71, 2673472, 0.31645364
72, 3711740, 0.31599525
73, 3762010, 0.31594375
74, 3529420, 0.315065
75, 2394531, 0.31486604
76, 3236146, 0.314577
77, 2628877, 0.31327045
78, 3891070, 0.3116687
79, 3523803, 0.3103462
80, 3350193, 0.30908749
81, 3500075, 0.3090492
82, 2984407, 0.30803108
83, 3221908, 0.3051815
84, 3336885, 0.30505252
85, 2788451, 0.30498597
86, 2889853, 0.3045865
87, 2821393, 0.30245817
88, 3391837, 0.30212608
89, 3339080, 0.29997194
90, 3285529, 0.29905167
91, 2805600, 0.29802287
92, 3406613, 0.2976097
93, 549541, 0.29727063
94, 2740116, 0.2971486
95, 3012456, 0.2969928
96, 3566390, 0.29646236
97, 3763677, 0.2964116
98, 1936994, 0.29530075
99, 2740203, 0.2951385
100, 2840592, 0.29492617
