rank, pmcid, score
1, 2536182, 0.40648988
2, 2211302, 0.3131341
3, 3336229, 0.30627033
4, 3773459, 0.3038566
5, 3114546, 0.28276807
6, 2700440, 0.2771572
7, 2760696, 0.27500513
8, 1784580, 0.2747021
9, 3619046, 0.265254
10, 3649302, 0.25620162
11, 3014869, 0.2515809
12, 3335656, 0.24972063
13, 3174928, 0.24451143
14, 3320293, 0.24304216
15, 3248865, 0.24287114
16, 3622346, 0.2408617
17, 3608039, 0.2382009
18, 3447285, 0.22781622
19, 3601021, 0.2273863
20, 2876771, 0.22662301
21, 2630950, 0.22301316
22, 3700969, 0.22139084
23, 3833587, 0.22056752
24, 2783080, 0.22022095
25, 2827106, 0.21857736
26, 3378931, 0.21740304
27, 2222671, 0.21448837
28, 3424871, 0.21429124
29, 2945326, 0.21382438
30, 3420636, 0.21252835
31, 2769286, 0.2117685
32, 3154170, 0.2090931
33, 3100118, 0.20639554
34, 2526070, 0.20561053
35, 3552941, 0.20520943
36, 2737789, 0.20488223
37, 1479389, 0.20473695
38, 2881009, 0.20378074
39, 2820441, 0.2027829
40, 3666332, 0.20098618
41, 3113998, 0.20009881
42, 2740255, 0.19983354
43, 3874654, 0.19972752
44, 3133999, 0.1993292
45, 3759689, 0.19809699
46, 3488388, 0.19785948
47, 3814076, 0.19766825
48, 1276800, 0.19696802
49, 2987954, 0.19669369
50, 3562643, 0.19561522
51, 1310516, 0.19540054
52, 3420620, 0.19358233
53, 3542949, 0.19352822
54, 3710144, 0.19207275
55, 2614952, 0.19183578
56, 3644842, 0.19114229
57, 535548, 0.19049585
58, 2790183, 0.18971923
59, 3095901, 0.18958594
60, 3553020, 0.18933503
61, 2918823, 0.18780059
62, 3109347, 0.18715361
63, 2705365, 0.18668757
64, 2938513, 0.18632187
65, 3683440, 0.18560126
66, 3424654, 0.18439315
67, 3816164, 0.18434548
68, 239964, 0.18383445
69, 3849794, 0.18349585
70, 2769311, 0.18320301
71, 3853387, 0.18320042
72, 3890738, 0.18307136
73, 3527895, 0.18300416
74, 3864989, 0.18299846
75, 535531, 0.1823907
76, 3629711, 0.18214688
77, 3750629, 0.18204828
78, 2245957, 0.18167615
79, 3429833, 0.18041886
80, 2744771, 0.17952256
81, 2288601, 0.17883238
82, 3023754, 0.17866692
83, 3767585, 0.1785071
84, 2630301, 0.17844097
85, 3090107, 0.17712878
86, 3445145, 0.17712134
87, 3811709, 0.17689595
88, 3618104, 0.17683484
89, 3015586, 0.17649916
90, 3379870, 0.17591417
91, 2732080, 0.1757025
92, 3180665, 0.17511979
93, 3466837, 0.17509547
94, 3133988, 0.1741764
95, 3561172, 0.1741504
96, 2918849, 0.17413767
97, 3221745, 0.17345107
98, 1824744, 0.17325106
99, 3466862, 0.1716881
100, 2868875, 0.1713139
