rank, pmcid, score
1, 3665683, 0.35125273
2, 3579948, 0.33963424
3, 2823607, 0.30313385
4, 2982827, 0.3009276
5, 2865502, 0.2964567
6, 3849531, 0.28709427
7, 2799431, 0.2811652
8, 3776740, 0.28077677
9, 3533805, 0.27592415
10, 3346948, 0.2734291
11, 2864286, 0.2720832
12, 3585968, 0.2711608
13, 2589588, 0.2708803
14, 3271049, 0.26986733
15, 3348951, 0.26953495
16, 3830506, 0.26710895
17, 3375742, 0.26576945
18, 3626683, 0.26433676
19, 3161358, 0.26276827
20, 2600192, 0.26246896
21, 2799428, 0.26205432
22, 3117262, 0.26171812
23, 3350381, 0.25832385
24, 2375955, 0.2570415
25, 3183005, 0.25559574
26, 1891728, 0.2507089
27, 3503789, 0.24972855
28, 2082038, 0.24831443
29, 3668983, 0.24794774
30, 3314185, 0.2474732
31, 3216579, 0.24425328
32, 2664785, 0.24345084
33, 2955676, 0.24262165
34, 2140183, 0.23861368
35, 2835703, 0.23745695
36, 3710236, 0.2337383
37, 3358243, 0.23363556
38, 3279674, 0.23194823
39, 3344925, 0.23015447
40, 2841196, 0.22824329
41, 3050778, 0.22648513
42, 3044848, 0.22646327
43, 3346987, 0.2220546
44, 3623624, 0.22150211
45, 535531, 0.22030105
46, 3096648, 0.2194
47, 1232864, 0.21906802
48, 3161113, 0.21681468
49, 2633011, 0.21279591
50, 3850502, 0.21094039
51, 3507662, 0.21028396
52, 3404114, 0.21008077
53, 3269430, 0.20975193
54, 1941736, 0.2089145
55, 3869659, 0.20878924
56, 2607535, 0.20770127
57, 2810332, 0.20615321
58, 3238226, 0.20496605
59, 3409554, 0.20427331
60, 3172227, 0.20274653
61, 2817706, 0.19986297
62, 548285, 0.19958141
63, 3275842, 0.19915488
64, 2829034, 0.19868502
65, 3118160, 0.1982753
66, 1586014, 0.19818996
67, 2580032, 0.19651586
68, 2768743, 0.1964388
69, 3735499, 0.19586475
70, 3878095, 0.19571333
71, 3735564, 0.19498219
72, 3543836, 0.19453081
73, 3098207, 0.19439442
74, 2518158, 0.19326651
75, 3672016, 0.19321626
76, 2567329, 0.19282496
77, 3640898, 0.1921869
78, 2823606, 0.19203915
79, 3192188, 0.191491
80, 3651086, 0.19138665
81, 2715570, 0.19101019
82, 3225033, 0.190466
83, 3340989, 0.19000144
84, 3186739, 0.18913297
85, 3342108, 0.18908912
86, 2671419, 0.18868907
87, 2917368, 0.18858023
88, 1308854, 0.18850413
89, 3324503, 0.18823019
90, 2865503, 0.18764281
91, 2604877, 0.18762435
92, 2229666, 0.18698066
93, 1906705, 0.18682997
94, 3527063, 0.18628322
95, 3131393, 0.18611759
96, 3127861, 0.1855531
97, 3472241, 0.18478198
98, 3426259, 0.18477063
99, 2894842, 0.18440336
100, 1892136, 0.18427935
