rank, pmcid, score
1, 3170356, 0.40640908
2, 2691651, 0.3595082
3, 2396176, 0.31538683
4, 2827809, 0.30875134
5, 3562163, 0.3077488
6, 3599449, 0.2898123
7, 2687574, 0.28928694
8, 3347841, 0.28590232
9, 3510780, 0.28575143
10, 3601021, 0.28250816
11, 3550423, 0.2788627
12, 3572695, 0.27408895
13, 3277481, 0.27359894
14, 2651898, 0.2672899
15, 2744771, 0.26689765
16, 3333466, 0.26652816
17, 3652182, 0.26642355
18, 3044554, 0.25620377
19, 3047687, 0.25607684
20, 3400884, 0.2536869
21, 3789620, 0.25089782
22, 3789939, 0.24918458
23, 3205365, 0.24794555
24, 3582537, 0.24608235
25, 3097588, 0.24143201
26, 2045103, 0.24060804
27, 2955573, 0.23885383
28, 3023898, 0.23777914
29, 3725358, 0.23696688
30, 2778768, 0.23666112
31, 3518717, 0.23627558
32, 3327834, 0.23346908
33, 2810584, 0.23318915
34, 3420585, 0.22983566
35, 3507405, 0.22893366
36, 3101789, 0.22609246
37, 3646487, 0.22588445
38, 2739502, 0.22539236
39, 3575960, 0.22496298
40, 2823045, 0.22435458
41, 3607977, 0.22407304
42, 3150839, 0.21972373
43, 3291453, 0.21738695
44, 3619046, 0.21610174
45, 3318220, 0.21606737
46, 2570576, 0.214878
47, 1526725, 0.2142917
48, 3198180, 0.21377982
49, 2783148, 0.21329798
50, 3270925, 0.21173519
51, 2726538, 0.21069643
52, 3437617, 0.20930105
53, 3143959, 0.20921607
54, 3587677, 0.20412533
55, 3484633, 0.20352921
56, 3634261, 0.20038943
57, 3524089, 0.19990407
58, 2637837, 0.19874169
59, 3118206, 0.19871813
60, 3248587, 0.19846171
61, 3701400, 0.19695435
62, 3561161, 0.19618425
63, 2684339, 0.19576903
64, 3850887, 0.19458112
65, 3658867, 0.19377816
66, 3141696, 0.19310229
67, 2740237, 0.19196272
68, 2740144, 0.1918822
69, 3295713, 0.19041975
70, 3521823, 0.18986256
71, 3209594, 0.18957466
72, 2323360, 0.18926713
73, 3844841, 0.18916911
74, 3205498, 0.18897437
75, 2412892, 0.18817785
76, 2739499, 0.18725257
77, 3730750, 0.1871417
78, 3505164, 0.18702957
79, 2827076, 0.1861412
80, 3390080, 0.18609694
81, 3232543, 0.18532725
82, 3781248, 0.18501271
83, 3841548, 0.18446457
84, 3764367, 0.18342839
85, 3466864, 0.18308574
86, 2739486, 0.18241921
87, 3420561, 0.18186344
88, 3846937, 0.1813012
89, 3054235, 0.18070316
90, 3614490, 0.18035135
91, 3702444, 0.18014725
92, 3083816, 0.17918126
93, 3623784, 0.17868672
94, 2854936, 0.17861806
95, 3348691, 0.17805704
96, 3649080, 0.17770498
97, 3484605, 0.17708
98, 3002912, 0.1768773
99, 2892692, 0.17599133
100, 3505894, 0.17577189
