rank, pmcid, score
1, 2800872, 0.37430245
2, 3504288, 0.33949274
3, 3757639, 0.31497598
4, 2784587, 0.30020365
5, 3702444, 0.2975074
6, 3806709, 0.29688534
7, 3853602, 0.29450032
8, 3676979, 0.2850493
9, 2526433, 0.28484714
10, 3866077, 0.2604083
11, 3483580, 0.25628898
12, 3505429, 0.25507167
13, 3582917, 0.2540798
14, 3162264, 0.25349575
15, 2820011, 0.25255585
16, 2647911, 0.25051516
17, 2830981, 0.24108395
18, 3220110, 0.23994493
19, 3295535, 0.23910378
20, 3212602, 0.23318546
21, 3727118, 0.23294304
22, 3669005, 0.23273996
23, 3391786, 0.23255847
24, 3424656, 0.23218437
25, 1824744, 0.22949322
26, 2797754, 0.22749498
27, 3728612, 0.22434
28, 3876007, 0.22220568
29, 3052291, 0.2182329
30, 3151509, 0.21670859
31, 3725021, 0.21209152
32, 3724137, 0.21197543
33, 3540340, 0.20900097
34, 3303530, 0.207318
35, 2800864, 0.20705087
36, 3756220, 0.2068682
37, 3136415, 0.20272338
38, 3860041, 0.20095842
39, 3229062, 0.19907875
40, 2267455, 0.19905241
41, 3335480, 0.19793935
42, 3811708, 0.19789518
43, 3770028, 0.19490041
44, 3556406, 0.19295825
45, 3490121, 0.19138089
46, 3078221, 0.18970318
47, 3819794, 0.18728769
48, 3649173, 0.18438657
49, 3414006, 0.18424617
50, 3590733, 0.18237181
51, 3220081, 0.1801716
52, 2740314, 0.1800286
53, 3573807, 0.17997624
54, 2820288, 0.1798569
55, 1266363, 0.17949952
56, 3789905, 0.17841753
57, 3434906, 0.17802422
58, 3638500, 0.1772334
59, 2822794, 0.17673849
60, 2906497, 0.17496303
61, 3743584, 0.17488773
62, 3147087, 0.17465761
63, 3085068, 0.17435998
64, 2895182, 0.17341195
65, 3579993, 0.17333451
66, 2815824, 0.17329621
67, 2838912, 0.1730166
68, 2806544, 0.17210016
69, 3861182, 0.1716255
70, 3483702, 0.17121808
71, 3776547, 0.17048661
72, 3635634, 0.17004623
73, 2703639, 0.16794564
74, 3804041, 0.16700813
75, 3285093, 0.16673256
76, 2729239, 0.16652484
77, 3618104, 0.16645901
78, 3018580, 0.16532701
79, 3229083, 0.16465823
80, 3214680, 0.1643124
81, 1705808, 0.16425267
82, 3143959, 0.16414486
83, 3335552, 0.1637067
84, 2833776, 0.16340758
85, 3810559, 0.16299523
86, 3482806, 0.16296026
87, 3434429, 0.16294199
88, 3199403, 0.16290134
89, 3853387, 0.16268894
90, 3081504, 0.16058522
91, 3779379, 0.15933818
92, 3483584, 0.15899873
93, 3125660, 0.15858153
94, 3343170, 0.15841728
95, 3526876, 0.15833688
96, 3719271, 0.15830809
97, 3262320, 0.15823694
98, 3401651, 0.15767127
99, 3514797, 0.15755406
100, 2929686, 0.15750481
