rank, pmcid, score
1, 3249600, 0.01786442
2, 2783148, 0.017431296
3, 2823152, 0.015381522
4, 425590, 0.014822156
5, 2854936, 0.014790172
6, 2740144, 0.0138832
7, 3250612, 0.0137916645
8, 1929108, 0.013768458
9, 2931410, 0.013514933
10, 3629711, 0.01300943
11, 2229505, 0.013007823
12, 2651898, 0.012842481
13, 3170356, 0.012687284
14, 2627762, 0.012618157
15, 3375669, 0.012479364
16, 3866781, 0.012451645
17, 3002912, 0.012393561
18, 3102586, 0.012167677
19, 2045103, 0.012041039
20, 3141696, 0.012015952
21, 3655270, 0.011956341
22, 3104688, 0.011762637
23, 3101789, 0.01157867
24, 3484605, 0.011438014
25, 2737121, 0.011331901
26, 3616987, 0.011331452
27, 3108943, 0.0112280985
28, 2686880, 0.011211335
29, 3192729, 0.011207644
30, 3764736, 0.011040255
31, 156660, 0.010977999
32, 3515890, 0.010927882
33, 2700440, 0.0109182885
34, 3385498, 0.0109022055
35, 3572695, 0.01076296
36, 3649080, 0.010675801
37, 1240385, 0.010675732
38, 3212951, 0.010627697
39, 3420585, 0.010614074
40, 166172, 0.010590504
41, 2826299, 0.010577985
42, 3836303, 0.010573777
43, 3375193, 0.010544903
44, 3808051, 0.010536067
45, 1638022, 0.010515132
46, 2949779, 0.010503055
47, 3293723, 0.010496712
48, 2896577, 0.010422109
49, 2872575, 0.010411762
50, 3410081, 0.010338653
51, 3494284, 0.010273732
52, 3017702, 0.010235393
53, 3649136, 0.010176269
54, 3327834, 0.010154901
55, 3611104, 0.010097572
56, 2769345, 0.010065634
57, 3053453, 0.009919677
58, 3412386, 0.00991722
59, 2892692, 0.00989366
60, 3265521, 0.00963588
61, 3181995, 0.009602904
62, 3847359, 0.009583351
63, 2955573, 0.009574781
64, 2887806, 0.009567789
65, 3349146, 0.009543632
66, 2929686, 0.009447768
67, 3599449, 0.009421843
68, 3726238, 0.0093683265
69, 3649218, 0.009358372
70, 3776547, 0.009343706
71, 2747405, 0.009305822
72, 3495893, 0.009301877
73, 2940032, 0.0092783915
74, 3037474, 0.009276262
75, 3267073, 0.009245967
76, 3776284, 0.009234272
77, 2740076, 0.009231795
78, 1562446, 0.009146392
79, 3521823, 0.009091462
80, 2650680, 0.00909014
81, 3649619, 0.009078242
82, 3205498, 0.009055688
83, 3529716, 0.009015239
84, 3248865, 0.009004288
85, 3659248, 0.008986566
86, 3520722, 0.00894768
87, 3758842, 0.008936315
88, 3054235, 0.008898845
89, 2684339, 0.008875308
90, 2516525, 0.008797663
91, 3846937, 0.008785534
92, 3518717, 0.008769078
93, 2592482, 0.008733366
94, 3561161, 0.0087051
95, 3524471, 0.008698555
96, 2385866, 0.008674044
97, 2039724, 0.008660946
98, 3150839, 0.008659912
99, 3628267, 0.0086358115
100, 2898814, 0.008586378
