rank, pmcid, score
1, 3081504, 0.0066375188
2, 3521823, 0.0062197377
3, 2490810, 0.0061883586
4, 3223928, 0.0060868
5, 2700440, 0.0058702114
6, 3670647, 0.0058042705
7, 3514368, 0.0057980022
8, 2738866, 0.005437363
9, 2994430, 0.0054104635
10, 3494284, 0.0052651605
11, 3724137, 0.0050186138
12, 3168041, 0.0049746507
13, 3249600, 0.0049387696
14, 2916111, 0.004905871
15, 3094534, 0.004864754
16, 3483861, 0.0048524695
17, 3514127, 0.0048172814
18, 3637645, 0.00474153
19, 2516525, 0.004680231
20, 3629711, 0.004633568
21, 2887806, 0.0046332814
22, 3789905, 0.004623866
23, 3129533, 0.0046074516
24, 1513523, 0.004560778
25, 3651347, 0.004558219
26, 3045397, 0.0045091915
27, 2686880, 0.004507914
28, 3015473, 0.0044962224
29, 3653510, 0.0044812798
30, 3651929, 0.0044779736
31, 3354470, 0.0044669653
32, 3518717, 0.004440721
33, 3806581, 0.0044262754
34, 3570150, 0.004368103
35, 3658340, 0.0043498897
36, 3318226, 0.0043298667
37, 2872575, 0.004315921
38, 3784135, 0.004280912
39, 3196175, 0.004264763
40, 3016127, 0.004239215
41, 3688802, 0.004225919
42, 3267073, 0.0042134384
43, 3154169, 0.004208057
44, 3279875, 0.004181362
45, 1434765, 0.0041619507
46, 3600221, 0.0041598342
47, 3016819, 0.0041503366
48, 3151403, 0.0041245907
49, 2664785, 0.004096864
50, 2229505, 0.004083346
51, 2627190, 0.004071999
52, 2987954, 0.0040636663
53, 2895205, 0.004017689
54, 2827076, 0.0040140403
55, 3151456, 0.0039699087
56, 2791917, 0.0039639696
57, 3221745, 0.0039374256
58, 3495893, 0.0039303973
59, 3618104, 0.0038848051
60, 3269978, 0.003880788
61, 2705345, 0.0038760542
62, 3716238, 0.0038680027
63, 2868875, 0.003864706
64, 3829971, 0.0038604294
65, 3350117, 0.0038541441
66, 3484605, 0.0038493006
67, 2938490, 0.003841739
68, 2615036, 0.0038361084
69, 3776934, 0.0038167865
70, 2886352, 0.0038104632
71, 3459380, 0.003803365
72, 2816713, 0.0037735794
73, 3665183, 0.0037664343
74, 3524471, 0.0037597555
75, 1502057, 0.0037588177
76, 3725021, 0.003758138
77, 3518712, 0.0037417486
78, 2820288, 0.0037383416
79, 3083816, 0.003734033
80, 3764736, 0.003728628
81, 3143978, 0.0037273336
82, 3267373, 0.003722844
83, 3295713, 0.0036942507
84, 2683441, 0.0036849743
85, 3284562, 0.0036701339
86, 3843570, 0.0036611313
87, 3318881, 0.0036577599
88, 3389954, 0.003652731
89, 3804698, 0.0036358573
90, 2988808, 0.0036270048
91, 3113998, 0.003625093
92, 3342739, 0.0036238127
93, 2629937, 0.003618134
94, 3073784, 0.0036150857
95, 3389893, 0.0036140236
96, 3237211, 0.0036132392
97, 3113254, 0.0036046074
98, 2664138, 0.0035976912
99, 2687764, 0.0035940602
100, 3487219, 0.003588101
