rank, pmcid, score
1, 3579466, 0.55391645
2, 3806705, 0.5519821
3, 2756566, 0.49775544
4, 2778448, 0.49674836
5, 2390549, 0.49634007
6, 1824744, 0.4937261
7, 2769306, 0.4910082
8, 3603620, 0.49081662
9, 3548361, 0.46932486
10, 3129533, 0.447562
11, 3312196, 0.43919352
12, 3833481, 0.43556547
13, 3335656, 0.43480694
14, 3500067, 0.42998624
15, 2783065, 0.42764345
16, 2916111, 0.42690688
17, 2329860, 0.4217124
18, 3336229, 0.42085668
19, 3350051, 0.42056707
20, 3506220, 0.42053044
21, 3623469, 0.41886953
22, 3099514, 0.41411707
23, 2868875, 0.41361478
24, 3853387, 0.41324362
25, 2810606, 0.41282746
26, 2791917, 0.41176015
27, 3514797, 0.41083607
28, 3024570, 0.4084864
29, 3292982, 0.40785646
30, 3712165, 0.40544623
31, 3506064, 0.40082964
32, 1318453, 0.4004594
33, 2862150, 0.3998563
34, 3682695, 0.39973235
35, 2686945, 0.39878872
36, 3829227, 0.39757574
37, 3245397, 0.39608783
38, 3200042, 0.3947439
39, 2222163, 0.394486
40, 2884204, 0.39134887
41, 3844841, 0.39105704
42, 3221187, 0.3892048
43, 3253696, 0.38773635
44, 3424656, 0.3869601
45, 3199939, 0.38645926
46, 3500066, 0.3855089
47, 3109347, 0.38548687
48, 3268705, 0.38518164
49, 3532912, 0.38276887
50, 3086330, 0.38265702
51, 503388, 0.381911
52, 2752786, 0.38181064
53, 3483324, 0.38136145
54, 3525043, 0.3809672
55, 2626575, 0.38047886
56, 2726538, 0.37960953
57, 3679774, 0.3783227
58, 3283058, 0.37730125
59, 3521122, 0.37726185
60, 2652467, 0.37629268
61, 2918849, 0.37591383
62, 3599992, 0.3748244
63, 3833587, 0.37478486
64, 3016819, 0.37468955
65, 3248587, 0.3743841
66, 2672283, 0.37355644
67, 3445081, 0.37310535
68, 3434906, 0.37233934
69, 2790183, 0.3712875
70, 3150839, 0.37088108
71, 3833540, 0.37083828
72, 3580369, 0.36956155
73, 3027107, 0.3689904
74, 3649619, 0.36886123
75, 3526139, 0.3670248
76, 2245957, 0.36687815
77, 3111109, 0.36687532
78, 3573581, 0.3658485
79, 3210844, 0.365655
80, 3849794, 0.36520883
81, 1791015, 0.36488998
82, 3662738, 0.36478424
83, 2496696, 0.36291555
84, 3451906, 0.3625557
85, 2906497, 0.36251694
86, 3043429, 0.36240822
87, 3135046, 0.36226362
88, 3284562, 0.36165473
89, 3123279, 0.36119902
90, 3666332, 0.36072955
91, 3666183, 0.36035785
92, 2783056, 0.35936496
93, 3806362, 0.35784754
94, 3420706, 0.35549626
95, 3859019, 0.3552996
96, 3685602, 0.35301992
97, 3420375, 0.3529419
98, 2613409, 0.3528139
99, 2204027, 0.35278466
100, 3866701, 0.35148442
