rank, pmcid, score
1, 3562643, 0.68282515
2, 3853387, 0.6695319
3, 2245957, 0.62136054
4, 2987954, 0.5691281
5, 3542949, 0.56115216
6, 3420763, 0.554134
7, 3833587, 0.5365716
8, 3784075, 0.5279237
9, 3415813, 0.5217338
10, 2706800, 0.5198831
11, 3090107, 0.51888704
12, 3291424, 0.5075084
13, 3336229, 0.50335085
14, 2615763, 0.5032354
15, 2700440, 0.50043255
16, 3480933, 0.49967808
17, 2769322, 0.49343872
18, 3177592, 0.49219114
19, 3629711, 0.48626462
20, 2828091, 0.4783426
21, 2605761, 0.47680247
22, 2629964, 0.47483087
23, 3619046, 0.47391406
24, 3622346, 0.47302362
25, 2526070, 0.47117287
26, 3378931, 0.47076446
27, 2829621, 0.46948063
28, 3445145, 0.46868426
29, 2732080, 0.46827388
30, 2769286, 0.46796808
31, 3877581, 0.4675809
32, 3628469, 0.465127
33, 2672442, 0.4638069
34, 3632018, 0.46043178
35, 3849794, 0.45925647
36, 3878531, 0.45805106
37, 2988808, 0.45768785
38, 3488388, 0.4569679
39, 3618104, 0.45672598
40, 3445096, 0.45507932
41, 3700969, 0.45419163
42, 3327834, 0.45260888
43, 3174928, 0.45213902
44, 3133999, 0.44924372
45, 3698053, 0.4489742
46, 3518712, 0.4489146
47, 2827159, 0.44556525
48, 3420620, 0.44481727
49, 2737789, 0.44454998
50, 3683440, 0.44265696
51, 2917397, 0.4404933
52, 3542887, 0.43971032
53, 2740255, 0.4390611
54, 2868875, 0.4371648
55, 3190518, 0.4333547
56, 1824744, 0.43221217
57, 3248865, 0.42803776
58, 3598820, 0.4274568
59, 3487024, 0.42722747
60, 3198627, 0.42498687
61, 3134683, 0.42483464
62, 3876309, 0.42436367
63, 239964, 0.42408875
64, 3459797, 0.4232808
65, 3759689, 0.41816503
66, 2714572, 0.4172277
67, 3199939, 0.4166465
68, 2799065, 0.41604844
69, 2967696, 0.41400126
70, 3151403, 0.41272232
71, 3015473, 0.41207853
72, 2881009, 0.4119756
73, 3665183, 0.41182655
74, 2211302, 0.41074187
75, 3015819, 0.40820515
76, 3502875, 0.40752423
77, 3268705, 0.40651268
78, 3328892, 0.40630895
79, 3502786, 0.4049518
80, 3420078, 0.40448356
81, 2957620, 0.40434876
82, 3163220, 0.4042953
83, 3335656, 0.40386423
84, 3411373, 0.40337467
85, 3398075, 0.4023709
86, 3424654, 0.40140933
87, 2967681, 0.40085867
88, 3405157, 0.40045744
89, 3701786, 0.39975625
90, 3117630, 0.39906
91, 3506075, 0.3986096
92, 3469364, 0.39845935
93, 2700484, 0.3982255
94, 3574659, 0.39790788
95, 3350152, 0.39741182
96, 3782346, 0.3961722
97, 2741488, 0.39554754
98, 2259431, 0.39554253
99, 3726238, 0.39453208
100, 3572695, 0.39349508
