rank, pmcid, score
1, 2796073, 0.63218796
2, 3738360, 0.61103773
3, 3683415, 0.58671117
4, 2791738, 0.58164907
5, 3184057, 0.57121825
6, 2770548, 0.54405576
7, 2782204, 0.5439798
8, 3751361, 0.53476524
9, 3787618, 0.5197032
10, 3493829, 0.49554646
11, 3603059, 0.4930521
12, 3514368, 0.48060516
13, 2918861, 0.47282058
14, 3560145, 0.4634087
15, 3806705, 0.45631364
16, 3095901, 0.45269284
17, 3401781, 0.44068983
18, 3752489, 0.43704098
19, 3719326, 0.4362759
20, 3408995, 0.43246707
21, 3615941, 0.43106842
22, 3446055, 0.42880493
23, 3289784, 0.42491356
24, 3502786, 0.4240139
25, 3603620, 0.42397213
26, 3748427, 0.42357206
27, 2770819, 0.4147694
28, 3603023, 0.41419014
29, 3548361, 0.4050254
30, 2628006, 0.40366924
31, 3533948, 0.39797935
32, 2987954, 0.3974773
33, 2727116, 0.39649493
34, 3818871, 0.3964
35, 3785158, 0.39579585
36, 3430087, 0.39422485
37, 2984325, 0.39241365
38, 1502130, 0.391624
39, 3306902, 0.38708046
40, 3180750, 0.3851149
41, 3365789, 0.38459483
42, 2778562, 0.3845642
43, 3230027, 0.38228953
44, 3510933, 0.3815842
45, 3407614, 0.3795427
46, 3337801, 0.37587023
47, 2809077, 0.37446955
48, 3279505, 0.37405202
49, 3719271, 0.3703142
50, 3876709, 0.3685394
51, 3016819, 0.36672738
52, 2630042, 0.36609805
53, 2847728, 0.36369932
54, 3224772, 0.36289108
55, 2737761, 0.3621297
56, 3525043, 0.3610082
57, 3674939, 0.36042872
58, 3049746, 0.35953692
59, 3811709, 0.35892472
60, 2918849, 0.3583889
61, 61035, 0.35727593
62, 3758842, 0.35659996
63, 3221187, 0.3562435
64, 2992181, 0.35554534
65, 2769306, 0.35546187
66, 3699953, 0.35508215
67, 3354875, 0.350979
68, 2270822, 0.35085568
69, 3844236, 0.3497177
70, 3671674, 0.3489188
71, 3784135, 0.34889978
72, 3493842, 0.3483063
73, 3565903, 0.34778717
74, 3833481, 0.34643126
75, 3350179, 0.34488794
76, 3747469, 0.34413946
77, 2693868, 0.34327158
78, 3383148, 0.34320313
79, 2535761, 0.3412683
80, 1971048, 0.34043202
81, 3312196, 0.34035167
82, 3356514, 0.33931807
83, 2909206, 0.33827496
84, 3236407, 0.33814114
85, 3313757, 0.33550462
86, 3170895, 0.3351426
87, 3336229, 0.33488464
88, 3603087, 0.3334967
89, 3666329, 0.33296713
90, 479701, 0.3326442
91, 3205541, 0.33204794
92, 2596110, 0.33094046
93, 2844848, 0.33018476
94, 3841565, 0.32730454
95, 3292982, 0.32720566
96, 1310906, 0.32655072
97, 2810606, 0.32626644
98, 3853387, 0.32429564
99, 2783056, 0.3239017
100, 3183525, 0.3237182
