pmcid	relevancy	score
3632492.0	2.0	0.39781198
3425034.0	2.0	0.39284387
3232573.0	2.0	0.38606915
3005218.0	2.0	0.3761231
3749082.0	2.0	0.36344746
2687814.0	2.0	0.35918602
3446097.0	2.0	0.35147172
2526417.0	2.0	0.3442209
3162786.0	2.0	0.31943655
3097588.0	2.0	0.31082362
3194761.0	2.0	0.30618662
3259313.0	2.0	0.3046809
2769330.0	2.0	0.3033285
3891393.0	2.0	0.30100337
3625593.0	2.0	0.2982651
3247765.0	1.0	0.29719597
2807148.0	2.0	0.29392034
3809217.0	2.0	0.28578383
1852903.0	2.0	0.2825758
3370327.0	2.0	0.27696425
3598686.0	2.0	0.2754428
2646726.0	1.0	0.26472995
3573789.0	2.0	0.26178038
3490505.0	1.0	0.2599653
3289979.0	2.0	0.2579564
2799065.0	1.0	0.25741413
3569638.0	2.0	0.24712355
2908875.0	2.0	0.24707875
3385618.0	2.0	0.2411991
2831247.0	2.0	0.24074556
2828460.0	2.0	0.23664406
3163180.0	2.0	0.23486711
3819680.0	2.0	0.23277362
2831897.0	1.0	0.2325705
3564025.0	2.0	0.2275911
3102615.0	2.0	0.22625431
2908435.0	2.0	0.22604804
3282974.0	2.0	0.22486201
3264881.0	2.0	0.22177628
3094683.0	2.0	0.21806684
3292802.0	2.0	0.21778108
3020335.0	2.0	0.21132293
3235783.0	2.0	0.20817794
3564105.0	1.0	0.20815532
3808853.0	2.0	0.207097
3469389.0	1.0	0.2017866
3838481.0	2.0	0.19801925
3734755.0	2.0	0.19391009
3425032.0	2.0	0.19119903
3888612.0	2.0	0.19029105
3819682.0	2.0	0.18309107
3826559.0	2.0	0.17954528
3487198.0	2.0	0.17285359
3466869.0	2.0	0.17253602
2737781.0	2.0	0.16775726
3120998.0	2.0	0.15940799
2526401.0	2.0	0.15829201
2893369.0	2.0	0.15816748
2877789.0	2.0	0.15438335
3152734.0	2.0	0.1531239
2790127.0	2.0	0.13685423
