pmcid	relevancy	score
3338082.0	1.0	0.24281798
3307080.0	1.0	0.26064286
3016809.0	1.0	0.18142003
2734531.0	1.0	0.16954088
2822176.0	1.0	0.2376219
2222677.0	1.0	0.20371908
3492969.0	1.0	0.27525172
3590203.0	1.0	0.098678134
2783104.0	2.0	0.19962928
3015787.0	1.0	0.20846362
3614379.0	2.0	0.3238673
3016176.0	1.0	0.15337943
3493049.0	1.0	0.24014336
3785339.0	1.0	0.21079496
3097557.0	1.0	0.12797128
2672300.0	1.0	0.18268993
3876498.0	2.0	0.25361526
2475515.0	1.0	0.26398662
3701514.0	1.0	0.07995885
3178521.0	1.0	0.12299947
3588206.0	1.0	0.24683093
3132364.0	1.0	0.16366625
3813711.0	2.0	0.16114144
1712221.0	1.0	0.24392685
3860647.0	2.0	0.3068839
3015742.0	1.0	0.17510086
29048.0	2.0	0.2549996
3797604.0	1.0	0.24061391
3532171.0	1.0	0.12932546
2667168.0	1.0	0.20594226
3248865.0	1.0	0.25538972
3016124.0	1.0	0.20308462
2151863.0	1.0	0.15244439
3502264.0	1.0	0.20848246
3170179.0	2.0	0.2468668
2895169.0	1.0	0.106298596
2206489.0	1.0	0.07583604
137237.0	1.0	0.06944767
3389850.0	1.0	0.30112937
1065003.0	2.0	0.17488289
3132363.0	1.0	0.075381994
2683798.0	2.0	0.19686002
3888001.0	1.0	0.23614548
3096911.0	1.0	0.1810205
137240.0	2.0	0.07546632
3558709.0	1.0	0.10978765
3015800.0	2.0	0.27946365
3542897.0	2.0	0.21327274
3435936.0	1.0	0.22609094
2977075.0	2.0	0.22232139
3649557.0	1.0	0.10909018
1175911.0	2.0	0.056795515
3015946.0	1.0	0.13427082
3015657.0	1.0	0.2234529
3132362.0	1.0	0.14088145
3877598.0	1.0	0.28805077
2887184.0	1.0	0.093557015
1876232.0	1.0	0.16781102
3295742.0	1.0	0.3126611
3030803.0	1.0	0.26984352
3685544.0	1.0	0.19492918
2387157.0	1.0	0.24020207
3655517.0	1.0	0.19481008
3813486.0	1.0	0.25091916
1523371.0	1.0	0.19363125
3468117.0	1.0	0.24815413
3300932.0	2.0	0.23343958
3861379.0	1.0	0.16892265
3327282.0	1.0	0.06429974
2702950.0	1.0	0.23936407
3261389.0	1.0	0.113844484
3579987.0	1.0	0.21970806
