pmcid	relevancy	score
2988175.0	2.0	0.026412413
3657849.0	2.0	0.061298348
1187925.0	1.0	0.025010912
2672797.0	1.0	0.02766182
3711651.0	2.0	0.024397766
3598856.0	1.0	0.07681485
3463056.0	1.0	0.053925116
3047913.0	1.0	0.071790464
2848004.0	2.0	0.04239932
2685145.0	2.0	0.03378258
3764164.0	1.0	0.038648397
2699958.0	2.0	0.11677144
1592076.0	1.0	0.046092324
3062119.0	1.0	0.022810807
3370314.0	1.0	0.05300925
3436640.0	2.0	0.034418695
2684714.0	2.0	0.038122024
3595976.0	2.0	0.017279526
3436722.0	1.0	0.012364515
1269449.0	1.0	0.08545732
2941920.0	2.0	0.011480482
2706609.0	1.0	0.012269847
3884851.0	2.0	0.010829513
2692120.0	2.0	0.04913367
3217852.0	1.0	0.012189347
2629961.0	2.0	0.03188296
2846152.0	2.0	0.03737538
3457839.0	2.0	0.014026828
3845712.0	2.0	0.03976283
2707157.0	2.0	0.024184898
2962297.0	1.0	0.039516892
3478173.0	2.0	0.015948843
3580134.0	2.0	0.013552233
1821020.0	1.0	0.032917984
2629982.0	2.0	0.044213116
2692114.0	2.0	0.020839296
3359241.0	2.0	0.016437382
2706608.0	2.0	0.06814163
2939681.0	1.0	0.020341212
1488827.0	1.0	0.030865166
3743182.0	1.0	0.033590402
1079947.0	1.0	0.029072775
1949836.0	1.0	0.056531474
2650609.0	1.0	0.049558174
2962302.0	2.0	0.0353043
3165919.0	1.0	0.061630998
1524986.0	1.0	0.0616458
2706605.0	1.0	0.037511222
2629967.0	2.0	0.054597013
3459658.0	1.0	0.012110633
2687595.0	1.0	0.033547904
3818738.0	1.0	0.0529696
2707811.0	2.0	0.073214926
3557179.0	1.0	0.02708085
3775210.0	2.0	0.12358502
517721.0	2.0	0.021415016
3638626.0	2.0	0.022671934
1483837.0	1.0	0.026255498
2650594.0	1.0	0.054448873
2876086.0	2.0	0.007846566
1168908.0	1.0	0.033263527
3485098.0	1.0	0.025143558
3430121.0	1.0	0.05370241
1479817.0	1.0	0.05344992
2707802.0	2.0	0.06195461
2246097.0	2.0	0.013965236
3365251.0	1.0	0.057527952
3107698.0	2.0	0.0950853
3257951.0	1.0	0.02485881
3219759.0	2.0	0.12212815
3372934.0	1.0	0.031803194
3808824.0	1.0	0.07185739
3514008.0	2.0	0.021110075
2672796.0	1.0	0.02606533
1386666.0	1.0	0.026314843
3321723.0	2.0	0.031572815
1633737.0	1.0	0.02436612
2706597.0	1.0	0.06769867
3109340.0	2.0	0.052942924
3884956.0	2.0	0.062793806
2650592.0	1.0	0.05220081
2695197.0	2.0	0.015897647
3653890.0	2.0	0.033708137
2799410.0	1.0	0.052589446
3004609.0	2.0	0.11386968
3795054.0	2.0	0.026572138
3479064.0	2.0	0.08759442
3553649.0	1.0	0.06722974
2865026.0	1.0	0.02985858
3833311.0	1.0	0.044240884
2699965.0	1.0	0.08929064
2707808.0	2.0	0.020038197
2650603.0	2.0	0.054437645
2802352.0	1.0	0.06662559
3072154.0	2.0	0.017764036
2442901.0	1.0	0.019359324
3787546.0	2.0	0.039643265
2695619.0	2.0	0.054969933
1697818.0	1.0	0.06798516
3206765.0	2.0	0.02774941
3475004.0	2.0	0.056867447
