pmcid	relevancy	score
2693508.0	2.0	0.11907394
1318457.0	1.0	0.11459209
3781223.0	1.0	0.099941134
2771838.0	1.0	0.117732376
3129061.0	1.0	0.1061831
1936995.0	1.0	0.06583798
2612686.0	1.0	0.031704795
2820689.0	2.0	0.029255388
2040141.0	2.0	0.065753624
2602996.0	1.0	0.067341216
3029818.0	2.0	0.100165114
2702915.0	1.0	0.08457618
3051092.0	1.0	0.05038532
1914238.0	1.0	0.02311827
3879513.0	1.0	0.08692473
2740099.0	1.0	0.087636314
3155071.0	1.0	0.048272796
1914254.0	1.0	0.013805079
3603204.0	1.0	0.09958354
3400823.0	2.0	0.030732483
2833302.0	1.0	0.08716356
3420783.0	1.0	0.07073764
2879843.0	2.0	0.05101611
3292826.0	1.0	0.05908168
3009659.0	2.0	0.111223295
2852784.0	1.0	0.07893171
3536789.0	1.0	0.05951929
2825313.0	1.0	0.07435148
3503952.0	1.0	0.11354647
1904196.0	1.0	0.07479808
3473978.0	1.0	0.10146798
3821431.0	1.0	0.060155746
2206034.0	2.0	0.101115525
3777329.0	1.0	0.050207555
3177940.0	1.0	0.10841461
3073801.0	1.0	0.09199842
2785826.0	2.0	0.14329003
3522322.0	1.0	0.042837106
2213673.0	1.0	0.098201446
2879845.0	2.0	0.119166866
3527059.0	1.0	0.086840205
3724576.0	2.0	0.109219335
1824716.0	1.0	0.09638042
3489845.0	1.0	0.015700655
2634686.0	1.0	0.07882361
1475844.0	1.0	0.06970493
2553052.0	1.0	0.036958847
1586011.0	2.0	0.09098067
3884175.0	2.0	0.046830643
1266380.0	1.0	0.037155055
3438426.0	1.0	0.0861642
1459185.0	1.0	0.045025703
2254469.0	1.0	0.032486297
3166566.0	2.0	0.026525117
3713301.0	1.0	0.1042694
3343231.0	2.0	0.026750205
3713304.0	1.0	0.053336795
3759770.0	1.0	0.11100675
1182400.0	2.0	0.0607882
3271241.0	1.0	0.06383366
1543630.0	2.0	0.06326511
2515091.0	1.0	0.04956302
3581290.0	2.0	0.05680604
3097355.0	2.0	0.046463598
2483261.0	1.0	0.061838485
2780610.0	2.0	0.08468209
3546181.0	2.0	0.061882637
2430546.0	1.0	0.07930208
2263060.0	1.0	0.069316775
2636788.0	1.0	0.10271935
2929516.0	2.0	0.10745409
3479249.0	2.0	0.0340624
1180860.0	1.0	0.07090581
3546191.0	1.0	0.057018522
2667582.0	1.0	0.049862333
2740017.0	1.0	0.073263794
