pmcid	relevancy	score
2669462.0	1.0	0.06920955
3157673.0	2.0	0.043889347
2789929.0	2.0	0.06884325
2760911.0	2.0	0.0378369
3301634.0	2.0	0.012545184
3259378.0	2.0	0.15218185
3609960.0	1.0	0.03170283
3793431.0	2.0	0.17245379
2621418.0	1.0	0.06951236
2737775.0	2.0	0.064946115
3719282.0	1.0	0.16632587
3047842.0	2.0	0.10285945
3087018.0	2.0	0.048118837
3092060.0	2.0	0.035116415
3555706.0	1.0	0.06867061
2984474.0	2.0	0.024966937
3543180.0	1.0	0.04811041
3881380.0	2.0	0.14635901
2840827.0	2.0	0.18927592
3744738.0	2.0	0.042404618
3114546.0	1.0	0.19581224
3099612.0	1.0	0.08353007
2650596.0	1.0	0.024415947
1065003.0	1.0	0.14720604
2810585.0	2.0	0.09024881
3227138.0	2.0	0.055214617
2816287.0	1.0	0.08981496
2323013.0	1.0	0.120274104
2628138.0	2.0	0.07152431
2817864.0	2.0	0.15516347
2887806.0	2.0	0.041191928
2906941.0	2.0	0.19194274
2125882.0	1.0	0.019711206
3060149.0	2.0	0.06660801
2672442.0	2.0	0.06398603
2754094.0	1.0	0.025106335
1939921.0	1.0	0.09433388
3206769.0	1.0	0.065576084
1065094.0	1.0	0.069482446
2612756.0	1.0	0.17418818
2291339.0	2.0	0.04625307
3236138.0	1.0	0.22026955
3033073.0	2.0	0.079346284
3288010.0	1.0	0.03803917
1906866.0	1.0	0.12836955
3047823.0	2.0	0.036636736
3436728.0	2.0	0.06147157
2288601.0	1.0	0.107573785
2958892.0	1.0	0.090908855
2811908.0	1.0	0.03243679
3152527.0	1.0	0.11028355
3195099.0	1.0	0.029928017
3207060.0	2.0	0.10697936
3279317.0	1.0	0.104020245
2693784.0	1.0	0.044929873
2791737.0	2.0	0.11273395
1557713.0	2.0	0.037105165
2700591.0	1.0	0.12222125
3422178.0	2.0	0.048957147
3488388.0	1.0	0.24905989
3616178.0	1.0	0.1146484
3734890.0	2.0	0.06404694
2671519.0	1.0	0.070225716
2783053.0	1.0	0.09410352
3466862.0	2.0	0.14735726
2706214.0	1.0	0.0304386
3701778.0	2.0	0.07965377
3608039.0	2.0	0.13917744
3003678.0	2.0	0.093862884
3135096.0	1.0	0.08481476
3686606.0	1.0	0.041643385
1523191.0	1.0	0.089748
3536353.0	2.0	0.11402488
2448694.0	1.0	0.005172638
3226573.0	2.0	0.08161367
3772272.0	1.0	0.063422285
2700473.0	1.0	0.02817944
3845254.0	2.0	0.06628795
3646731.0	2.0	0.017794486
2637917.0	1.0	0.20114829
3259385.0	1.0	0.05194344
2767138.0	1.0	0.13339502
3629711.0	1.0	0.19669297
3424120.0	2.0	0.03179158
3339066.0	1.0	0.0392803
3199125.0	2.0	0.029347036
2878708.0	1.0	0.0881569
2984575.0	1.0	0.05915935
2362714.0	1.0	0.019831264
