pmcid	relevancy	score
3135990.0	2.0	0.05655354
3139257.0	2.0	0.12695211
2899785.0	2.0	0.11631345
3139264.0	2.0	0.1866326
2544368.0	2.0	0.066769496
2248794.0	2.0	0.12629461
1781939.0	2.0	0.048871506
2329635.0	2.0	0.14451908
1936260.0	2.0	0.084079556
517940.0	2.0	0.105277255
2947011.0	2.0	0.04920147
2703233.0	2.0	0.08430903
3034724.0	2.0	0.1378303
517502.0	2.0	0.11874164
2685263.0	2.0	0.1375726
2971740.0	2.0	0.06800674
3309219.0	2.0	0.0682101
1566965.0	2.0	0.061597258
1524743.0	2.0	0.098444596
2546467.0	2.0	0.060734138
1208898.0	2.0	0.06693881
2931762.0	2.0	0.09622104
3513203.0	2.0	0.109063916
493281.0	2.0	0.1004337
3869728.0	2.0	0.12423878
2727882.0	2.0	0.066962264
2289820.0	2.0	0.15478273
2714827.0	2.0	0.0612123
2940796.0	2.0	0.08273667
2697589.0	2.0	0.04947228
2588091.0	2.0	0.10085753
2895897.0	2.0	0.14370863
2612651.0	2.0	0.07300988
1661644.0	2.0	0.058917988
2322920.0	2.0	0.09368891
1937001.0	2.0	0.16743393
2817938.0	2.0	0.08308717
3817709.0	2.0	0.061606124
3102469.0	2.0	0.16714942
1184084.0	2.0	0.080743246
3296391.0	2.0	0.1514362
3186889.0	2.0	0.07866868
3296386.0	2.0	0.07951511
3809875.0	2.0	0.18411528
3132720.0	2.0	0.04888086
3264422.0	2.0	0.05807601
3879247.0	2.0	0.11985986
3411311.0	2.0	0.10889588
3131985.0	2.0	0.108834125
1609173.0	2.0	0.080117665
2267483.0	2.0	0.037985194
1298328.0	2.0	0.101831354
3276006.0	2.0	0.20606212
3169776.0	2.0	0.08931734
2685267.0	2.0	0.06756188
126217.0	2.0	0.089512266
2040183.0	2.0	0.10862433
2948330.0	2.0	0.07397695
2566998.0	2.0	0.07657945
2766835.0	2.0	0.15746245
2277453.0	2.0	0.06263664
2728188.0	2.0	0.12286868
3549483.0	2.0	0.13335328
2909499.0	2.0	0.073268704
2990904.0	2.0	0.14925994
3141385.0	2.0	0.066157855
3082804.0	2.0	0.08174291
2050627.0	2.0	0.09104675
