pmcid	relevancy	score
2409543.0	1.0	0.035459034
1469559.0	1.0	0.029833432
1550867.0	1.0	0.030007707
3445145.0	2.0	0.1296868
2767138.0	2.0	0.1088026
1987337.0	2.0	0.059713528
2649145.0	1.0	0.04909066
3573171.0	2.0	0.11640685
3355351.0	2.0	0.10079302
137223.0	1.0	0.02454789
2385820.0	1.0	0.0006330756
3463042.0	1.0	0.054671254
2426673.0	1.0	0.07574321
2599294.0	2.0	0.0029396496
1414021.0	1.0	0.040561248
1609165.0	2.0	0.02711401
3684086.0	1.0	0.07206009
1679810.0	1.0	0.039958607
2045103.0	2.0	0.09355873
2627179.0	2.0	0.06619943
1989755.0	2.0	0.02709378
1781075.0	1.0	0.053835504
2876903.0	2.0	0.07578549
2920273.0	2.0	0.10543188
1464381.0	1.0	0.0333983
2695771.0	2.0	0.040502995
3713602.0	1.0	0.08398348
3273370.0	1.0	0.049349803
3784075.0	2.0	0.13173108
1464140.0	1.0	0.11033771
1568462.0	1.0	0.0059287404
2737754.0	2.0	0.06165617
2868875.0	1.0	0.13248733
3658220.0	1.0	0.13911301
3542887.0	1.0	0.04201571
2647177.0	1.0	0.025877401
3875701.0	2.0	0.1555645
1180854.0	2.0	0.0638195
2887806.0	2.0	0.090714015
1533819.0	1.0	0.028358053
3841536.0	2.0	0.093356
2672442.0	2.0	0.10313064
3469224.0	1.0	0.04036224
2769286.0	2.0	0.10996464
3789280.0	2.0	0.10926856
2860403.0	1.0	0.03393916
3445446.0	2.0	0.022976868
3555588.0	2.0	0.12850212
3409130.0	2.0	0.027246512
1524788.0	1.0	0.12264676
3108942.0	2.0	0.1371232
3669617.0	2.0	0.081653155
1097749.0	1.0	0.09737309
3405157.0	2.0	0.10413937
3064452.0	2.0	0.10248212
3786976.0	1.0	0.023050629
3373988.0	1.0	0.06126597
1414028.0	1.0	0.051583093
3488523.0	2.0	0.07260387
2829621.0	1.0	0.12424038
3339806.0	1.0	0.071502425
2906941.0	2.0	0.05959051
3876309.0	1.0	0.14776576
2567096.0	1.0	0.034040768
3671823.0	2.0	0.086056575
3673888.0	2.0	0.053714097
2359996.0	1.0	0.04465001
3357009.0	2.0	0.13211654
1065004.0	1.0	0.021658573
3444002.0	2.0	0.040056672
3258820.0	2.0	0.14300695
3718230.0	1.0	0.06398683
3600284.0	2.0	0.044447552
3606326.0	1.0	0.062961906
3502108.0	1.0	0.14281853
3596662.0	2.0	0.12470802
1481515.0	1.0	0.104980536
2576164.0	2.0	0.07327016
3015225.0	1.0	0.061915327
3872384.0	2.0	0.05901888
1781780.0	1.0	0.015272324
2876696.0	1.0	0.027822282
1750965.0	1.0	0.054320212
1550946.0	1.0	0.05610542
2206392.0	1.0	0.03110043
3724670.0	1.0	0.02922449
3539053.0	2.0	0.051248785
3888913.0	2.0	0.052490387
1413549.0	1.0	0.0851114
3775118.0	1.0	0.037972897
1201178.0	1.0	0.12514319
2629964.0	2.0	0.16067344
2700432.0	1.0	0.074986875
2964707.0	2.0	0.061594907
1131908.0	1.0	0.026716722
3161475.0	2.0	0.10766852
3773459.0	1.0	0.18024954
3607782.0	1.0	0.09887493
2684304.0	2.0	0.040651105
468908.0	1.0	0.04918532
3249337.0	2.0	0.049954038
2020460.0	2.0	0.068288915
1175911.0	2.0	0.047969997
3484605.0	2.0	0.06740767
3053630.0	1.0	0.011175295
