pmcid	relevancy	score
3747868.0	1.0	0.012924128
3537557.0	2.0	0.032824107
2385662.0	2.0	0.011600854
150570.0	1.0	0.038474303
1550576.0	1.0	0.023166087
3524099.0	1.0	0.03255181
3537269.0	2.0	0.087134145
3579430.0	1.0	0.05159356
2758596.0	2.0	0.026385613
3662109.0	2.0	0.031199912
2211778.0	1.0	0.045472257
2774628.0	2.0	0.06666402
3632172.0	1.0	0.09018136
2384340.0	1.0	0.00904254
3157602.0	1.0	0.022106607
3021110.0	1.0	0.025280904
2946585.0	2.0	0.044261534
3535134.0	1.0	0.04206262
2686636.0	1.0	0.0504594
1947954.0	2.0	0.056191035
3784866.0	1.0	0.044007856
3152182.0	1.0	0.030395024
149427.0	1.0	0.03091425
3380126.0	1.0	0.057090867
2448507.0	2.0	0.009724809
3010891.0	1.0	0.025017606
2972490.0	2.0	0.024126014
3322723.0	1.0	0.032071464
2124710.0	1.0	0.036929846
3116297.0	1.0	0.039554857
1852090.0	1.0	0.032210145
1559691.0	1.0	0.0684609
2453658.0	1.0	0.05392353
2174471.0	1.0	0.036578737
2546468.0	1.0	0.052074876
3081358.0	1.0	0.05079683
3401751.0	2.0	0.053787123
3644747.0	1.0	0.025002975
2118050.0	1.0	0.031394348
3369138.0	1.0	0.052907173
2899806.0	1.0	0.032942854
3122899.0	1.0	0.01833059
3124298.0	1.0	0.038173094
3607889.0	2.0	0.037643466
3357214.0	2.0	0.053930238
3506244.0	2.0	0.028555298
3379595.0	1.0	0.03287131
3616979.0	1.0	0.05703983
3745954.0	2.0	0.03002216
3221028.0	2.0	0.016462563
3557414.0	2.0	0.014955289
3628830.0	1.0	0.03958125
3152183.0	1.0	0.091946505
3806357.0	1.0	0.081013136
3108514.0	2.0	0.038210355
2326726.0	2.0	0.018028675
2613580.0	1.0	0.016121006
3632191.0	1.0	0.018332742
3114322.0	2.0	0.052810732
1175853.0	1.0	0.034768116
3271397.0	1.0	0.022597276
3405309.0	2.0	0.04668242
2940872.0	2.0	0.033622015
3743366.0	1.0	0.08419619
1781572.0	1.0	0.03431159
3495379.0	2.0	0.07805034
1636720.0	1.0	0.03464061
3658433.0	2.0	0.050842457
1166571.0	1.0	0.029146839
3554227.0	2.0	0.027159153
2905609.0	1.0	0.039380707
2984455.0	2.0	0.071152896
3848642.0	2.0	0.04504183
3426551.0	1.0	0.028148215
1037001.0	1.0	0.008286324
3047985.0	1.0	0.03761682
3297411.0	2.0	0.06010594
1824726.0	2.0	0.018253451
3581257.0	2.0	0.108353324
2832020.0	1.0	0.036225
2764564.0	1.0	0.03459104
2906445.0	1.0	0.022433108
3263204.0	1.0	0.057504404
3142033.0	1.0	0.04170598
2478847.0	1.0	0.009057479
2385853.0	2.0	0.006675663
3401767.0	1.0	0.13556074
3889324.0	2.0	0.042993326
2384782.0	1.0	0.0075354488
153533.0	1.0	0.022177741
3362038.0	1.0	0.03479961
3052714.0	2.0	0.08398046
3872681.0	2.0	0.05142207
1079864.0	1.0	0.027534904
1629026.0	1.0	0.05674897
1369002.0	1.0	0.030925402
2479703.0	1.0	0.03941613
3533748.0	1.0	0.03064477
3851456.0	1.0	0.028707584
2515417.0	1.0	0.02536947
3259362.0	2.0	0.05381282
3616991.0	1.0	0.02886005
544835.0	1.0	0.03518113
3776323.0	1.0	0.02256514
149426.0	1.0	0.041270595
2646042.0	2.0	0.02899976
2096713.0	1.0	0.022662846
1566656.0	1.0	0.02825767
3142036.0	1.0	0.013341244
3626385.0	2.0	0.059085127
2518347.0	1.0	0.018022796
1904360.0	1.0	0.01646984
2729726.0	1.0	0.022006975
3665865.0	1.0	0.0816148
2448802.0	1.0	0.009943589
2515428.0	1.0	0.043550316
3103558.0	1.0	0.07697412
3270907.0	2.0	0.034641225
1802740.0	2.0	0.034120537
3047965.0	1.0	0.04172388
2627528.0	1.0	0.06890606
1500968.0	2.0	0.027660284
3499274.0	1.0	0.035968613
3769085.0	1.0	0.02467481
3122895.0	1.0	0.024166444
3081469.0	1.0	0.07447988
2740343.0	1.0	0.10507149
3770043.0	1.0	0.021227516
3047986.0	1.0	0.09807908
3290257.0	2.0	0.06538609
2723667.0	2.0	0.038415097
3317136.0	2.0	0.03594348
1794136.0	2.0	0.029760297
3003149.0	1.0	0.02388608
2963920.0	2.0	0.019990006
2448541.0	2.0	0.013619565
3781548.0	1.0	0.0071040434
3639626.0	2.0	0.060300805
2007982.0	1.0	0.0060383193
3047971.0	2.0	0.05313371
3138102.0	1.0	0.024159404
153495.0	1.0	0.015982961
2515409.0	2.0	0.018283408
