pmcid	relevancy	score
2233876.0	2.0	0.09415172
3583529.0	1.0	0.01791119
3833933.0	1.0	0.033552922
3879007.0	1.0	0.095424235
2025113.0	1.0	0.0069886134
3590355.0	1.0	0.043104544
3616260.0	1.0	0.113839075
2936317.0	1.0	0.093744844
3519030.0	1.0	0.0897735
2373300.0	1.0	0.040939
1971490.0	1.0	0.021111287
3742834.0	1.0	0.027080303
3430489.0	1.0	0.09641273
201022.0	2.0	0.14147003
1968787.0	1.0	0.0047788634
3403798.0	1.0	0.048943844
2687457.0	1.0	0.04390602
3528766.0	1.0	0.02429561
3702496.0	1.0	0.023568233
2892667.0	1.0	0.075991936
3656556.0	1.0	0.114443615
3756169.0	1.0	0.066925116
2009435.0	1.0	0.0068781707
3789934.0	1.0	0.055166375
3082113.0	1.0	0.010981203
2766900.0	1.0	0.1504423
3644826.0	1.0	0.053808723
2878712.0	1.0	0.09929493
2610653.0	1.0	0.08067083
3127816.0	1.0	0.027596368
3635626.0	1.0	0.050874878
3696066.0	1.0	0.023254296
3507065.0	1.0	0.12207304
2892773.0	2.0	0.0584896
3389846.0	2.0	0.06686744
2011516.0	1.0	0.005823845
3786726.0	1.0	0.031070616
2730627.0	1.0	0.10346028
