pmcid	relevancy	score
3813486.0	1.0	0.17150353
2222677.0	1.0	0.13644804
3178521.0	1.0	0.08309394
2683798.0	2.0	0.13276692
3523444.0	1.0	0.09570786
3327282.0	1.0	0.04333184
2977075.0	2.0	0.1489076
2887168.0	1.0	0.118906595
3649557.0	1.0	0.073066995
3599178.0	1.0	0.16283026
2387157.0	1.0	0.1633391
3030803.0	1.0	0.18229641
3097557.0	1.0	0.08642967
29048.0	2.0	0.17375527
2206489.0	1.0	0.051106192
3797604.0	1.0	0.16464165
3015946.0	1.0	0.09068427
3132363.0	1.0	0.05092532
2672300.0	1.0	0.12470951
2815823.0	2.0	0.16216391
3299142.0	1.0	0.12679785
1523371.0	1.0	0.1308102
2827072.0	1.0	0.17659846
3492969.0	1.0	0.18595
1876232.0	1.0	0.114878595
3701514.0	1.0	0.05400287
2895169.0	1.0	0.071197234
3338082.0	1.0	0.16472499
3785339.0	1.0	0.14205551
3685544.0	1.0	0.13392746
3307080.0	1.0	0.17457475
3579987.0	1.0	0.1471572
137240.0	2.0	0.050896212
3261389.0	1.0	0.07672022
3132364.0	1.0	0.11029531
3300932.0	2.0	0.157437
3195329.0	1.0	0.15830256
3355033.0	1.0	0.16045164
3015800.0	2.0	0.18879542
2887184.0	1.0	0.06413815
3015657.0	1.0	0.15241499
3614379.0	2.0	0.2208244
3877598.0	1.0	0.19787537
3259121.0	2.0	0.18343465
3015787.0	1.0	0.14079286
1712221.0	1.0	0.16743028
2907361.0	1.0	0.15930547
3542897.0	2.0	0.14584754
3016809.0	1.0	0.1241166
2151863.0	1.0	0.10298585
1687187.0	1.0	0.19124433
3493049.0	1.0	0.16223206
3655517.0	1.0	0.13160655
3170179.0	2.0	0.16764899
3861379.0	1.0	0.1138376
2734531.0	1.0	0.114254236
3295742.0	1.0	0.21242718
3336896.0	1.0	0.21257566
2667168.0	1.0	0.14043255
3588206.0	1.0	0.16674995
3813711.0	2.0	0.10886126
2475515.0	1.0	0.17790158
3132362.0	1.0	0.09436032
3468117.0	1.0	0.16875009
3860647.0	2.0	0.21174446
3558709.0	1.0	0.07416852
137237.0	1.0	0.046515025
3532171.0	1.0	0.08736755
3519039.0	1.0	0.119479924
2702950.0	1.0	0.16166252
3590203.0	1.0	0.06770459
3389850.0	1.0	0.20457247
