pmcid	relevancy	score
1626073.0	1.0	0.19777319
3288931.0	2.0	0.105638534
3335362.0	2.0	0.13857251
3068125.0	1.0	0.07440431
3288944.0	2.0	0.3147538
2610029.0	1.0	0.111590564
3876602.0	1.0	0.12261956
3881926.0	1.0	0.15263529
3288939.0	1.0	0.13980676
3782668.0	1.0	0.15012977
3694451.0	1.0	0.23110324
2633324.0	1.0	0.11885501
3877609.0	1.0	0.16380316
3698429.0	1.0	0.28257212
2876304.0	1.0	0.016141113
3837333.0	1.0	0.048093427
3401920.0	1.0	0.047745083
2063938.0	1.0	0.036551867
3077743.0	2.0	0.10277407
3687862.0	1.0	0.23751532
2527302.0	1.0	0.17833842
3388327.0	2.0	0.15112203
3423676.0	1.0	0.24600667
2777911.0	2.0	0.16488488
3157405.0	1.0	0.046323486
2860392.0	1.0	0.09806579
2719082.0	1.0	0.21515688
3712156.0	1.0	0.103882104
3491231.0	2.0	0.10093387
2994792.0	1.0	0.098085925
2791478.0	2.0	0.12392651
3797560.0	1.0	0.15693116
270054.0	1.0	0.10881425
3458979.0	1.0	0.07173967
3075165.0	1.0	0.097951725
2564833.0	1.0	0.09425571
3811064.0	1.0	0.068507336
3750659.0	1.0	0.26997918
2518080.0	1.0	0.12729803
3437999.0	1.0	0.28626397
3016168.0	1.0	0.089327276
3234125.0	2.0	0.14047025
3258555.0	1.0	0.058478314
2033331.0	1.0	0.0069274446
2850516.0	1.0	0.17574601
3025371.0	1.0	0.032284517
2386133.0	1.0	0.11908909
3531940.0	1.0	0.13417727
3286557.0	1.0	0.19618212
3233461.0	1.0	0.050855983
3122101.0	1.0	0.098482795
2729239.0	1.0	0.123613305
2137813.0	1.0	0.03755677
3234123.0	1.0	0.13255467
3303710.0	1.0	0.043874096
3417547.0	1.0	0.059862476
3712201.0	2.0	0.072709054
3600036.0	1.0	0.1887538
3514484.0	1.0	0.07503439
3224925.0	2.0	0.15606892
2687766.0	1.0	0.13683555
3848546.0	1.0	0.20247197
3432824.0	1.0	0.18782663
2071239.0	2.0	0.005440205
3371901.0	1.0	0.12820256
3731471.0	1.0	0.15283549
3797946.0	1.0	0.14627714
2736979.0	1.0	0.03936532
3529315.0	1.0	0.053969026
2691665.0	2.0	0.15291995
2667937.0	1.0	0.063289694
3425978.0	1.0	0.16636647
2981839.0	1.0	0.14385441
3088751.0	1.0	0.037107196
3666422.0	2.0	0.14194681
2386495.0	1.0	0.14951159
3414059.0	2.0	0.15679309
2688666.0	1.0	0.12079473
1910602.0	1.0	0.09509574
3625595.0	1.0	0.16875473
3498283.0	1.0	0.052824076
2039779.0	1.0	0.08169914
3680425.0	1.0	0.171808
1716812.0	1.0	0.025216365
3457043.0	1.0	0.122529015
2876303.0	1.0	0.082207404
280655.0	1.0	0.19817193
2566573.0	1.0	0.10514086
3557386.0	1.0	0.068240486
549518.0	1.0	0.011442034
