pmcid	relevancy	score
3832384.0	2.0	0.07502891
2801628.0	2.0	0.11310919
3792946.0	2.0	0.09226929
2804148.0	2.0	0.25626412
2762362.0	2.0	0.13062315
3699293.0	2.0	0.055779543
2685235.0	2.0	0.059004553
3312289.0	2.0	0.13948676
2882891.0	2.0	0.072210126
3172074.0	2.0	0.07569859
1994028.0	2.0	0.15747039
2782189.0	2.0	0.14619897
2998248.0	2.0	0.11185022
3281253.0	2.0	0.19552857
1993952.0	2.0	0.07092409
1626463.0	2.0	0.09085417
2710973.0	2.0	0.2394621
2705819.0	2.0	0.24352188
3826290.0	2.0	0.12202595
2663435.0	2.0	0.12996499
3033857.0	2.0	0.18796843
2324209.0	2.0	0.09077273
3831294.0	2.0	0.04216988
2686340.0	2.0	0.21781743
2685385.0	2.0	0.08415593
2293961.0	2.0	0.04947391
3172072.0	2.0	0.05515516
3172066.0	2.0	0.10776887
3014709.0	2.0	0.11171203
3487315.0	2.0	0.16731031
2762432.0	2.0	0.12062961
2293964.0	2.0	0.0648519
3212428.0	2.0	0.15278034
2663448.0	2.0	0.104558915
2684577.0	2.0	0.049976286
2429901.0	2.0	0.04055719
3310359.0	2.0	0.08007061
2464772.0	2.0	0.0771809
3157758.0	2.0	0.062093265
3347847.0	2.0	0.072039
2291334.0	2.0	0.059519086
1590051.0	2.0	0.07704196
3685454.0	2.0	0.075900264
3701495.0	2.0	0.040256537
3363143.0	2.0	0.0955718
1175909.0	2.0	0.06740586
3383153.0	2.0	0.28129703
2663456.0	2.0	0.09097697
3180239.0	2.0	0.11237992
3376503.0	2.0	0.054464508
2293969.0	2.0	0.14725174
2779349.0	2.0	0.14868188
2901246.0	2.0	0.10125482
2663442.0	2.0	0.043119065
2686260.0	2.0	0.0730494
3172088.0	2.0	0.08750907
3769201.0	2.0	0.091206975
1993984.0	2.0	0.080689356
3139133.0	2.0	0.109412655
155634.0	2.0	0.056407154
2769449.0	2.0	0.103066936
1994035.0	2.0	0.04514399
3172062.0	2.0	0.08734183
3606043.0	2.0	0.103878565
2515416.0	2.0	0.042708933
2496985.0	2.0	0.071020596
3172079.0	2.0	0.11223278
3198689.0	2.0	0.12513833
2784465.0	2.0	0.1062389
2442122.0	2.0	0.1723361
2667172.0	2.0	0.07245832
