pmcid	relevancy	score
122079.0	2.0	0.18058656
2816793.0	2.0	0.07771108
3859883.0	1.0	0.25515077
3886912.0	2.0	0.17742655
2600825.0	2.0	0.15756473
3299162.0	1.0	0.06381376
2836925.0	2.0	0.26418182
3251528.0	1.0	0.10478769
3016143.0	2.0	0.15758651
3148882.0	1.0	0.2134993
3396109.0	1.0	0.12691216
2569193.0	2.0	0.10242584
2740293.0	2.0	0.29372087
1488855.0	1.0	0.07329595
3468117.0	2.0	0.22000109
2760525.0	1.0	0.08570477
2830945.0	2.0	0.37151977
3806164.0	2.0	0.23884122
3783828.0	2.0	0.2637986
3108731.0	1.0	0.16404723
2678139.0	1.0	0.29569837
3031281.0	1.0	0.1696201
3073909.0	2.0	0.16109864
3328985.0	1.0	0.18006673
2688143.0	1.0	0.10077766
1183200.0	1.0	0.22473338
2783077.0	2.0	0.2753745
3227160.0	2.0	0.2418236
3183690.0	2.0	0.20765299
3711740.0	2.0	0.18649648
3628469.0	2.0	0.27378145
3843899.0	2.0	0.15919961
3214511.0	1.0	0.26479673
3122097.0	1.0	0.23422872
2572586.0	1.0	0.059460785
3113183.0	2.0	0.28960818
2609891.0	2.0	0.087619595
2853788.0	2.0	0.12573384
2213305.0	2.0	0.14503059
3628218.0	2.0	0.22097123
3649156.0	2.0	0.23585275
1784748.0	2.0	0.10356704
1885440.0	2.0	0.14085339
3304619.0	2.0	0.25668693
2442981.0	2.0	0.18290113
3068583.0	2.0	0.25988227
2821393.0	2.0	0.19652684
3229087.0	1.0	0.15912326
2374788.0	1.0	0.13162082
2442959.0	1.0	0.04793987
2572068.0	2.0	0.27440912
3395037.0	1.0	0.120007716
