pmcid	relevancy	score
3170745.0	2.0	0.026712492
3642086.0	2.0	0.15199998
3519073.0	2.0	0.15540625
2803182.0	1.0	0.049990457
3071360.0	1.0	0.042771176
2745658.0	2.0	0.023808908
2710506.0	1.0	0.184458
2742899.0	1.0	0.048134856
1431525.0	1.0	0.044255864
2731168.0	1.0	0.053197376
2874428.0	2.0	0.090468675
3320390.0	2.0	0.29665762
1184074.0	1.0	0.047039755
2781142.0	2.0	0.12838669
2815959.0	1.0	0.025585445
3367620.0	1.0	0.030915804
3374424.0	2.0	0.05859404
1282576.0	2.0	0.16285402
3294322.0	2.0	0.026542308
3298317.0	1.0	0.021210466
2656546.0	2.0	0.1500918
3424805.0	2.0	0.09186014
2958551.0	1.0	0.047066864
3283561.0	2.0	0.061463892
3410211.0	2.0	0.0661786
2732448.0	1.0	0.027434554
3614649.0	2.0	0.29518935
3135331.0	1.0	0.059156645
