pmcid	relevancy	score
3741700.0	1.0	0.07328683
3601223.0	1.0	0.0808032
2768636.0	1.0	0.05633268
2749011.0	1.0	0.0937933
2933643.0	1.0	0.028544929
3674744.0	2.0	0.16115795
2893371.0	1.0	0.1431169
3423657.0	1.0	0.16976584
2740158.0	1.0	0.20233655
3101789.0	1.0	0.13326405
3649654.0	2.0	0.1313523
3466839.0	1.0	0.19695383
3670530.0	2.0	0.34072965
3420662.0	1.0	0.076922104
3290188.0	2.0	0.21270771
3637401.0	1.0	0.086596064
2740058.0	1.0	0.14227979
2667400.0	2.0	0.20820154
2687574.0	1.0	0.16039287
3514812.0	1.0	0.12681438
3483501.0	2.0	0.19631262
2691519.0	1.0	0.07476345
3872241.0	1.0	0.06917771
